,ticker,ttm,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Total revenue(figures in $M),DTE,19228.0,19228.0,14964.0,12177.0,12669.0
Cost of revenue(figures in $M),DTE,15560.0,15560.0,11628.0,8303.0,9270.0
Gross profit(figures in $M),DTE,3668.0,3668.0,3336.0,3874.0,3399.0
Total operating expenses(figures in $M),DTE,1896.0,1896.0,1781.0,1853.0,1677.0
Operating income or loss(figures in $M),DTE,1772.0,1772.0,1555.0,2021.0,1722.0
Interest expense(figures in $M),DTE,675.0,675.0,630.0,720.0,641.0
Total other income/expenses net(figures in $M),DTE,-31.0,-31.0,-291.0,199.0,226.0
Income before tax(figures in $M),DTE,1112.0,1112.0,656.0,1538.0,1324.0
Income tax expense(figures in $M),DTE,29.0,29.0,-130.0,167.0,152.0
Income from continuing operations(figures in $M),DTE,1083.0,1083.0,786.0,1371.0,1172.0
Net income(figures in $M),DTE,1083.0,1083.0,907.0,1368.0,1169.0
Net income available to common shareholders(figures in $M),DTE,1080.0,1080.0,905.0,1366.0,1167.0
Basic EPS(figures in $M),DTE,,,4.68e-06,7.09e-06,6.3200000000000005e-06
Diluted EPS(figures in $M),DTE,,,4.67e-06,7.08e-06,6.31e-06
Basic average shares(figures in $M),DTE,,,193.0,193.0,185.0
Diluted average shares(figures in $M),DTE,,,194.0,193.0,185.0
EBITDA(figures in $M),DTE,,3255.0,2745.0,3701.0,3228.0
