,headline,final_score,datetime
0,Whirlpool: Back-End Loaded Guidance Looks Optimistic,86,2023-05-04 15:31:30
1,"Whirlpool Corp. stock falls Thursday, underperforms market",86,2023-05-04 10:32:00
2,June 23rd Options Now Available For Whirlpool (WHR),86,2023-05-04 03:04:00
3,"Whirlpool Corp. stock rises Wednesday, outperforms market",86,2023-05-03 10:32:00
4,Whirlpool Corp. stock outperforms market despite losses on the day,86,2023-05-02 10:31:00
5,Whirlpool Corporation (NYSE:WHR) Q1 2023 Earnings Call Transcript,86,2023-05-01 22:03:54
6,"Whirlpool Corp. stock rises Monday, outperforms market",86,2023-05-01 10:31:00
7,Italy sets terms for Whirlpool's sale of European unit to Arcelik,86,2023-05-01 08:13:13
9,"Whirlpool Corp. stock rises Friday, outperforms market",86,2023-04-28 10:31:00
10,"Whirlpool Corp. stock rises Thursday, outperforms market",86,2023-04-27 10:33:00
11,RBC Capital Reiterates Whirlpool (WHR) Underperform Recommendation,86,2023-04-26 16:15:25
12,"Whirlpool Corp. stock falls Wednesday, underperforms market",86,2023-04-26 10:31:00
13,Cost of Home Advocacy Campaign Policy Wins With Whirlpool Corporation’s Support,86,2023-04-26 05:20:00
14,Analysts Conflicted on These Consumer Goods Names: Whirlpool (WHR) and Aaron`s Company (AAN),86,2023-04-26 04:41:00
15,Cost of Home Advocacy Campaign Policy Wins With Whirlpool Corporation`s Support,86,2023-04-26 00:20:00
16,Bank of America Securities Sticks to Its Sell Rating for Whirlpool (WHR),86,2023-04-25 22:55:00
17,Q1 2023 Whirlpool Corp Earnings Call,86,2023-04-25 19:45:53
19,"Whirlpool Corp. stock falls Tuesday, underperforms market",86,2023-04-25 10:31:00
20,Whirlpool (WHR) Q1 Earnings and Sales Surpass Estimates,86,2023-04-25 04:37:11
21,Whirlpool Corporation 2023 Q1 - Results - Earnings Call Presentation,86,2023-04-25 03:37:31
22,Whirlpool Corporation (WHR) Q1 2023 Earnings Call Transcript,86,2023-04-25 03:35:25
24,Whirlpool (WHR) Receives a Buy from Goldman Sachs,86,2023-04-24 21:25:00
25,Here's What Key Metrics Tell Us About Whirlpool (WHR) Q1 Earnings,86,2023-04-24 16:30:11
26,Appliance maker Whirlpool's results beat on N. America strength,86,2023-04-24 14:45:11
27,Whirlpool (WHR) Q1 Earnings and Revenues Beat Estimates,86,2023-04-24 14:25:09
28,"Stocks moving after hours: First Republic, Whirlpool, Cleveland-Cliffs",86,2023-04-24 14:22:36
29,"First Republic Bank, Whirpool, Cleveland-Cliffs: After-hours movers",56,2023-04-24 14:04:20
