,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),ANF,517.602,823.139,1104.862,671.267
Total cash(figures in $M),ANF,517.602,823.139,1104.862,671.267
Net receivables(figures in $M),ANF,104.506,69.102,83.857,80.251
Inventory(figures in $M),ANF,505.621,525.864,404.053,434.326
Other current assets(figures in $M),ANF,100.289,89.654,68.857,78.905
Total current assets(figures in $M),ANF,1228.018,1507.759,1661.629,1264.749
"Gross property, plant and equipment(figures in $M)",ANF,1275.135,1206.567,1444.576,1896.244
Accumulated depreciation(figures in $M),ANF,-1966.277,-1945.157,-1938.37,-2079.677
"Net property, plant and equipment(figures in $M)",ANF,1275.135,1206.567,1444.576,1896.244
Other long-term assets(figures in $M),ANF,209.947,225.165,208.697,393.876
Total non-current assets(figures in $M),ANF,1485.082,1431.732,1653.273,2290.12
Total assets(figures in $M),ANF,2713.1,2939.491,3314.902,3554.869
Accounts payable(figures in $M),ANF,258.895,374.829,289.396,219.919
Taxes payable(figures in $M),ANF,16.023,21.773,24.792,10.392
Accrued liabilities(figures in $M),ANF,413.303,395.815,396.365,302.214
Total current liabilities(figures in $M),ANF,902.2,1015.24,959.399,815.354
Long-term debt(figures in $M),ANF,296.852,303.574,343.91,231.963
Deferred tax liabilities(figures in $M),ANF,0.0,0.0,0.0,74.903
Other long-term liabilities(figures in $M),ANF,94.118,86.089,104.693,183.74
Total non-current liabilities(figures in $M),ANF,1104.331,1086.927,1406.191,1668.337
Total liabilities(figures in $M),ANF,2006.531,2102.167,2365.59,2483.691
Common stock(figures in $M),ANF,1.033,1.033,1.033,1.033
Retained earnings(figures in $M),ANF,2368.815,2386.156,2149.47,2313.745
Accumulated other comprehensive income(figures in $M),ANF,-137.527,-114.706,-102.307,-108.886
Total stockholders' equity(figures in $M),ANF,694.841,826.09,936.628,1058.81
Total liabilities and stockholders' equity(figures in $M),ANF,2713.1,2939.491,3314.902,3554.869
