,headline,final_score,datetime
0,Boston Properties: Well-Positioned To Get Through The Crisis In The Office Sector,86,2023-05-04 23:25:44
1,BXP Prices $750.0 Million Offering of Green Bonds,60,2023-05-04 13:52:00
3,Boston Properties Inc. stock outperforms market on strong trading day,90,2023-05-04 09:42:00
5,Unusual Put Option Trade in Boston Properties (BXP)  Worth $190.37K,86,2023-05-03 19:38:05
6,Boston Properties Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-03 09:42:00
7,Boston Properties: Remains At Least 30% Undervalued Following First Quarter Results,86,2023-05-03 03:06:46
8,"Boston Properties, Inc. (NYSE:BXP) Q1 2023 Earnings Call Transcript",86,2023-05-03 01:46:34
10,Boston Properties Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:42:00
13,Argus Research Maintains Boston Properties (BXP) Buy Recommendation,86,2023-05-01 10:20:57
14,"Boston Properties Inc. stock falls Monday, underperforms market",90,2023-05-01 09:42:00
16,Boston Properties price target lowered to $70 from $82 at Argus,86,2023-05-01 00:17:00
18,"Cousins Properties (CUZ) Beats on Q1 FFO & Revenues, Ups View",86,2023-04-28 06:34:01
20,Q1 2023 Boston Properties Inc Earnings Call,90,2023-04-27 01:53:38
21,BTIG Reaffirms Their Hold Rating on Boston Properties (BXP),86,2023-04-27 01:25:00
22,Boston Properties (BXP) Receives a Hold from Piper Sandler,86,2023-04-27 00:26:00
25,"Boston Properties, Inc. (BXP) Q1 2023 Earnings Call Transcript",86,2023-04-26 07:19:10
26,"Boston Properties, Inc. 2023 Q1 - Results - Earnings Call Presentation",86,2023-04-26 06:13:03
27,"Boston Properties (BXP) Q1 FFO & Revenues Top, '23 View Up",86,2023-04-26 06:09:01
28,Barclays Sticks to Its Hold Rating for Boston Properties (BXP),86,2023-04-25 20:56:00
29,Boston Properties (BXP) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates,86,2023-04-25 17:00:12
30,Boston Properties (BXP) Beats Q1 FFO and Revenue Estimates,86,2023-04-25 14:45:09
31,Boston Properties: Q1 Earnings Snapshot,86,2023-04-25 13:42:21
32,BXP Announces First Quarter 2023 Results; Reports Q1 EPS of $0.50 and FFO Per Share of $1.73,60,2023-04-25 13:12:00
33,"Boston Properties Inc. stock falls Tuesday, underperforms market",90,2023-04-25 09:42:00
35,Boston Properties lifts year FFO guide after strong start to 2023,86,2023-04-24 21:22:00
36,"Boston Properties FFO of $1.73 beats by $0.05, revenue of $803.2M beats by $24.4M",86,2023-04-24 20:20:00
37,"Boston Properties sees FY23 FFO $7.14-$7.20, consensus $7.17",86,2023-04-24 20:15:00
38,"Boston Properties sees Q2 FFO $1.79-$1.81, consensus $1.80",86,2023-04-24 20:15:00
39,"Boston Properties reports Q1 FFO $1.73, consensus $1.70",86,2023-04-24 20:14:00
40,Boston Properties options imply 4.7% move in share price post-earnings,86,2023-04-24 18:49:00
41,UBS Maintains Boston Properties (BXP) Neutral Recommendation,86,2023-04-24 05:06:43
42,UBS cites weak demand for office space in steep price cut of Boston Properties,86,2023-04-24 03:55:00
43,Boston Properties (BXP) Receives a Hold from UBS,86,2023-04-24 00:36:00
44,Boston Properties Q1 2023 Earnings Preview,86,2023-04-23 21:35:00
47,Boston Properties Inc. stock underperforms Friday when compared to competitors,90,2023-04-21 09:42:00
49,Boston Properties Inc. stock underperforms Thursday when compared to competitors,90,2023-04-20 09:42:00
50,"BXP Releases 2022 Environmental, Social, & Governance (ESG) Report",60,2023-04-20 04:00:00
52,BXP June 16th Options Begin Trading,60,2023-04-20 03:24:00
53,Is a Beat in Store for Boston Properties (BXP) in Q1 Earnings?,86,2023-04-19 05:34:12
56,Boston Properties Inc. stock outperforms competitors on strong trading day,90,2023-04-17 09:42:00
63,Boston Properties Inc. stock outperforms competitors despite losses on the day,90,2023-04-14 09:42:00
65,"Boston Properties Inc. stock rises Thursday, still underperforms market",90,2023-04-13 09:42:00
66,"Boston Properties Inc. stock falls Wednesday, underperforms market",90,2023-04-12 09:42:00
67,"Boston Properties Inc. stock rises Tuesday, outperforms market",90,2023-04-11 09:42:00
70,Boston Properties Inc. stock underperforms Monday when compared to competitors,90,2023-04-10 09:42:00
71,Boston Properties put volume heavy and directionally bearish,86,2023-04-10 05:15:00
72,Interesting BXP Put And Call Options For January 2024,60,2023-04-10 03:07:00
79,"BXP to Release First Quarter 2023 Financial Results on April 25, 2023",60,2023-04-04 14:02:00
80,"Boston Properties Inc. stock rises Friday, outperforms market",90,2023-03-31 09:42:00
81,Boston Properties price target lowered to $52 from $67 at Morgan Stanley,86,2023-03-30 23:53:00
84,BXP Earns 2023 ENERGY STAR® Sustained Excellence Award,60,2023-03-29 13:15:00
85,"Boston Properties Inc. stock rises Wednesday, outperforms market",90,2023-03-29 09:42:00
86,Boston Properties: Put Writing Strategy To Generate 17% Yield With -29% Downside Protection,86,2023-03-28 17:08:53
88,"Analysts Offer Insights on Financial Companies: Associated Banc-Corp (ASB), Bank Of Montreal (BMO) and Boston Properties (BXP)",86,2023-03-27 22:32:00
92,Boston Properties price target lowered to $66 from $79 at Evercore ISI,86,2023-03-27 01:36:00
96,Boston Properties (BXP) Has a New Rating from Goldman Sachs,86,2023-03-26 01:16:00
98,Barclays Downgrades Boston Properties (BXP),86,2023-03-24 13:29:56
99,BXP Named Top 10 REIT at Dividend Channel With 8.28% Yield,60,2023-03-24 00:07:00
100,Boston Properties Shares Are in a Wicked Downtrend,86,2023-03-23 11:46:00
101,"Boston Properties Inc. stock falls Thursday, underperforms market",90,2023-03-23 09:42:00
103,Boston Properties downgraded to Equal Weight from Overweight at Barclays,86,2023-03-22 23:06:00
104,Is Now A Good Time To Buy Boston Properties?,86,2023-03-22 11:06:23
105,Boston Properties (BXP) Declares $0.98 Dividend,86,2023-03-21 22:26:45
107,Boston Properties resumed with a Neutral at Goldman Sachs,86,2023-03-20 22:52:00
108,Boston Properties price target lowered to $57 from $74 at Piper Sandler,86,2023-03-20 20:54:00
110,BXP Declares Regular Quarterly Dividend,60,2023-03-20 04:15:00
112,Boston Properties declares $0.98 dividend,86,2023-03-20 00:10:00
115,Boston Properties Sells Off To New 52-week Low,86,2023-03-17 11:45:01
116,Should You Retain Boston Properties (BXP) Stock for Now?,86,2023-03-17 08:43:03
117,"Boston Properties: Extremely Undervalued, But Still Risky",86,2023-03-17 03:09:37
118,First Week of BXP May 19th Options Trading,60,2023-03-17 02:32:00
120,BXP December 15th Options Begin Trading,60,2023-03-14 03:15:00
