,headline,final_score,datetime
0,TE Connectivity Ltd. stock outperforms competitors despite losses on the day,90,2023-05-03 10:27:00
1,TE Connectivity Ltd. stock outperforms market despite losses on the day,90,2023-05-02 10:26:00
2,TE Connectivity Ltd. stock outperforms market on strong trading day,90,2023-05-01 10:25:00
3,"TE Connectivity Ltd. stock rises Friday, still underperforms market",90,2023-04-28 10:25:00
4,Truist Securities Maintains TE Connectivity Ltd - Registered Shares (TEL) Hold Recommendation,90,2023-04-28 05:32:43
5,"TE Connectivity Ltd. stock rises Thursday, still underperforms market",90,2023-04-27 10:27:00
6,"At US$120, Is TE Connectivity Ltd. (NYSE:TEL) Worth Looking At Closely?",90,2023-04-27 05:54:55
7,TE Connectivity price target lowered to $127 from $131 at Truist,86,2023-04-27 00:49:00
8,Robert W. Baird Keeps Their Buy Rating on TE Connectivity (TEL),86,2023-04-27 00:46:00
9,"TE Connectivity (TEL) Q2 Earnings Beat, Sales Rise Y/Y",86,2023-04-26 10:38:05
10,"TE Connectivity Ltd. stock falls Wednesday, underperforms market",90,2023-04-26 10:25:00
11,"TE Connectivity Q1 Highlights: Industrial and Transportation Segments Outperform, FY23 Outlook Lags",86,2023-04-26 06:53:08
12,TE Connectivity Ltd. (TEL) Q2 2023 Earnings Call Transcript,90,2023-04-26 06:18:09
14,TE Connectivity Ltd. 2023 Q2 - Results - Earnings Call Presentation,90,2023-04-26 05:14:55
15,TE Connectivity (TEL) Beats Q2 Earnings and Revenue Estimates,86,2023-04-26 04:15:11
16,TE Connectivity Delivers Better-Than-Expected Results,86,2023-04-26 03:01:00
17,TE Connectivity announces second quarter results for fiscal year 2023,86,2023-04-26 03:00:30
18,TE Connectivity: Fiscal Q2 Earnings Snapshot,86,2023-04-25 23:07:00
19,Analysts Conflicted on These Technology Names: Hexcel (HXL) and TE Connectivity (TEL),86,2023-04-25 22:51:00
20,TE Connectivity beats Q1 top and bottom line estimates; initiates Q3 outlook,86,2023-04-25 22:09:00
21,"TE Connectivity sees Q3 adjusted EPS $1.65, consensus $1.72",86,2023-04-25 22:05:00
22,"TE Connectivity reports Q2 adjusted EPS $1.65, consensus $1.58",86,2023-04-25 22:03:00
23,"TE Connectivity Ltd. stock falls Tuesday, underperforms market",90,2023-04-25 10:25:00
24,TE Connectivity FQ2 2023 Earnings Preview,86,2023-04-25 04:44:00
26,What's in the Cards for TE Connectivity (TEL) in Q2 Earnings?,86,2023-04-24 07:37:02
32,Unusual Put Option Trade in TE Connectivity Ltd - Registered Shares (TEL)  Worth $372.75K,90,2023-04-21 15:34:18
34,"TE Connectivity Ltd. stock rises Friday, outperforms market",90,2023-04-20 21:27:00
35,JP Morgan Maintains TE Connectivity Ltd - Registered Shares (TEL) Neutral Recommendation,90,2023-04-20 04:02:27
36,J.P. Morgan Sticks to Their Hold Rating for TE Connectivity (TEL),86,2023-04-19 04:26:00
37,Strength in Auto Business Pushed TE Connectivity Ltd. (TEL) in Q1,90,2023-04-19 04:10:21
38,"Analysts Have Conflicting Sentiments on These Technology Companies: Lockheed Martin (LMT), Marvell (MRVL) and TE Connectivity (TEL)",86,2023-04-18 22:05:00
39,TE Connectivity (TEL): New Buy Recommendation for This Technology Giant,86,2023-04-18 22:05:00
40,"TE Connectivity Ltd. stock rises Tuesday, outperforms market",90,2023-04-17 21:26:00
44,TE Connectivity Ltd. stock outperforms competitors on strong trading day,90,2023-04-11 10:25:00
45,Capital World Investors Now Owns 11.10% of TE Connectivity (TEL),86,2023-04-10 14:19:04
47,TE Connectivity Ltd. stock underperforms Thursday when compared to competitors,90,2023-04-06 10:25:00
48,Credit Suisse Maintains TE Connectivity (TEL) Neutral Recommendation,86,2023-04-06 03:01:09
49,"TE Connectivity to report second quarter financial results on April 26, 2023",86,2023-04-05 05:27:00
50,TE Connectivity's (NYSE:TEL) Upcoming Dividend Will Be Larger Than Last Year's,86,2023-04-05 03:19:53
51,"Analysts Offer Insights on Technology Companies: Innovative Solutions And Support (ISSC), Rambus (RMBS) and TE Connectivity (TEL)",86,2023-04-05 00:31:00
52,TE Connectivity price target raised to $136 from $117 at Credit Suisse,86,2023-04-04 22:18:00
53,TE Connectivity Ltd. stock underperforms Tuesday when compared to competitors,90,2023-04-04 10:25:00
54,"TE Connectivity Ltd. stock falls Monday, underperforms market",90,2023-04-03 10:25:00
55,A Look At The Fair Value Of TE Connectivity Ltd. (NYSE:TEL),90,2023-04-02 07:42:17
56,TE Connectivity Ltd. stock underperforms Thursday when compared to competitors despite daily gains,90,2023-03-30 10:25:00
59,TE Connectivity Ltd. stock underperforms Friday when compared to competitors,90,2023-03-24 10:25:00
60,"TE Connectivity Ltd. stock falls Wednesday, still outperforms market",90,2023-03-22 10:25:00
61,"3D Systems (DDD), TE Connectivity Tie on Electrical Connectors",86,2023-03-22 07:18:02
62,"TE Connectivity Ltd. stock rises Tuesday, still underperforms market",90,2023-03-21 10:25:00
63,3D Systems announces collaboration with TE Connectivity,86,2023-03-20 00:41:00
64,TE Connectivity announces dates of the previously announced $0.59 dividend,86,2023-03-19 22:47:00
65,TE Connectivity (NYSE:TEL) Is Increasing Its Dividend To $0.59,86,2023-03-19 05:49:39
