,headline,final_score,datetime
1,Target Corp. stock underperforms Thursday when compared to competitors,90,2023-05-04 10:27:00
2,Should You Investigate Target Corporation (NYSE:TGT) At US$155?,90,2023-05-04 04:00:56
3,TGT June 23rd Options Begin Trading,60,2023-05-04 03:01:00
7,40 Best Things To Buy at Walmart and Target,86,2023-05-03 11:00:04
8,Target Corp. stock underperforms Wednesday when compared to competitors,90,2023-05-03 10:27:00
12,"Noteworthy Wednesday Option Activity: TGT, ALB, CMI",60,2023-05-02 18:18:00
13,"Target Corp. stock falls Tuesday, still outperforms market",90,2023-05-02 10:26:00
14,Goldman Sachs Reaffirms Their Buy Rating on Target (TGT),86,2023-05-02 05:05:00
16,Target Will Offer Free Drive-Up Returns Starting This Spring,86,2023-05-02 03:00:29
17,"Zacks Industry Outlook Highlights Costco Wholesale, The TJX Companies, Target and Dollar General",57,2023-05-02 01:46:08
19,"Target Corp. stock falls Monday, underperforms market",90,2023-05-01 10:26:00
21,See Which Of The Latest 13F Filers Holds Target,86,2023-05-01 01:41:00
22,Upcoming Dividend Run For TGT?,60,2023-05-01 01:03:00
23,Ulta Beauty price target raised to $550 from $520 at Loop Capital,86,2023-04-30 23:31:00
24,Best Dividend Stock to Buy Now: Home Depot vs. Target vs. Macy's,86,2023-04-30 04:00:00
27,"Goldman, Target among dividend growth stocks for slowing economy, Barron`s says",86,2023-04-29 22:33:00
28,"With 82% ownership of the shares, Target Corporation (NYSE:TGT) is heavily dominated by institutional owners",60,2023-04-29 04:00:15
32,"Target Corp. stock falls Friday, underperforms market",90,2023-04-28 10:26:00
34,Dollar Tree vs. Target: Which Wins for Quality and Prices for Household Supplies?,86,2023-04-28 05:00:37
39,"Target Corp. stock rises Thursday, still underperforms market",90,2023-04-27 10:27:00
41,"Where will Bed Bath & Beyond customers go next? Amazon, Target and Walmart look like winners.",57,2023-04-27 05:27:00
42,TGT June 9th Options Begin Trading,60,2023-04-27 02:59:00
45,"The Zacks Analyst Blog Highlights Bristol-Myers Squibb, Medtronic, Altria Group, Target and FedEx",57,2023-04-26 02:56:09
47,Target shoppers can now make a return without leaving the car,86,2023-04-26 00:00:01
49,"Target Corp. stock falls Tuesday, underperforms market",90,2023-04-25 10:26:00
54,Target Corp. stock outperforms market on strong trading day,90,2023-04-24 10:26:00
60,"Retail Giant, Target, is Now Offering Hapi Water, a Fast-Growing Sugar-Free Beverage Line",57,2023-04-24 06:05:00
62,Retail store closures 'to sharply accelerate going forward': UBS research,58,2023-04-24 03:04:42
65,"Bed Bath & Beyond Chapter 11 positive for Target, Walmart, says Piper Sandler",86,2023-04-24 00:39:00
76,"Target Corp. stock rises Friday, outperforms market",90,2023-04-21 10:26:00
77,"Insiders at Target Corporation (NYSE:TGT) sold US$2.2m worth of stock, possibly indicating weakness in the future",60,2023-04-21 06:00:26
82,Walmart Has a Plan That Target and Kohl's Fans May Love,86,2023-04-20 05:43:00
86,"Target Corp. stock rises Wednesday, outperforms market",90,2023-04-19 10:26:00
88,Reasons to Hold Target Corporation (TGT) for the Long-term,90,2023-04-19 03:08:07
90,Target Corp. stock outperforms competitors despite losses on the day,90,2023-04-18 10:26:00
92,4 Overpriced Grocery Items From Target — and Where To Buy Them for Less,86,2023-04-18 09:32:50
93,Target Is Solving Its Inventory Problems: Now What?,86,2023-04-18 05:37:04
94,"Target: Cautiously Bullish, But Price Target Lowered",86,2023-04-18 03:15:46
