,2022,2021,2020,2019,2018,ticker
Current ratio,0,0,0,26.141,0.132,SLM
Quick ratio,0,0,0,26.141,0.207,SLM
Cash ratio,0,0,0,19.237,0.132,SLM
Days of sales outstanding,284.248,261.306,358.766,329.397,341.292,SLM
Days of inventory outstanding,0,0,0,0,0,SLM
Days of payables outstanding,0,0,0,0,0,SLM
Gross profit margin,1,0.971,1,1,0,SLM
Operating profit margin,0.316,0.947,0.936,0.868,0,SLM
Pretax profit margin,0.310,0.759,0.637,0.445,0.411,SLM
Net profit margin,0.231,0.572,0.486,0.346,0.358,SLM
Effective tax rate,0.256,0.247,0.237,0.222,0.128,SLM
Return on assets,0.016,0.040,0.029,0.018,0.019,SLM
Return on equity,0.272,0.540,0.344,0.175,0.164,SLM
Return on capital employed,0.022,0.066,0.055,0.045,0,SLM
Net income per EBT,0.744,0.753,0.763,0.778,0.872,SLM
Ebt per ebit,0.981,0.801,0.681,0.512,0,SLM
Ebit per revenue,0.316,0.947,0.936,0.868,0,SLM
Debt ratio,0.940,0.926,0,0.899,0.937,SLM
Debt equity ratio,3.031,2.759,2.025,1.402,1.441,SLM
Long term debt to capitalization,0.752,0.734,0.669,0.568,0.590,SLM
Total debt to capitalization,0.752,0.734,0.669,0.584,0.590,SLM
Interest coverage,53.754,5.031,3.130,2.051,0,SLM
Cash flow to debt ratio,0.113,-0.008,-0.035,-0.003,-0.024,SLM
Company equity multiplier,16.683,13.593,12.006,9.870,8.501,SLM
Receivables turnover,1.284,1.397,1.017,1.108,1.069,SLM
Payables turnover,0,0,0,0,0,SLM
Inventory turnover,0,0,0,0,0,SLM
Fixed asset turnover,14.436,13.487,11.712,12.410,12.902,SLM
Asset turnover,0.071,0.069,0.059,0.051,0.054,SLM
Operating cash flow per share,1.536,-0.129,-0.476,-0.037,-0.236,SLM
Free cash flow per share,1.536,-0.129,-0.476,-0.037,-0.236,SLM
Cash per share,12.176,17.859,16.815,14.163,6.287,SLM
Payout ratio,1.491,0.056,0.064,0.118,0.032,SLM
Operating cash flow sales ratio,0.290,-0.024,-0.101,-0.009,-0.075,SLM
Free cash flow operating cash flow ratio,1,1,1,1,1,SLM
Cash flow coverage ratios,0.113,-0.008,-0.035,-0.003,-0.024,SLM
Short term coverage ratios,0,0,0,-0.054,0,SLM
Capital expenditure coverage ratio,0,0,0,0,0,SLM
Dividend paid and capex coverage ratio,0.842,-0.760,-3.257,-0.230,-6.569,SLM
Dividend payout ratio,1.491,0.056,0.064,0.118,0.032,SLM
Price book value ratio,3.688,3.511,1.855,1.150,1.216,SLM
Price to book ratio,3.688,3.511,1.855,1.150,1.216,SLM
Price to sales ratio,3.135,3.718,2.624,2.277,2.656,SLM
Price earnings ratio,13.581,6.504,5.398,6.584,7.416,SLM
Price to free cash flows ratio,10.808,-152.407,-26.026,-243.410,-35.188,SLM
Price to operating cash flows ratio,10.808,-152.407,-26.026,-243.410,-35.188,SLM
Price cash flow ratio,10.808,-152.407,-26.026,-243.410,-35.188,SLM
Price earnings to growth ratio,-0.228,0.197,0.074,0.309,0.104,SLM
Price sales ratio,3.135,3.718,2.624,2.277,2.656,SLM
Dividend yield,0.110,0.009,0.012,0.018,0.004,SLM
Enterprise value multiple,10.829,4.717,3.208,1.969,5.036,SLM
Price fair value,3.688,3.511,1.855,1.150,1.216,SLM
