,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),MAS,452.0,926.0,1326.0,697.0
Total cash(figures in $M),MAS,452.0,926.0,1326.0,697.0
Net receivables(figures in $M),MAS,1149.0,1171.0,1138.0,997.0
Inventory(figures in $M),MAS,1236.0,1216.0,876.0,754.0
Other current assets(figures in $M),MAS,109.0,109.0,149.0,90.0
Total current assets(figures in $M),MAS,2946.0,3422.0,3489.0,2711.0
"Gross property, plant and equipment(figures in $M)",MAS,1241.0,1083.0,1074.0,1054.0
Accumulated depreciation(figures in $M),MAS,-1191.0,-1143.0,-1113.0,-1018.0
"Net property, plant and equipment(figures in $M)",MAS,1241.0,1083.0,1074.0,1054.0
Equity and other investments(figures in $M),MAS,22.0,25.0,157.0,11.0
Goodwill(figures in $M),MAS,537.0,568.0,563.0,509.0
Intangible assets(figures in $M),MAS,350.0,388.0,357.0,259.0
Other long-term assets(figures in $M),MAS,113.0,114.0,294.0,494.0
Total non-current assets(figures in $M),MAS,2241.0,2153.0,2288.0,2316.0
Total assets(figures in $M),MAS,5187.0,5575.0,5777.0,5027.0
Current debt(figures in $M),MAS,205.0,10.0,3.0,2.0
Accounts payable(figures in $M),MAS,877.0,1045.0,893.0,697.0
Taxes payable(figures in $M),MAS,48.0,0.0,0.0,0.0
Accrued liabilities(figures in $M),MAS,807.0,884.0,1038.0,700.0
Deferred revenues(figures in $M),MAS,61.0,67.0,62.0,40.0
Other current liabilities(figures in $M),MAS,0.0,0.0,0.0,149.0
Total current liabilities(figures in $M),MAS,1889.0,1939.0,1934.0,1548.0
Long-term debt(figures in $M),MAS,2946.0,2949.0,2792.0,2771.0
Other long-term liabilities(figures in $M),MAS,339.0,437.0,481.0,751.0
Total non-current liabilities(figures in $M),MAS,3540.0,3580.0,3422.0,3535.0
Total liabilities(figures in $M),MAS,5429.0,5519.0,5356.0,5083.0
Common stock(figures in $M),MAS,225.0,241.0,258.0,276.0
Retained earnings(figures in $M),MAS,-947.0,-652.0,79.0,-332.0
Accumulated other comprehensive income(figures in $M),MAS,226.0,232.0,-142.0,-179.0
Total stockholders' equity(figures in $M),MAS,-262.0,56.0,421.0,-56.0
Total liabilities and stockholders' equity(figures in $M),MAS,5187.0,5575.0,5777.0,5027.0
