,2022,2021,2020,2019,2018,ticker
Current ratio,1.560,1.765,1.804,1.751,1.643,MAS
Quick ratio,1.087,1.081,1.274,1.094,1.017,MAS
Cash ratio,0.239,0.478,0.686,0.450,0.332,MAS
Days of sales outstanding,48.316,51.035,57.787,54.257,50.346,MAS
Days of inventory outstanding,75.606,80.522,69.494,63.471,60.898,MAS
Operating cycle,123.922,131.557,127.280,117.728,111.244,MAS
Days of payables outstanding,53.646,69.199,70.842,58.673,59.610,MAS
Cash conversion cycle,70.276,62.358,56.438,59.056,51.634,MAS
Gross profit margin,0.313,0.342,0.360,0.354,0.322,MAS
Operating profit margin,0.149,0.103,0.180,0.162,0.145,MAS
Pretax profit margin,0.137,0.082,0.157,0.136,0.125,MAS
Net profit margin,0.097,0.049,0.120,0.102,0.088,MAS
Effective tax rate,0.241,0.305,0.238,0.252,0.248,MAS
Return on assets,0.163,0.074,0.149,0.136,0.136,MAS
Return on equity,-3.221,7.321,2.048,-12.214,-6.613,MAS
Return on capital employed,0.393,0.237,0.337,0.313,0.327,MAS
Net income per EBT,0.707,0.596,0.762,0.748,0.704,MAS
Ebt per ebit,0.920,0.800,0.873,0.840,0.860,MAS
Ebit per revenue,0.149,0.103,0.180,0.162,0.145,MAS
Debt ratio,1.047,0.990,0.927,1.011,0.987,MAS
Debt equity ratio,-13,55.911,6.993,-49.518,-26.838,MAS
Long term debt to capitalization,1.089,0.982,0.875,1.021,1.039,MAS
Total debt to capitalization,1.083,0.982,0.875,1.021,1.039,MAS
Interest coverage,12.009,3.094,8.993,6.843,7.763,MAS
Cash flow to debt ratio,0.247,0.297,0.324,0.300,0.346,MAS
Company equity multiplier,-19.798,99.554,13.722,-89.768,-48.586,MAS
Receivables turnover,7.554,7.152,6.316,6.727,7.250,MAS
Payables turnover,6.804,5.275,5.152,6.221,6.123,MAS
Inventory turnover,4.828,4.533,5.252,5.751,5.994,MAS
Fixed asset turnover,6.994,7.733,6.693,6.363,6.835,MAS
Asset turnover,1.673,1.502,1.244,1.334,1.550,MAS
Operating cash flow per share,3.636,3.735,3.610,2.902,3.511,MAS
Free cash flow per share,2.667,3.221,3.178,2.338,2.766,MAS
Cash per share,3.913,3.719,5.023,2.429,1.902,MAS
Payout ratio,0.306,0.515,0.168,0.211,0.183,MAS
Operating cash flow sales ratio,0.097,0.111,0.133,0.124,0.123,MAS
Free cash flow operating cash flow ratio,0.733,0.862,0.880,0.806,0.788,MAS
Cash flow coverage ratios,0.247,0.297,0.324,0.300,0.346,MAS
Short term coverage ratios,4.098,93,317.667,416.500,129,MAS
Capital expenditure coverage ratio,-3.750,-7.266,-8.360,-5.142,-4.712,MAS
Dividend paid and capex coverage ratio,24.706,11.205,30.742,-46.278,-12.141,MAS
Dividend payout ratio,0.306,0.515,0.168,0.211,0.183,MAS
Price book value ratio,-41.148,312.228,34.445,-245.949,-77.420,MAS
Price to book ratio,-41.148,312.228,34.445,-245.949,-77.420,MAS
Price to sales ratio,1.242,2.088,2.017,2.054,1.028,MAS
Price earnings ratio,12.773,42.646,16.823,20.136,11.708,MAS
Price to free cash flows ratio,17.501,21.801,17.284,20.526,10.570,MAS
Price to operating cash flows ratio,12.834,18.801,15.217,16.534,8.327,MAS
Price cash flow ratio,12.834,18.801,15.217,16.534,8.327,MAS
Price earnings to growth ratio,0.103,-0.850,0.450,-4.282,0.258,MAS
Price sales ratio,1.242,2.088,2.017,2.054,1.028,MAS
Dividend yield,0.024,0.012,0.010,0.010,0.016,MAS
Enterprise value multiple,10.350,19.476,12.643,14.648,8.446,MAS
Price fair value,-41.148,312.228,34.445,-245.949,-77.420,MAS
