,ticker,2023-01-31,2022-01-31,2021-01-31,2020-01-31
Cash and cash equivalents(figures in $M),M,862.0,1712.0,1679.0,685.0
Total cash(figures in $M),M,862.0,1712.0,1679.0,685.0
Net receivables(figures in $M),M,300.0,297.0,276.0,409.0
Inventory(figures in $M),M,4267.0,4383.0,3774.0,5188.0
Other current assets(figures in $M),M,424.0,0.0,0.0,0.0
Total current assets(figures in $M),M,5853.0,6758.0,6184.0,6810.0
"Gross property, plant and equipment(figures in $M)",M,8596.0,8473.0,8818.0,9301.0
Accumulated depreciation(figures in $M),M,-4633.0,-4548.0,-4400.0,-4392.0
"Net property, plant and equipment(figures in $M)",M,8596.0,8473.0,8818.0,9301.0
Goodwill(figures in $M),M,828.0,828.0,828.0,3908.0
Intangible assets(figures in $M),M,432.0,435.0,437.0,439.0
Other long-term assets(figures in $M),M,1157.0,1096.0,1439.0,714.0
Total non-current assets(figures in $M),M,11013.0,10832.0,11522.0,14362.0
Total assets(figures in $M),M,16866.0,17590.0,17706.0,21172.0
Current debt(figures in $M),M,0.0,0.0,452.0,539.0
Accounts payable(figures in $M),M,4803.0,5308.0,4905.0,5130.0
Taxes payable(figures in $M),M,58.0,108.0,0.0,81.0
Accrued liabilities(figures in $M),M,490.0,535.0,485.0,590.0
Deferred revenues(figures in $M),M,399.0,481.0,616.0,839.0
Total current liabilities(figures in $M),M,4861.0,5416.0,5357.0,5750.0
Long-term debt(figures in $M),M,2996.0,3295.0,4407.0,3621.0
Deferred tax liabilities(figures in $M),M,947.0,983.0,908.0,1169.0
Other long-term liabilities(figures in $M),M,1017.0,1177.0,1296.0,1337.0
Total non-current liabilities(figures in $M),M,7923.0,8553.0,9796.0,9045.0
Total liabilities(figures in $M),M,12784.0,13969.0,15153.0,14795.0
Common stock(figures in $M),M,3.0,3.0,3.0,3.0
Retained earnings(figures in $M),M,6268.0,5268.0,3928.0,7989.0
Accumulated other comprehensive income(figures in $M),M,-618.0,-622.0,-788.0,-995.0
Total stockholders' equity(figures in $M),M,4082.0,3621.0,2553.0,6377.0
Total liabilities and stockholders' equity(figures in $M),M,16866.0,17590.0,17706.0,21172.0
