,2022,2021,2020,2019,2018,ticker
Current ratio,0.695,0.681,0.684,0.720,0.739,MKC
Quick ratio,0.264,0.280,0.313,0.306,0.307,MKC
Cash ratio,0.097,0.109,0.139,0.072,0.048,MKC
Days of sales outstanding,32.974,31.746,34.439,34.327,34.962,MKC
Days of inventory outstanding,120.004,112.871,114.181,91.327,94.492,MKC
Operating cycle,152.978,144.617,148.620,125.654,129.454,MKC
Days of payables outstanding,104.861,101.596,114.148,96.536,85.322,MKC
Cash conversion cycle,48.117,43.021,34.472,29.117,44.131,MKC
Gross profit margin,0.358,0.395,0.411,0.401,0.438,MKC
Operating profit margin,0.136,0.161,0.178,0.179,0.167,MKC
Pretax profit margin,0.128,0.142,0.157,0.153,0.137,MKC
Net profit margin,0.107,0.120,0.133,0.131,0.173,MKC
Effective tax rate,0.207,0.215,0.198,0.192,-0.212,MKC
Return on assets,0.052,0.059,0.062,0.068,0.091,MKC
Return on equity,0.146,0.171,0.190,0.204,0.294,MKC
Return on capital employed,0.089,0.105,0.111,0.117,0.109,MKC
Net income per EBT,0.839,0.843,0.848,0.858,1.259,MKC
Ebt per ebit,0.941,0.882,0.882,0.855,0.821,MKC
Ebit per revenue,0.136,0.161,0.178,0.179,0.167,MKC
Debt ratio,0.642,0.657,0.674,0.666,0.690,MKC
Debt equity ratio,1.138,1.222,1.249,1.256,1.481,MKC
Long term debt to capitalization,0.449,0.480,0.489,0.513,0.561,MKC
Total debt to capitalization,0.532,0.550,0.555,0.557,0.597,MKC
Interest coverage,5.792,7.431,7.371,5.797,5.174,MKC
Cash flow to debt ratio,0.122,0.154,0.212,0.219,0.175,MKC
Company equity multiplier,2.804,2.926,3.079,3.009,3.235,MKC
Receivables turnover,11.069,11.498,10.598,10.633,10.440,MKC
Payables turnover,3.481,3.593,3.198,3.781,4.278,MKC
Inventory turnover,3.042,3.234,3.197,3.997,3.863,MKC
Fixed asset turnover,4.482,4.947,5.447,5.613,5.491,MKC
Asset turnover,0.484,0.490,0.463,0.516,0.527,MKC
Operating cash flow per share,2.429,3.099,3.907,3.571,3.123,MKC
Free cash flow per share,1.452,2.059,3.062,2.916,2.480,MKC
Cash per share,1.245,1.316,1.589,0.586,0.367,MKC
Payout ratio,0.582,0.481,0.442,0.430,0.293,MKC
Operating cash flow sales ratio,0.103,0.131,0.186,0.177,0.152,MKC
Free cash flow operating cash flow ratio,0.598,0.664,0.784,0.817,0.794,MKC
Cash flow coverage ratios,0.122,0.154,0.212,0.219,0.175,MKC
Short term coverage ratios,0.432,0.633,0.905,1.356,1.276,MKC
Capital expenditure coverage ratio,-2.487,-2.979,-4.622,-5.451,-4.856,MKC
Dividend paid and capex coverage ratio,4.837,9.710,9.936,7.368,7.873,MKC
Dividend payout ratio,0.582,0.481,0.442,0.430,0.293,MKC
Price book value ratio,4.881,5.201,6.346,6.514,6.219,MKC
Price to book ratio,4.881,5.201,6.346,6.514,6.219,MKC
Price to sales ratio,3.597,3.631,4.448,4.195,3.646,MKC
Price earnings ratio,33.497,30.372,33.336,31.926,21.127,MKC
Price to free cash flows ratio,58.653,41.686,30.533,29.018,30.240,MKC
Price to operating cash flows ratio,35.066,27.695,23.927,23.695,24.013,MKC
Price cash flow ratio,35.066,27.695,23.927,23.695,24.013,MKC
Price earnings to growth ratio,-3.269,28.347,5.889,-1.259,0.241,MKC
Price sales ratio,3.597,3.631,4.448,4.195,3.646,MKC
Dividend yield,0.017,0.016,0.013,0.013,0.014,MKC
Enterprise value multiple,23.860,21.619,24.609,23.271,22.081,MKC
Price fair value,4.881,5.201,6.346,6.514,6.219,MKC
