,ticker,2022-09-30,2021-09-30,2020-09-30,2019-09-30
Cash and cash equivalents(figures in $M),EMR,1804.0,2354.0,3315.0,1494.0
Total cash(figures in $M),EMR,1804.0,2354.0,3315.0,1494.0
Net receivables(figures in $M),EMR,3008.0,2971.0,2802.0,2985.0
Inventory(figures in $M),EMR,2191.0,2050.0,1928.0,1880.0
Other current assets(figures in $M),EMR,1503.0,1057.0,761.0,780.0
Total current assets(figures in $M),EMR,8506.0,8432.0,8806.0,7139.0
"Gross property, plant and equipment(figures in $M)",EMR,8818.0,9427.0,9055.0,8671.0
Accumulated depreciation(figures in $M),EMR,-5457.0,-5689.0,-5367.0,-5029.0
"Net property, plant and equipment(figures in $M)",EMR,3361.0,3738.0,3688.0,3642.0
Goodwill(figures in $M),EMR,14662.0,7723.0,6734.0,6536.0
Intangible assets(figures in $M),EMR,6724.0,2877.0,2468.0,2615.0
Other long-term assets(figures in $M),EMR,2419.0,1945.0,1186.0,565.0
Total non-current assets(figures in $M),EMR,27166.0,16283.0,14076.0,13358.0
Total assets(figures in $M),EMR,35672.0,24715.0,22882.0,20497.0
Current debt(figures in $M),EMR,2115.0,872.0,1160.0,1444.0
Accounts payable(figures in $M),EMR,2028.0,2108.0,1715.0,1874.0
Accrued liabilities(figures in $M),EMR,3634.0,3266.0,2910.0,2658.0
Total current liabilities(figures in $M),EMR,7777.0,6246.0,5785.0,5976.0
Long-term debt(figures in $M),EMR,8259.0,5793.0,6326.0,4277.0
Deferred tax liabilities(figures in $M),EMR,1720.0,711.0,261.0,327.0
Other long-term liabilities(figures in $M),EMR,3320.0,2753.0,2324.0,1971.0
Total non-current liabilities(figures in $M),EMR,11579.0,8546.0,8650.0,6248.0
Total liabilities(figures in $M),EMR,19356.0,14792.0,14435.0,12224.0
Common stock(figures in $M),EMR,477.0,477.0,477.0,477.0
Retained earnings(figures in $M),EMR,28053.0,26047.0,24955.0,24199.0
Accumulated other comprehensive income(figures in $M),EMR,-1485.0,-872.0,-1577.0,-1722.0
Total stockholders' equity(figures in $M),EMR,10364.0,9923.0,8447.0,8273.0
Total liabilities and stockholders' equity(figures in $M),EMR,35672.0,24715.0,22882.0,20497.0
