,headline,final_score,datetime
0,C.H. Robinson Declares Quarterly Cash Dividend,86,2023-05-04 13:15:00
1,C.H. Robinson Worldwide Inc. stock outperforms competitors despite losses on the day,86,2023-05-04 09:44:00
2,C.H. Robinson Worldwide declares $0.61 dividend,86,2023-05-03 21:51:00
3,C.H. Robinson Worldwide Inc. stock underperforms Wednesday when compared to competitors despite daily gains,86,2023-05-03 09:44:00
4,"C.H. Robinson Worldwide, Inc. (NASDAQ:CHRW) Q1 2023 Earnings Call Transcript",87,2023-05-02 06:08:04
6,C.H. Robinson Worldwide Inc. stock outperforms market on strong trading day,86,2023-05-01 09:44:00
7,Credit Suisse Maintains C.H. Robinson Worldwide (CHRW) Underperform Recommendation,86,2023-04-28 23:46:26
8,Stifel Maintains C.H. Robinson Worldwide (CHRW) Hold Recommendation,86,2023-04-28 23:46:26
9,C.H. Robinson Worldwide Inc. stock underperforms Friday when compared to competitors despite daily gains,86,2023-04-28 09:44:00
10,CH Robinson (CHRW) Gets a Sell from Credit Suisse,86,2023-04-28 04:26:00
11,C.H. Robinson price target raised to $97 from $92 at Stifel,86,2023-04-28 02:06:00
12,Morgan Stanley Maintains C.H. Robinson Worldwide (CHRW) Underweight Recommendation,86,2023-04-27 19:58:38
13,Stephens & Co. Reiterates C.H. Robinson Worldwide (CHRW) Equal-Weight Recommendation,86,2023-04-27 19:58:38
14,"C.H. Robinson (CHRW) Q1 Earnings & Revenues Lag, Decline Y/Y",86,2023-04-27 09:09:04
16,Stephens Reaffirms Their Hold Rating on CH Robinson (CHRW),86,2023-04-27 04:26:00
17,Q1 2023 CH Robinson Worldwide Inc Earnings Call,86,2023-04-27 04:08:51
18,CH Robinson (CHRW) Receives a Rating Update from a Top Analyst,86,2023-04-27 01:46:00
19,Robert W. Baird Reaffirms Their Hold Rating on CH Robinson (CHRW),86,2023-04-27 00:46:00
20,"Analysts Conflicted on These Industrial Goods Names: CH Robinson (CHRW), Fortune Brands Innovations (FBIN) and Patterson-UTI (PTEN)",86,2023-04-26 23:20:00
21,"Notable Thursday Option Activity: CHRW, PXD, AAL",60,2023-04-26 19:01:00
22,"Analysts Are Neutral on These Industrial Goods Stocks: CH Robinson (CHRW), IDEX (IEX)",86,2023-04-26 18:31:00
23,C.H. Robinson stock drives higher on better-than-feared earnings print,86,2023-04-26 18:19:00
24,"C.H. Robinson Worldwide, Inc. (CHRW) Q1 2023 Earnings Call Transcript",87,2023-04-26 16:22:06
25,C.H. Robinson Worldwide (CHRW) Misses Q1 Earnings and Revenue Estimates,86,2023-04-26 14:25:09
26,C.H. Robinson misses quarterly estimates on softening freight demand,86,2023-04-26 14:09:57
27,C.H. Robinson Reports 2023 First Quarter Results,86,2023-04-26 13:05:00
28,"C.H. Robinson Worldwide, Inc. 2023 Q1 - Results - Earnings Call Presentation",87,2023-04-26 09:53:28
29,"C.H. Robinson Worldwide Inc. stock falls Wednesday, underperforms market",86,2023-04-26 09:44:00
30,C.H. Robinson: Q1 Earnings Snapshot,60,2023-04-26 09:13:00
31,"C.H. Robinson reports Q1 adjusted EPS 98c, consensus 99c",86,2023-04-25 22:35:00
32,"C.H. Robinson Worldwide Non-GAAP EPS of $0.98 in-line, revenue of $4.6B misses by $200M",86,2023-04-25 20:13:00
33,"C.H. Robinson Worldwide Inc. stock falls Tuesday, underperforms market",86,2023-04-25 09:44:00
35,C.H. Robinson Worldwide Inc. stock underperforms Monday when compared to competitors despite daily gains,86,2023-04-24 09:44:00
36,"C.H. Robinson Worldwide Inc. stock rises Thursday, outperforms market",86,2023-04-20 09:44:00
37,"Analysts Estimate Hertz Global Holdings, Inc. (HTZ) to Report a Decline in Earnings: What to Look Out for",86,2023-04-20 07:02:02
38,Analysts Estimate C.H. Robinson Worldwide (CHRW) to Report a Decline in Earnings: What to Look Out for,86,2023-04-19 07:01:02
39,What's in Store for C.H. Robinson (CHRW) in Q1 Earnings?,86,2023-04-19 04:54:11
40,"C.H. Robinson Worldwide Inc. stock rises Monday, still underperforms market",86,2023-04-17 09:44:00
42,"C.H. Robinson Worldwide Inc. stock falls Friday, still outperforms market",86,2023-04-14 09:44:00
44,"C.H. Robinson Worldwide Inc. stock rises Thursday, still underperforms market",86,2023-04-13 09:44:00
45,Stifel Nicolaus Sticks to Its Hold Rating for CH Robinson (CHRW),86,2023-04-13 02:06:00
46,Wells Fargo Maintains C.H. Robinson Worldwide (CHRW) Underweight Recommendation,86,2023-04-12 23:26:05
47,C.H. Robinson Worldwide Inc. stock underperforms Wednesday when compared to competitors,86,2023-04-12 09:44:00
48,CH Robinson (CHRW) Gets a Sell from J.P. Morgan,86,2023-04-12 00:05:00
49,C.H. Robinson price target lowered to $90 from $95 at Wells Fargo,86,2023-04-11 23:01:00
50,C.H. Robinson Worldwide Inc. stock underperforms Tuesday when compared to competitors despite daily gains,86,2023-04-11 09:44:00
51,Here's Why You Should Retain C.H. Robinson (CHRW) Stock Now,86,2023-04-11 08:07:03
52,Susquehanna Maintains C.H. Robinson Worldwide (CHRW) Neutral Recommendation,86,2023-04-10 22:00:03
53,"C.H. Robinson Worldwide Inc. stock rises Monday, outperforms market",86,2023-04-10 09:44:00
54,"Zacks Industry Outlook Highlights Expeditors International of Washington, C.H. Robinson Worldwide and Schneider National",86,2023-04-10 05:24:12
55,C.H. Robinson price target lowered to $80 from $86 at Susquehanna,86,2023-04-09 22:49:00
56,C.H. Robinson Worldwide Inc. stock underperforms Thursday when compared to competitors,86,2023-04-06 09:44:00
59,Those who invested in C.H. Robinson Worldwide (NASDAQ:CHRW) three years ago are up 41%,86,2023-04-05 06:34:50
61,"C.H. Robinson First Quarter 2023 Earnings Release and Conference Call Scheduled for Wednesday, April 26, 2023",86,2023-04-04 06:00:00
