,ticker,2022-10-31,2021-10-31,2020-10-31,2019-10-31
Cash and cash equivalents(figures in $M),HPQ,3145.0,4299.0,4864.0,4537.0
Other short-term investments(figures in $M),HPQ,0.0,5.0,274.0,0.0
Total cash(figures in $M),HPQ,3145.0,4299.0,4864.0,4537.0
Net receivables(figures in $M),HPQ,4546.0,5511.0,5381.0,6031.0
Inventory(figures in $M),HPQ,7595.0,7930.0,5963.0,5734.0
Other current assets(figures in $M),HPQ,4515.0,4430.0,4440.0,3875.0
Total current assets(figures in $M),HPQ,19801.0,22170.0,20648.0,20177.0
"Gross property, plant and equipment(figures in $M)",HPQ,8828.0,8665.0,8448.0,2794.0
Accumulated depreciation(figures in $M),HPQ,-4818.0,-4927.0,-4714.0,-4243.0
"Net property, plant and equipment(figures in $M)",HPQ,2774.0,2546.0,2627.0,2794.0
Equity and other investments(figures in $M),HPQ,0.0,0.0,58.0,56.0
Goodwill(figures in $M),HPQ,8541.0,6803.0,6380.0,6372.0
Intangible assets(figures in $M),HPQ,1933.0,784.0,540.0,661.0
Other long-term assets(figures in $M),HPQ,7471.0,7091.0,5026.0,4124.0
Total non-current assets(figures in $M),HPQ,18786.0,16440.0,14033.0,13290.0
Total assets(figures in $M),HPQ,38587.0,38610.0,34681.0,33467.0
Current debt(figures in $M),HPQ,218.0,1106.0,674.0,357.0
Accounts payable(figures in $M),HPQ,15284.0,16075.0,14704.0,14793.0
Deferred revenues(figures in $M),HPQ,1393.0,1277.0,1208.0,1178.0
Other current liabilities(figures in $M),HPQ,10651.0,11915.0,10842.0,10143.0
Total current liabilities(figures in $M),HPQ,26153.0,29096.0,26220.0,25293.0
Long-term debt(figures in $M),HPQ,10796.0,6386.0,5543.0,4780.0
Deferred tax liabilities(figures in $M),HPQ,121.0,57.0,25.0,60.0
Deferred revenues(figures in $M),HPQ,1171.0,1099.0,1072.0,1069.0
Other long-term liabilities(figures in $M),HPQ,4556.0,4778.0,5146.0,4587.0
Total non-current liabilities(figures in $M),HPQ,15352.0,11164.0,10689.0,9367.0
Total liabilities(figures in $M),HPQ,41505.0,40260.0,36909.0,34660.0
Common stock(figures in $M),HPQ,10.0,11.0,13.0,15.0
Retained earnings(figures in $M),HPQ,-4413.0,-2461.0,-1961.0,-818.0
Accumulated other comprehensive income(figures in $M),HPQ,313.0,-260.0,-1243.0,-1225.0
Total stockholders' equity(figures in $M),HPQ,-2918.0,-1650.0,-2228.0,-1193.0
Total liabilities and stockholders' equity(figures in $M),HPQ,38587.0,38610.0,34681.0,33467.0
