,2022,2021,2020,2019,2018,ticker
Current ratio,1.146,1.227,1.072,1.250,1.340,OXY
Quick ratio,0.679,0.838,0.501,0.629,1.069,OXY
Cash ratio,0.127,0.332,0.244,0.203,0.409,OXY
Days of sales outstanding,42.653,59.174,43.347,114.066,100.199,OXY
Days of inventory outstanding,39.577,37.214,41.821,36.887,43.613,OXY
Operating cycle,82.231,96.388,85.169,150.953,143.812,OXY
Days of payables outstanding,77.444,78.600,65.817,178.880,169.087,OXY
Cash conversion cycle,4.787,17.787,19.352,-27.927,-25.275,OXY
Gross profit margin,0.482,0.302,0.070,0.298,0.408,OXY
Operating profit margin,0.399,0.210,-0.043,0.167,0.336,OXY
Pretax profit margin,0.385,0.143,-0.882,0.009,0.296,OXY
Net profit margin,0.341,0.089,-0.760,-0.025,0.232,OXY
Effective tax rate,0.058,0.247,0.138,3.726,0.280,OXY
Return on assets,0.172,0.031,-0.169,-0.005,0.094,OXY
Return on equity,0.416,0.114,-0.729,-0.015,0.194,OXY
Return on capital employed,0.225,0.082,-0.011,0.036,0.165,OXY
Net income per EBT,0.886,0.627,0.862,-2.726,0.783,OXY
Ebt per ebit,0.966,0.678,20.396,0.055,0.880,OXY
Ebit per revenue,0.399,0.210,-0.043,0.167,0.336,OXY
Debt ratio,0.586,0.729,0.768,0.687,0.514,OXY
Debt equity ratio,0.690,1.495,2.008,1.169,0.484,OXY
Long term debt to capitalization,0.403,0.596,0.662,0.535,0.324,OXY
Total debt to capitalization,0.408,0.599,0.668,0.539,0.326,OXY
Interest coverage,14.185,3.384,-0.541,3.194,15.416,OXY
Cash flow to debt ratio,0.810,0.337,0.103,0.180,0.743,OXY
Company equity multiplier,2.413,3.691,4.311,3.194,2.056,OXY
Receivables turnover,8.557,6.168,8.420,3.200,3.643,OXY
Payables turnover,4.713,4.644,5.546,2.040,2.159,OXY
Inventory turnover,9.222,9.808,8.728,9.895,8.369,OXY
Fixed asset turnover,0.618,0.428,0.266,0.249,0.567,OXY
Asset turnover,0.505,0.346,0.222,0.187,0.406,OXY
Operating cash flow per share,17.979,10.966,4.182,8.898,10.068,OXY
Free cash flow per share,13.326,8,0.858,0.699,3.609,OXY
Cash per share,1.052,2.956,2.186,3.746,3.982,OXY
Payout ratio,0.095,0.361,-0.136,-5.176,0.575,OXY
Operating cash flow sales ratio,0.459,0.395,0.216,0.353,0.430,OXY
Free cash flow operating cash flow ratio,0.741,0.730,0.205,0.079,0.358,OXY
Cash flow coverage ratios,0.810,0.337,0.103,0.180,0.743,OXY
Short term coverage ratios,38.379,27.562,4.208,11.618,66.112,OXY
Capital expenditure coverage ratio,-3.864,-3.697,-1.258,-1.085,-1.559,OXY
Dividend paid and capex coverage ratio,-5.310,-5.301,-3.178,-1.795,-3.012,OXY
Dividend payout ratio,0.095,0.361,-0.136,-5.176,0.575,OXY
Price book value ratio,1.958,1.333,0.856,0.975,2.192,OXY
Price to book ratio,1.958,1.333,0.856,0.975,2.192,OXY
Price to sales ratio,1.608,1.044,0.893,1.636,2.623,OXY
Price earnings ratio,4.710,11.673,-1.175,-65.798,11.318,OXY
Price to free cash flows ratio,4.727,3.624,20.181,58.939,17.007,OXY
Price to operating cash flows ratio,3.504,2.644,4.139,4.631,6.096,OXY
Price cash flow ratio,3.504,2.644,4.139,4.631,6.096,OXY
Price earnings to growth ratio,0.006,0.105,0.001,0.589,0.052,OXY
Price sales ratio,1.608,1.044,0.893,1.636,2.623,OXY
Dividend yield,0.020,0.031,0.116,0.079,0.051,OXY
Enterprise value multiple,3.653,3.935,6.987,7.494,5.855,OXY
Price fair value,1.958,1.333,0.856,0.975,2.192,OXY
