,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),CLF,26.0,48.0,112.0,352.6
Total cash(figures in $M),CLF,26.0,48.0,112.0,352.6
Net receivables(figures in $M),CLF,1960.0,2154.0,1169.0,94.0
Inventory(figures in $M),CLF,5130.0,5188.0,3828.0,317.4
Other current assets(figures in $M),CLF,306.0,263.0,165.0,29.5
Total current assets(figures in $M),CLF,7422.0,7653.0,5298.0,897.9
"Gross property, plant and equipment(figures in $M)",CLF,12388.0,11526.0,10217.0,3027.4
Accumulated depreciation(figures in $M),CLF,-3318.0,-2340.0,-1474.0,-1098.4
"Net property, plant and equipment(figures in $M)",CLF,9070.0,9186.0,8743.0,1929.0
Equity and other investments(figures in $M),CLF,133.0,0.0,0.0,0.0
Goodwill(figures in $M),CLF,1130.0,1116.0,1406.0,0.0
Intangible assets(figures in $M),CLF,214.0,0.0,0.0,0.0
Other long-term assets(figures in $M),CLF,777.0,1020.0,787.0,154.7
Total non-current assets(figures in $M),CLF,11333.0,11322.0,11473.0,2605.9
Total assets(figures in $M),CLF,18755.0,18975.0,16771.0,3503.8
Accounts payable(figures in $M),CLF,2186.0,2073.0,1575.0,193.2
Accrued liabilities(figures in $M),CLF,429.0,585.0,460.0,126.3
Other current liabilities(figures in $M),CLF,934.0,765.0,596.0,52.0
Total current liabilities(figures in $M),CLF,3549.0,3561.0,2929.0,409.4
Long-term debt(figures in $M),CLF,4249.0,5238.0,5390.0,2113.8
Deferred tax liabilities(figures in $M),CLF,590.0,0.0,0.0,0.0
Other long-term liabilities(figures in $M),CLF,1267.0,1441.0,1260.0,146.3
Total non-current liabilities(figures in $M),CLF,7164.0,9640.0,11501.0,2736.5
Total liabilities(figures in $M),CLF,10713.0,13201.0,14430.0,3145.9
Common stock(figures in $M),CLF,66.0,63.0,63.0,37.7
Retained earnings(figures in $M),CLF,1334.0,-1.0,-2989.0,-2842.4
Accumulated other comprehensive income(figures in $M),CLF,1830.0,618.0,-133.0,-318.8
Total stockholders' equity(figures in $M),CLF,8042.0,5774.0,2027.9,357.9
Total liabilities and stockholders' equity(figures in $M),CLF,18755.0,18975.0,16771.0,3503.8
