,2022,2021,2020,2019,2018,ticker
Current ratio,0.453,0.598,0.666,0.508,0.497,SPG
Quick ratio,0.453,13.095,0.666,0.508,0.354,SPG
Cash ratio,0.195,0.178,0.300,0.226,0.142,SPG
Days of sales outstanding,56.807,65.602,97.972,52.776,49.275,SPG
Days of inventory outstanding,0,0,0,0,0,SPG
Operating cycle,56.807,65.602,97.972,52.776,49.275,SPG
Days of payables outstanding,543.909,538.712,539.763,496.845,476.857,SPG
Cash conversion cycle,-487.102,-473.110,-441.790,-444.069,-427.582,SPG
Gross profit margin,0.811,0.810,0.807,0.822,0.822,SPG
Operating profit margin,0.488,0.472,0.428,0.505,0.515,SPG
Pretax profit margin,0.479,0.533,0.276,0.426,0.505,SPG
Net profit margin,0.404,0.440,0.241,0.365,0.431,SPG
Effective tax rate,0.033,0.058,-0.004,0.012,0.013,SPG
Return on assets,0.065,0.067,0.032,0.067,0.080,SPG
Return on equity,0.682,0.669,0.366,0.832,0.740,SPG
Return on capital employed,0.087,0.078,0.063,0.103,0.108,SPG
Net income per EBT,0.844,0.825,0.874,0.857,0.853,SPG
Ebt per ebit,0.982,1.130,0.645,0.844,0.982,SPG
Ebit per revenue,0.488,0.472,0.428,0.505,0.515,SPG
Debt ratio,0.884,0.870,0.895,0.900,0.869,SPG
Debt equity ratio,8.270,7.832,9.167,10.294,7.069,SPG
Long term debt to capitalization,0.890,0.885,0.900,0.907,0.872,SPG
Total debt to capitalization,0.892,0.887,0.902,0.911,0.876,SPG
Interest coverage,3.394,3.033,2.514,3.684,3.568,SPG
Cash flow to debt ratio,0.145,0.138,0.084,0.146,0.161,SPG
Company equity multiplier,10.518,10.048,11.445,12.362,9.308,SPG
Receivables turnover,6.425,5.564,3.726,6.916,7.407,SPG
Payables turnover,0.671,0.678,0.676,0.735,0.765,SPG
Inventory turnover,0,0,0,0,0,SPG
Fixed asset turnover,10.648,10.150,8.983,11.183,0,SPG
Asset turnover,0.160,0.151,0.132,0.184,0.184,SPG
Operating cash flow per share,11.462,11.070,7.536,12.365,12.114,SPG
Free cash flow per share,9.484,9.463,5.968,9.520,9.589,SPG
Cash per share,1.892,117.066,3.277,2.174,1.661,SPG
Payout ratio,1.212,1.196,1.496,1.403,1.156,SPG
Operating cash flow sales ratio,0.712,0.711,0.505,0.662,0.663,SPG
Free cash flow operating cash flow ratio,0.827,0.855,0.792,0.770,0.792,SPG
Cash flow coverage ratios,0.145,0.138,0.084,0.146,0.161,SPG
Short term coverage ratios,7.564,7.275,3.735,2.869,4.944,SPG
Capital expenditure coverage ratio,-5.795,-6.890,-4.806,-4.347,-4.797,SPG
Dividend paid and capex coverage ratio,1.939,1.682,1.972,1.837,1.839,SPG
Dividend payout ratio,1.212,1.196,1.496,1.403,1.156,SPG
Price book value ratio,12.301,15.618,8.662,18.157,15.778,SPG
Price to book ratio,12.301,15.618,8.662,18.157,15.778,SPG
Price to sales ratio,7.296,10.260,5.714,7.971,9.193,SPG
Price earnings ratio,18.044,23.336,23.665,21.827,21.317,SPG
Price to free cash flows ratio,12.387,16.883,14.289,15.646,17.520,SPG
Price to operating cash flows ratio,10.250,14.433,11.316,12.047,13.868,SPG
Price cash flow ratio,10.250,14.433,11.316,12.047,13.868,SPG
Price earnings to growth ratio,-3.630,0.258,-0.500,-1.607,0.817,SPG
Price sales ratio,7.296,10.260,5.714,7.971,9.193,SPG
Dividend yield,0.067,0.051,0.063,0.064,0.054,SPG
Enterprise value multiple,14.228,17.447,14.975,14.892,16.113,SPG
Price fair value,12.301,15.618,8.662,18.157,15.778,SPG
