,2022,2021,2020,2019,2018,ticker
Current ratio,1.384,2.165,1.662,1.756,1.492,VFC
Quick ratio,0.828,1.227,0.885,0.846,0.666,VFC
Cash ratio,0.385,0.369,0.453,0.204,0.217,VFC
Days of sales outstanding,45.243,51.281,45.520,45.038,168.821,VFC
Days of inventory outstanding,96.134,88.673,100.688,103.875,451.046,VFC
Operating cycle,141.377,139.954,146.208,148.913,619.866,VFC
Days of payables outstanding,38.150,38.682,31.673,37.141,141.268,VFC
Cash conversion cycle,103.227,101.272,114.535,111.772,478.599,VFC
Gross profit margin,0.545,0.527,0.553,0.507,0.505,VFC
Operating profit margin,0.138,0.066,0.156,0.121,0.102,VFC
Pretax profit margin,0.129,0.049,0.069,0.110,0.097,VFC
Net profit margin,0.117,0.044,0.074,0.091,0.083,VFC
Effective tax rate,0.202,0.223,0.135,0.176,0.112,VFC
Return on assets,0.104,0.030,0.070,0.122,0.025,VFC
Return on equity,0.393,0.133,0.232,0.293,0.069,VFC
Return on capital employed,0.163,0.053,0.201,0.218,0.043,VFC
Net income per EBT,0.911,0.894,1.069,0.825,0.859,VFC
Ebt per ebit,0.933,0.751,0.445,0.911,0.949,VFC
Ebit per revenue,0.138,0.066,0.156,0.121,0.102,VFC
Debt ratio,0.735,0.778,0.698,0.585,0.642,VFC
Debt equity ratio,1.825,2.277,1.447,0.648,1.015,VFC
Long term debt to capitalization,0.614,0.694,0.519,0.330,0.375,VFC
Total debt to capitalization,0.646,0.695,0.591,0.393,0.504,VFC
Interest coverage,11.960,4.479,22.640,19.618,12.711,VFC
Cash flow to debt ratio,0.134,0.189,0.180,0.597,-0.065,VFC
Company equity multiplier,3.779,4.500,3.316,2.409,2.796,VFC
Receivables turnover,8.068,7.118,8.018,8.104,2.162,VFC
Payables turnover,9.567,9.436,11.524,9.827,2.584,VFC
Inventory turnover,3.797,4.116,3.625,3.514,0.809,VFC
Fixed asset turnover,5.174,3.770,4.708,13.099,3.010,VFC
Asset turnover,0.888,0.672,0.942,1.337,0.295,VFC
Operating cash flow per share,2.214,3.370,2.212,4.211,-0.615,VFC
Free cash flow per share,1.373,2.667,1.367,3.435,-0.802,VFC
Cash per share,3.269,3.630,3.462,1.374,1.722,VFC
Payout ratio,0.557,1.855,0.963,0.609,0.717,VFC
Operating cash flow sales ratio,0.073,0.142,0.083,0.120,-0.080,VFC
Free cash flow operating cash flow ratio,0.620,0.791,0.618,0.816,1.303,VFC
Cash flow coverage ratios,0.134,0.189,0.180,0.597,-0.065,VFC
Short term coverage ratios,1.033,108.675,0.711,2.483,-0.159,VFC
Capital expenditure coverage ratio,-2.632,-4.789,-2.620,-5.424,3.302,VFC
Dividend paid and capex coverage ratio,1.943,2.721,2.108,3.616,-2.258,VFC
Dividend payout ratio,0.557,1.855,0.963,0.609,0.717,VFC
Price book value ratio,6.251,10.135,6.806,7.524,7.379,VFC
Price to book ratio,6.251,10.135,6.806,7.524,7.379,VFC
Price to sales ratio,1.863,3.353,2.179,2.335,8.936,VFC
Price earnings ratio,15.911,75.940,29.390,25.672,107.652,VFC
Price to free cash flows ratio,41.172,29.810,42.262,23.826,-85.878,VFC
Price to operating cash flows ratio,25.532,23.586,26.129,19.433,-111.888,VFC
Price cash flow ratio,25.532,23.586,26.129,19.433,-111.888,VFC
Price earnings to growth ratio,0.067,-1.950,-0.638,0.064,0,VFC
Price sales ratio,1.863,3.353,2.179,2.335,8.936,VFC
Dividend yield,0.035,0.024,0.033,0.024,0.007,VFC
Enterprise value multiple,14.314,40.456,13.851,17.495,77.621,VFC
Price fair value,6.251,10.135,6.806,7.524,7.379,VFC
