,2022,2021,2020,2019,2018,ticker
Current ratio,2.145,1.128,0.237,1.957,1.073,IVZ
Quick ratio,5.139,1.128,1.397,0.971,0.205,IVZ
Cash ratio,2.145,1.081,0.223,0.155,0.136,IVZ
Days of sales outstanding,60.673,4.913,6.497,9.708,62.236,IVZ
Days of inventory outstanding,0,0,0,0,0,IVZ
Operating cycle,60.673,4.913,6.497,9.708,62.236,IVZ
Days of payables outstanding,12.610,59.678,70.440,88.533,69.439,IVZ
Cash conversion cycle,48.063,-54.765,-63.943,-78.825,-7.203,IVZ
Gross profit margin,0.715,0.723,0.706,0.721,0.719,IVZ
Operating profit margin,0.218,0.367,0.226,0.262,0.227,IVZ
Pretax profit margin,0.206,0.363,0.174,0.159,0.214,IVZ
Net profit margin,0.152,0.236,0.124,0.113,0.166,IVZ
Effective tax rate,0.258,0.212,0.245,0.242,0.224,IVZ
Return on assets,0.031,0.050,0.021,0.017,0.028,IVZ
Return on equity,0.061,0.105,0.053,0.050,0.103,IVZ
Return on capital employed,0.045,0.082,0.048,0.056,0.068,IVZ
Net income per EBT,0.738,0.652,0.712,0.707,0.776,IVZ
Ebt per ebit,0.947,0.989,0.770,0.607,0.945,IVZ
Ebit per revenue,0.218,0.367,0.226,0.262,0.227,IVZ
Debt ratio,0.434,0.490,0.589,0.627,0.712,IVZ
Debt equity ratio,0.531,0.608,0.613,0.600,0.890,IVZ
Long term debt to capitalization,0.347,0.378,0.380,0.375,0.471,IVZ
Total debt to capitalization,0.347,0.378,0.380,0.375,0.471,IVZ
Interest coverage,15.466,26.709,10.736,11.820,10.806,IVZ
Cash flow to debt ratio,0.086,0.114,0.140,0.134,0.109,IVZ
Company equity multiplier,1.956,2.109,2.542,2.844,3.611,IVZ
Receivables turnover,6.016,74.294,56.176,37.599,5.865,IVZ
Payables turnover,28.945,6.116,5.182,4.123,5.256,IVZ
Inventory turnover,0,0,0,0,0,IVZ
Fixed asset turnover,10.780,13.307,10.900,10.484,11.338,IVZ
Asset turnover,0.203,0.211,0.168,0.155,0.172,IVZ
Operating cash flow per share,1.504,2.330,2.677,2.550,2.010,IVZ
Free cash flow per share,1.088,2.094,2.427,2.267,1.761,IVZ
Cash per share,5.252,4.639,23.117,24.010,4.378,IVZ
Payout ratio,0.621,0.334,0.780,0.948,0.556,IVZ
Operating cash flow sales ratio,0.115,0.156,0.200,0.183,0.156,IVZ
Free cash flow operating cash flow ratio,0.723,0.899,0.907,0.889,0.876,IVZ
Cash flow coverage ratios,0.086,0.114,0.140,0.134,0.109,IVZ
Short term coverage ratios,0,0,0,0,0,IVZ
Capital expenditure coverage ratio,-3.609,-9.909,-10.698,-8.983,-8.086,IVZ
Dividend paid and capex coverage ratio,1.838,2.474,2.567,2.113,2.136,IVZ
Dividend payout ratio,0.621,0.334,0.780,0.948,0.556,IVZ
Price book value ratio,0.547,0.688,0.558,0.568,0.805,IVZ
Price to book ratio,0.547,0.688,0.558,0.568,0.805,IVZ
Price to sales ratio,1.376,1.545,1.303,1.287,1.299,IVZ
Price earnings ratio,9.043,6.537,10.516,11.436,7.820,IVZ
Price to free cash flows ratio,16.542,10.991,7.181,7.933,9.505,IVZ
Price to operating cash flows ratio,11.959,9.882,6.510,7.050,8.330,IVZ
Price cash flow ratio,11.959,9.882,6.510,7.050,8.330,IVZ
Price earnings to growth ratio,-0.178,0.040,-0.904,-0.288,-0.353,IVZ
Price sales ratio,1.376,1.545,1.303,1.287,1.299,IVZ
Dividend yield,0.069,0.051,0.074,0.083,0.071,IVZ
Enterprise value multiple,10.558,6.916,9.484,8.131,9.151,IVZ
Price fair value,0.547,0.688,0.558,0.568,0.805,IVZ
