,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),LMT,2547.0,3604.0,3160.0,1514.0
Total cash(figures in $M),LMT,2547.0,3604.0,3160.0,1514.0
Net receivables(figures in $M),LMT,2505.0,1963.0,1978.0,2337.0
Inventory(figures in $M),LMT,3088.0,2981.0,3545.0,3619.0
Other current assets(figures in $M),LMT,533.0,688.0,1150.0,531.0
Total current assets(figures in $M),LMT,20991.0,19815.0,19378.0,17095.0
"Gross property, plant and equipment(figures in $M)",LMT,20138.0,19100.0,18149.0,16978.0
Accumulated depreciation(figures in $M),LMT,-12163.0,-11503.0,-10936.0,-10387.0
"Net property, plant and equipment(figures in $M)",LMT,7975.0,7597.0,7213.0,6591.0
Goodwill(figures in $M),LMT,10780.0,10813.0,10806.0,10604.0
Intangible assets(figures in $M),LMT,2459.0,2706.0,3012.0,3213.0
Other long-term assets(figures in $M),LMT,6931.0,7652.0,6826.0,6706.0
Total non-current assets(figures in $M),LMT,31889.0,31058.0,31332.0,30433.0
Total assets(figures in $M),LMT,52880.0,50873.0,50710.0,47528.0
Current debt(figures in $M),LMT,0.0,6.0,500.0,1250.0
Accounts payable(figures in $M),LMT,2117.0,780.0,880.0,1281.0
Accrued liabilities(figures in $M),LMT,3075.0,3108.0,3163.0,2466.0
Deferred revenues(figures in $M),LMT,8488.0,8107.0,7545.0,7054.0
Other current liabilities(figures in $M),LMT,2207.0,1996.0,1845.0,1921.0
Total current liabilities(figures in $M),LMT,15887.0,13997.0,13933.0,13972.0
Long-term debt(figures in $M),LMT,15429.0,11670.0,11669.0,11404.0
Other long-term liabilities(figures in $M),LMT,6826.0,5928.0,6196.0,5410.0
Total non-current liabilities(figures in $M),LMT,27727.0,25917.0,30739.0,30385.0
Total liabilities(figures in $M),LMT,43614.0,39914.0,44672.0,44357.0
Common stock(figures in $M),LMT,254.0,271.0,279.0,280.0
Retained earnings(figures in $M),LMT,16943.0,21600.0,21636.0,18401.0
Accumulated other comprehensive income(figures in $M),LMT,-8023.0,-11006.0,-16121.0,-15554.0
Total stockholders' equity(figures in $M),LMT,9266.0,10959.0,6015.0,3127.0
Total liabilities and stockholders' equity(figures in $M),LMT,52880.0,50873.0,50710.0,47528.0
