,2022,2021,2020,2019,2018,ticker
Current ratio,1.321,1.416,1.391,1.224,1.118,LMT
Quick ratio,1.093,1.154,1.054,0.926,0.881,LMT
Cash ratio,0.160,0.257,0.227,0.108,0.054,LMT
Days of sales outstanding,81.996,68.281,64.312,69.757,80.900,LMT
Days of inventory outstanding,19.535,18.765,22.803,25.677,23.580,LMT
Operating cycle,101.531,87.046,87.115,95.434,104.479,LMT
Days of payables outstanding,13.392,4.910,5.661,9.089,18.898,LMT
Cash conversion cycle,88.138,82.136,81.455,86.345,85.581,LMT
Gross profit margin,0.126,0.135,0.132,0.140,0.137,LMT
Operating profit margin,0.127,0.136,0.132,0.143,0.136,LMT
Pretax profit margin,0.101,0.113,0.126,0.121,0.109,LMT
Net profit margin,0.087,0.094,0.104,0.104,0.094,LMT
Effective tax rate,0.142,0.164,0.164,0.140,0.136,LMT
Return on assets,0.108,0.124,0.135,0.131,0.112,LMT
Return on equity,0.619,0.576,1.136,1.992,3.620,LMT
Return on capital employed,0.226,0.247,0.235,0.255,0.241,LMT
Net income per EBT,0.858,0.836,0.830,0.860,0.864,LMT
Ebt per ebit,0.800,0.828,0.953,0.847,0.796,LMT
Ebit per revenue,0.127,0.136,0.132,0.143,0.136,LMT
Debt ratio,0.825,0.785,0.881,0.933,0.968,LMT
Debt equity ratio,1.665,1.065,2.023,4.047,10.118,LMT
Long term debt to capitalization,0.625,0.516,0.660,0.785,0.900,LMT
Total debt to capitalization,0.625,0.516,0.669,0.802,0.910,LMT
Interest coverage,13.400,16.033,14.626,13.086,10.979,LMT
Cash flow to debt ratio,0.506,0.790,0.672,0.578,0.222,LMT
Company equity multiplier,5.707,4.642,8.431,15.199,32.192,LMT
Receivables turnover,4.451,5.346,5.675,5.232,4.512,LMT
Payables turnover,27.254,74.337,64.482,40.160,19.314,LMT
Inventory turnover,18.684,19.451,16.007,14.215,15.479,LMT
Fixed asset turnover,8.274,8.825,9.067,9.075,8.779,LMT
Asset turnover,1.248,1.318,1.290,1.258,1.198,LMT
Operating cash flow per share,28.227,33.361,29.225,25.926,11.030,LMT
Free cash flow per share,22.185,27.855,22.918,20.663,6.538,LMT
Cash per share,9.215,13.039,11.286,5.369,2.714,LMT
Payout ratio,0.526,0.466,0.405,0.410,0.465,LMT
Operating cash flow sales ratio,0.118,0.138,0.125,0.122,0.058,LMT
Free cash flow operating cash flow ratio,0.786,0.835,0.784,0.797,0.593,LMT
Cash flow coverage ratios,0.506,0.790,0.672,0.578,0.222,LMT
Short term coverage ratios,0,1.537 K,16.366,5.849,2.092,LMT
Capital expenditure coverage ratio,-4.672,-6.058,-4.634,-4.927,-2.455,LMT
Dividend paid and capex coverage ratio,5.796,6.503,8.199,6.820,2.935,LMT
Dividend payout ratio,0.526,0.466,0.405,0.410,0.465,LMT
Price book value ratio,14.512,8.964,16.524,35.115,53.439,LMT
Price to book ratio,14.512,8.964,16.524,35.115,53.439,LMT
Price to sales ratio,2.038,1.465,1.520,1.836,1.386,LMT
Price earnings ratio,23.459,15.556,14.546,17.625,14.763,LMT
Price to free cash flows ratio,21.929,12.759,15.489,18.844,40.050,LMT
Price to operating cash flows ratio,17.235,10.653,12.146,15.019,23.739,LMT
Price cash flow ratio,17.235,10.653,12.146,15.019,23.739,LMT
Price earnings to growth ratio,-2.643,-2.314,1.391,0.719,0.095,LMT
Price sales ratio,2.038,1.465,1.520,1.836,1.386,LMT
Dividend yield,0.022,0.030,0.028,0.023,0.032,LMT
Enterprise value multiple,16.923,11.210,10.716,13.316,11.455,LMT
Price fair value,14.512,8.964,16.524,35.115,53.439,LMT
