,headline,final_score,datetime
0,State Street Corp. stock outperforms competitors despite losses on the day,90,2023-05-04 10:25:00
1,"State Street`s Preferred Stock, Series G Shares Cross 5.5% Yield Mark",86,2023-05-03 18:17:00
2,State Street Corp. stock underperforms Wednesday when compared to competitors,90,2023-05-03 10:25:00
3,"State Street Corp. stock falls Tuesday, underperforms market",90,2023-05-02 10:24:00
4,"State Street Announces First-of-Their-Kind Indicators Measuring Institutional Investor Flow, Holdings and Carbon Exposure Derived from Its Leading Position as Servicer to Trillions in Assets",57,2023-05-02 04:45:00
6,"State Street Corp. stock falls Monday, underperforms market",90,2023-05-01 10:24:00
8,State Street Corp. stock outperforms market on strong trading day,90,2023-04-28 10:24:00
9,"Analysts Offer Insights on Financial Companies: First American Financial (FAF), State Street (STT) and Medical Properties (MPW)",86,2023-04-27 20:32:00
10,State Street to Participate in Autonomous Bernstein’s 39th Annual Strategic Decisions Conference,86,2023-04-27 15:02:00
11,"State Street Corp. stock rises Thursday, still underperforms market",90,2023-04-27 10:26:00
13,State Street Corp. stock underperforms Tuesday when compared to competitors,90,2023-04-25 10:24:00
14,State Street Corp. stock underperforms Friday when compared to competitors,90,2023-04-21 10:24:00
15,State Street Corp. stock outperforms market despite losses on the day,90,2023-04-20 10:24:00
16,State Street: Deep Value On The Drop,86,2023-04-20 03:41:13
18,State Street Corp. stock outperforms competitors on strong trading day,90,2023-04-19 10:24:00
19,Citigroup Maintains State Street (STT) Neutral Recommendation,86,2023-04-19 07:08:02
21,Fidelity and State Street Push to Make 401(k)s More Like Pensions,86,2023-04-19 02:30:00
22,State Street price target lowered to $82 from $93 at Citi,86,2023-04-18 21:47:00
23,Unusual Call Option Trade in State Street (STT)  Worth $245.00K,86,2023-04-18 16:40:01
24,Barclays Maintains State Street (STT) Overweight Recommendation,86,2023-04-18 16:34:43
25,"Keefe, Bruyette & Woods Maintains State Street (STT) Outperform Recommendation",86,2023-04-18 16:34:33
26,Morgan Stanley Maintains State Street (STT) Equal-Weight Recommendation,86,2023-04-18 16:34:28
27,Wells Fargo Maintains State Street (STT) Overweight Recommendation,86,2023-04-18 16:34:22
28,Deutsche Bank Maintains State Street (STT) Hold Recommendation,86,2023-04-18 16:17:27
29,2 Reasons I've Avoided State Street Stock Since 2019,86,2023-04-18 06:23:11
30,2 Reasons I`ve Avoided State Street Stock Since 2019,86,2023-04-18 05:28:00
32,KBW Keeps Their Buy Rating on State Street (STT),86,2023-04-18 04:25:00
33,B of A Securities Maintains State Street (STT) Neutral Recommendation,86,2023-04-18 04:09:35
34,Analysts Have Conflicting Sentiments on These Financial Companies: Prologis (PLD) and State Street (STT),86,2023-04-18 03:20:00
35,Morgan Stanley Sticks to Their Hold Rating for State Street (STT),86,2023-04-18 02:05:00
36,State Street price target lowered to $68 from $70 at Deutsche Bank,86,2023-04-18 01:16:00
37,"State Street`s stronger fee revenue growth overshadowed by NII drop, says RBC",86,2023-04-18 00:54:00
38,"Deposits Declined for MTB, STT, and SCHW; Is Trouble Ahead?",57,2023-04-18 00:15:00
39,State Street price target lowered to $80 from $84 at BofA,86,2023-04-17 23:36:00
40,State Street price target lowered to $83 from $91 at Morgan Stanley,86,2023-04-17 23:24:00
41,State Street price target lowered to $100 from $102 at Barclays,86,2023-04-17 22:43:00
42,State Street price target lowered to $90 from $97 at Wells Fargo,86,2023-04-17 22:43:00
43,Q1 2023 State Street Corp Earnings Call,90,2023-04-17 21:26:55
44,"Analysts Have Conflicting Sentiments on These Financial Companies: American Express (AXP), Equity Lifestyle (ELS) and State Street (STT)",86,2023-04-17 20:31:00
45,"Analysts Offer Insights on Financial Companies: M&T Bank (MTB), State Street (STT) and Charles Schwab (SCHW)",86,2023-04-17 19:51:00
47,State Street Shares Slide as Deposits Decline,86,2023-04-17 15:31:38
48,State Street Slides as Custody Bank Results Miss Estimates,86,2023-04-17 14:31:12
49,"State Street, Schwab See Deposits Drop",86,2023-04-17 13:52:00
52,"Charles Schwab Stock Rises After Earnings Beat, Pauses Buybacks; M&T Rallies, State Street Dives",86,2023-04-17 13:07:33
56,State Street Stock Slumps; Here Are the Chart Levels Investors Should Know,86,2023-04-17 11:06:00
58,State Street Corp. stock underperforms Monday when compared to competitors,90,2023-04-17 10:24:00
62,"SPDR Parent State Street Stock's Recrod Plunge, AUM Fell 10% in Q1",86,2023-04-17 09:36:48
63,US STOCKS-Wall St slips as Fed seen hiking rates in May; State Street sinks,86,2023-04-17 09:34:50
64,"Peabody Energy, Prometheus rise; State Street, Roblox fall",86,2023-04-17 09:16:00
65,State Street Stock Is S&P 500’s Top Loser as Earnings Disappoint,86,2023-04-17 09:08:00
66,This is Why  State Street Corporation (STT) is a Great Dividend Stock,90,2023-04-17 08:45:03
67,"Three-stock Lunch: Merck, Roblox, and State Street",86,2023-04-17 08:31:59
68,Why Shares of State Street Are Plunging Today,86,2023-04-17 07:58:42
69,Why SPDR Parent State Street Stock Is Plunging Today,86,2023-04-17 07:54:49
71,State Street Corporation (STT) Q1 2023 Earnings Call Transcript,90,2023-04-17 07:22:02
72,State Street Corporation 2023 Q1 - Results - Earnings Call Presentation,90,2023-04-17 07:10:45
73,State Street: Earnings Reflect More Reasons To Be Extremely Cautious,86,2023-04-17 07:06:18
76,"Stocks making the biggest moves midday: Alphabet, Charles Schwab, State Street, Moderna and more",86,2023-04-17 06:04:29
77,State Street profit misses on lower fee income; shares fall,86,2023-04-17 05:40:57
78,"Noteworthy Monday Option Activity: STT, JBHT, SEDG",60,2023-04-17 05:32:00
80,What You Missed On Wall Street This Morning,86,2023-04-17 04:07:00
81,"Silvergate Capital among financials gainers, State Street in losers",86,2023-04-17 04:05:00
82,State Street falls -11.8%,79,2023-04-17 04:01:00
83,State Street (STT) Shares Cross Below 200 DMA,86,2023-04-17 02:56:00
84,"Video: S&P 500 Movers: STT, ENPH",60,2023-04-17 02:21:00
85,"State Street stock plunges as Q1 earnings miss, hurt by lower fee revenue",86,2023-04-17 02:07:00
86,State Street falls -14.0%,79,2023-04-17 02:00:00
87,State Street falls -14.7%,79,2023-04-17 01:47:00
88,State Street sees Q2 servicing fees up 1%-2% q/q,86,2023-04-17 01:40:00
90,State Street Stock Falls 10% After 1Q Earnings Miss,86,2023-04-17 01:29:00
91,State Street sees Q2 NIII down 5%-10% sequentially,86,2023-04-17 01:27:00
92,State Street sees fee revenue up 4%-5% in Q2,86,2023-04-17 01:26:00
93,State Street`s stock drops on earnings miss tied to lower fee revenue,86,2023-04-17 01:25:00
95,State Street: Global financial market performance `choppy` in Q1,86,2023-04-17 01:06:00
96,State Street CEO: Operating environment in Q1 `eventful`,86,2023-04-17 01:06:00
97,State Street still sees buying back up to $4.5B this year,86,2023-04-17 01:03:00
99,State Street’s stock drops on earnings miss tied to lower fee revenue,86,2023-04-17 01:01:00
100,State Street Reports First-Quarter 2023 Financial Results,86,2023-04-17 00:46:00
101,State Street (STT) Receives a Buy from Goldman Sachs,86,2023-04-17 00:35:00
102,State Street Tanks on Q1 Miss,86,2023-04-17 00:30:00
104,"Prometheus Biosciences, XPeng and State Street are among the stocks on the move",86,2023-04-17 00:13:00
105,State Street stock drops on earnings miss tied to lower fee revenue,86,2023-04-17 00:02:00
106,"State Street reports Q1 EPS $1.52, consensus $1.64",86,2023-04-16 23:49:00
107,"State Street Non-GAAP EPS of $1.52 misses by $0.12, revenue of $3.1B misses by $30M",86,2023-04-16 23:47:00
108,"Hot Stocks: RXDX jumps 70% on MRK deal; TECK climbs; STT, GNTY fall on earnings news",57,2023-04-16 21:55:00
109,What You Missed On Wall Street On Monday,86,2023-04-16 20:36:00
113,State Street Corp. stock underperforms Friday when compared to competitors despite daily gains,90,2023-04-14 10:24:00
117,State Street Q1 2023 Earnings Preview,86,2023-04-14 02:44:00
121,Can State Street Corporation (STT) Keep the Earnings Surprise Streak Alive?,90,2023-04-13 09:10:04
122,Will State Street Corporation (STT) Benefit from Rising Interest Rates?,90,2023-04-13 04:20:01
126,"State Street Corp. stock falls Wednesday, underperforms market",90,2023-04-12 10:24:00
127,Barclays Sticks to Their Buy Rating for State Street (STT),86,2023-04-11 22:26:00
128,State Street price target lowered to $102 from $116 at Barclays,86,2023-04-11 22:23:00
129,"State Street Corp. stock rises Tuesday, outperforms market",90,2023-04-11 10:24:00
131,"Goldman Sachs, Morgan Stanley, BNY Mellon and State Street top Jefferies list for Q1 bank earnings",86,2023-04-11 03:24:00
132,State Street Corporation (STT) Earnings Expected to Grow: What to Know Ahead of Next Week's Release,90,2023-04-10 07:00:02
134,"State Street Corp. stock rises Thursday, outperforms market",90,2023-04-06 10:24:00
137,Evercore ISI Group Maintains State Street (STT) Outperform Recommendation,86,2023-04-06 03:00:28
139,"State Street Corp. stock rises Wednesday, outperforms market",90,2023-04-05 10:24:00
142,State Street price target lowered to $87 from $92 at Evercore ISI,86,2023-04-05 00:55:00
145,UBS Maintains State Street (STT) Buy Recommendation,86,2023-04-04 14:35:04
146,State Street price target lowered to $95 from $100 at UBS,86,2023-04-03 23:42:00
148,Analysts Offer Insights on Financial Companies: State Street (STT) and Upbound Group (UPBD),86,2023-04-03 00:40:00
151,State Street Corporation (STT) Could Be a Great Choice,90,2023-03-31 08:45:03
154,"State Street Corp. stock falls Thursday, underperforms market",90,2023-03-30 10:24:00
155,7 Must-Buy Income Stocks After the Fed Raised Interest Rates Again,53,2023-03-30 03:45:34
156,State Street goes ex-dividend tomorrow,86,2023-03-30 03:35:00
157,"State Street Corp. stock rises Monday, outperforms market",90,2023-03-27 10:24:00
