,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),HSY,463.889,329.266,1143.987,493.262
Total cash(figures in $M),HSY,463.889,329.266,1143.987,493.262
Net receivables(figures in $M),HSY,711.203,671.464,615.233,568.509
Inventory(figures in $M),HSY,1173.119,988.511,964.207,815.251
Other current assets(figures in $M),HSY,272.195,127.678,0.0,154.345
Total current assets(figures in $M),HSY,2620.406,2246.206,2977.905,2117.102
"Gross property, plant and equipment(figures in $M)",HSY,2769.702,2586.187,2285.255,2153.139
Accumulated depreciation(figures in $M),HSY,-2939.785,-2814.77,-2679.632,-2581.264
"Net property, plant and equipment(figures in $M)",HSY,2769.702,2586.187,2285.255,2153.139
Equity and other investments(figures in $M),HSY,133.029,93.089,0.0,0.0
Goodwill(figures in $M),HSY,2606.956,2633.174,1988.215,1985.955
Intangible assets(figures in $M),HSY,1966.269,2037.588,1295.214,1341.166
Other long-term assets(figures in $M),HSY,944.989,868.203,555.887,512.0
Total non-current assets(figures in $M),HSY,8328.414,8166.025,6153.94,6023.293
Total assets(figures in $M),HSY,10948.82,10412.231,9131.845,8140.395
Current debt(figures in $M),HSY,1447.368,942.267,512.87,735.672
Accounts payable(figures in $M),HSY,970.558,692.338,580.058,550.828
Taxes payable(figures in $M),HSY,6.71,3.07,17.051,19.921
Accrued liabilities(figures in $M),HSY,832.518,855.638,781.766,702.372
Other current liabilities(figures in $M),HSY,0.0,0.0,0.0,0.105
Total current liabilities(figures in $M),HSY,3257.154,2493.313,1891.745,2008.793
Long-term debt(figures in $M),HSY,3343.977,4086.627,4089.755,3530.813
Deferred tax liabilities(figures in $M),HSY,328.403,288.004,229.028,200.018
Other long-term liabilities(figures in $M),HSY,719.742,787.058,683.434,655.777
Total non-current liabilities(figures in $M),HSY,4392.122,5161.689,5002.217,4386.608
Total liabilities(figures in $M),HSY,7649.276,7655.002,6893.962,6395.401
Common stock(figures in $M),HSY,221.553,221.553,221.553,221.553
Retained earnings(figures in $M),HSY,3589.781,2719.936,1928.673,1290.461
Accumulated other comprehensive income(figures in $M),HSY,-252.333,-249.215,-338.082,-323.966
Total stockholders' equity(figures in $M),HSY,3299.544,2757.229,2237.883,1744.994
Total liabilities and stockholders' equity(figures in $M),HSY,10948.82,10412.231,9131.845,8140.395
