,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),CTSH,2191.0,1792.0,2680.0,2645.0
Other short-term investments(figures in $M),CTSH,310.0,927.0,44.0,779.0
Total cash(figures in $M),CTSH,2501.0,2719.0,2724.0,3424.0
Net receivables(figures in $M),CTSH,3796.0,3557.0,3087.0,3256.0
Other current assets(figures in $M),CTSH,969.0,1066.0,1040.0,931.0
Total current assets(figures in $M),CTSH,7266.0,7342.0,6851.0,7611.0
"Gross property, plant and equipment(figures in $M)",CTSH,1977.0,2104.0,2264.0,2235.0
Accumulated depreciation(figures in $M),CTSH,-2716.0,-2496.0,-2322.0,-2042.0
"Net property, plant and equipment(figures in $M)",CTSH,1977.0,2104.0,2264.0,2235.0
Equity and other investments(figures in $M),CTSH,427.0,463.0,440.0,17.0
Goodwill(figures in $M),CTSH,5710.0,5620.0,5031.0,3979.0
Intangible assets(figures in $M),CTSH,1168.0,1218.0,1046.0,1041.0
Other long-term assets(figures in $M),CTSH,662.0,701.0,846.0,736.0
Total non-current assets(figures in $M),CTSH,10586.0,10510.0,10072.0,8593.0
Total assets(figures in $M),CTSH,17852.0,17852.0,16923.0,16204.0
Current debt(figures in $M),CTSH,8.0,38.0,38.0,38.0
Accounts payable(figures in $M),CTSH,360.0,361.0,389.0,239.0
Taxes payable(figures in $M),CTSH,217.0,74.0,34.0,152.0
Accrued liabilities(figures in $M),CTSH,2407.0,2532.0,2519.0,2191.0
Deferred revenues(figures in $M),CTSH,398.0,403.0,383.0,313.0
Other current liabilities(figures in $M),CTSH,357.0,395.0,462.0,388.0
Total current liabilities(figures in $M),CTSH,3347.0,3529.0,3540.0,2983.0
Long-term debt(figures in $M),CTSH,638.0,626.0,663.0,700.0
Deferred tax liabilities(figures in $M),CTSH,180.0,218.0,206.0,35.0
Deferred revenues(figures in $M),CTSH,19.0,40.0,36.0,23.0
Other long-term liabilities(figures in $M),CTSH,362.0,287.0,368.0,218.0
Total non-current liabilities(figures in $M),CTSH,2196.0,2332.0,2547.0,2199.0
Total liabilities(figures in $M),CTSH,5543.0,5861.0,6087.0,5182.0
Common stock(figures in $M),CTSH,5.0,5.0,5.0,5.0
Retained earnings(figures in $M),CTSH,12588.0,11922.0,10689.0,11022.0
Accumulated other comprehensive income(figures in $M),CTSH,-299.0,37.0,110.0,-38.0
Total stockholders' equity(figures in $M),CTSH,12309.0,11991.0,10836.0,11022.0
Total liabilities and stockholders' equity(figures in $M),CTSH,17852.0,17852.0,16923.0,16204.0
