,2022,2021,2020,2019,2018,ticker
Current ratio,0.782,0.767,0.619,0.591,0.643,TAP
Quick ratio,0.434,0.419,0.373,0.364,0.448,TAP
Cash ratio,0.178,0.176,0.197,0.142,0.246,TAP
Days of sales outstanding,29.545,31.225,25.978,28.301,29.520,TAP
Days of inventory outstanding,41.075,47.173,41.196,35.246,32.804,TAP
Operating cycle,70.621,78.398,67.174,63.547,62.324,TAP
Days of payables outstanding,154.288,182.157,107.453,158.362,89.620,TAP
Cash conversion cycle,-83.667,-103.759,-40.279,-94.815,-27.297,TAP
Gross profit margin,0.342,0.394,0.390,0.397,0.389,TAP
Operating profit margin,0.172,0.141,0.142,0.206,0.152,TAP
Pretax profit margin,-0.006,0.121,-0.067,0.045,0.126,TAP
Net profit margin,-0.017,0.098,-0.098,0.023,0.104,TAP
Effective tax rate,-1.984,0.186,-0.469,0.487,0.166,TAP
Return on assets,-0.007,0.036,-0.035,0.008,0.037,TAP
Return on equity,-0.015,0.075,-0.076,0.018,0.083,TAP
Return on capital employed,0.082,0.061,0.058,0.087,0.063,TAP
Net income per EBT,2.984,0.812,1.469,0.504,0.821,TAP
Ebt per ebit,-0.034,0.852,-0.471,0.220,0.833,TAP
Ebit per revenue,0.172,0.141,0.142,0.206,0.152,TAP
Debt ratio,0.501,0.505,0.538,0.526,0.544,TAP
Debt equity ratio,0.517,0.534,0.669,0.673,0.776,TAP
Long term debt to capitalization,0.327,0.331,0.368,0.377,0.397,TAP
Total debt to capitalization,0.341,0.348,0.401,0.402,0.437,TAP
Interest coverage,7.354,5.587,4.982,7.768,5.329,TAP
Cash flow to debt ratio,0.229,0.220,0.205,0.210,0.222,TAP
Company equity multiplier,2.039,2.058,2.210,2.151,2.229,TAP
Receivables turnover,12.354,11.689,14.050,12.897,12.365,TAP
Payables turnover,2.366,2.004,3.397,2.305,4.073,TAP
Inventory turnover,8.886,7.737,8.860,10.356,11.127,TAP
Fixed asset turnover,2.534,2.452,2.271,2.327,2.337,TAP
Asset turnover,0.414,0.372,0.353,0.367,0.358,TAP
Operating cash flow per share,6.925,7.248,7.821,8.759,10.793,TAP
Free cash flow per share,3.876,4.841,5.170,6.018,7.776,TAP
Cash per share,2.766,2.936,3.552,2.416,4.898,TAP
Payout ratio,-1.766,0.147,-0.132,1.756,0.317,TAP
Operating cash flow sales ratio,0.140,0.153,0.176,0.179,0.216,TAP
Free cash flow operating cash flow ratio,0.560,0.668,0.661,0.687,0.720,TAP
Cash flow coverage ratios,0.229,0.220,0.205,0.210,0.222,TAP
Short term coverage ratios,3.782,3.056,1.589,2.044,1.462,TAP
Capital expenditure coverage ratio,-2.271,-3.011,-2.950,-3.195,-3.577,TAP
Dividend paid and capex coverage ratio,-4.523,-4.198,-3.772,-11.200,-7.836,TAP
Dividend payout ratio,-1.766,0.147,-0.132,1.756,0.317,TAP
Price book value ratio,0.881,0.750,0.792,0.870,0.898,TAP
Price to book ratio,0.881,0.750,0.792,0.870,0.898,TAP
Price to sales ratio,1.044,0.979,1.015,1.104,1.126,TAP
Price earnings ratio,-59.918,10.006,-10.360,48.303,10.865,TAP
Price to free cash flows ratio,13.294,9.575,8.740,8.956,7.222,TAP
Price to operating cash flows ratio,7.440,6.395,5.778,6.153,5.203,TAP
Price cash flow ratio,7.440,6.395,5.778,6.153,5.203,TAP
Price earnings to growth ratio,0.505,0.049,0.021,-0.617,-0.510,TAP
Price sales ratio,1.044,0.979,1.015,1.104,1.126,TAP
Dividend yield,0.029,0.015,0.013,0.036,0.029,TAP
Enterprise value multiple,6.780,7.121,7.555,6.639,8.606,TAP
Price fair value,0.881,0.750,0.792,0.870,0.898,TAP
