,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),TAP,600.0,637.4,770.1,523.4
Total cash(figures in $M),TAP,600.0,637.4,770.1,523.4
Net receivables(figures in $M),TAP,739.8,678.9,549.6,705.9
Inventory(figures in $M),TAP,792.9,804.7,664.3,615.9
Other current assets(figures in $M),TAP,378.9,457.2,297.3,224.8
Total current assets(figures in $M),TAP,2638.0,2778.7,2418.8,2184.4
"Gross property, plant and equipment(figures in $M)",TAP,7884.7,7699.6,7666.7,7551.1
Accumulated depreciation(figures in $M),TAP,-3661.9,-3507.2,-3416.4,-3004.6
"Net property, plant and equipment(figures in $M)",TAP,4222.8,4192.4,4250.3,4546.5
Goodwill(figures in $M),TAP,5291.9,6152.6,6151.0,7631.4
Intangible assets(figures in $M),TAP,12800.1,13286.8,13556.1,13656.0
Other long-term assets(figures in $M),TAP,915.5,1208.5,954.9,841.5
Total non-current assets(figures in $M),TAP,23230.3,24840.3,24912.3,26675.4
Total assets(figures in $M),TAP,25868.3,27619.0,27331.1,28859.8
Current debt(figures in $M),TAP,397.1,514.9,1020.1,928.2
Accounts payable(figures in $M),TAP,2978.3,3107.3,1732.7,2767.3
Accrued liabilities(figures in $M),TAP,87.6,91.4,101.4,225.7
Other current liabilities(figures in $M),TAP,288.7,386.1,472.2,387.7
Total current liabilities(figures in $M),TAP,3375.4,3622.2,3909.6,3695.5
Long-term debt(figures in $M),TAP,6165.2,6647.2,7208.2,8109.5
Deferred tax liabilities(figures in $M),TAP,2646.4,2704.6,2381.6,2258.6
Other long-term liabilities(figures in $M),TAP,292.8,326.5,447.2,406.5
Total non-current liabilities(figures in $M),TAP,9577.7,10332.7,10800.2,11491.2
Total liabilities(figures in $M),TAP,12953.1,13954.9,14709.8,15186.7
Common stock(figures in $M),TAP,517.6,522.1,522.2,662.4
Retained earnings(figures in $M),TAP,6894.1,7401.5,6544.2,7617.0
Accumulated other comprehensive income(figures in $M),TAP,-1205.5,-1006.0,-1167.8,-1162.2
Total stockholders' equity(figures in $M),TAP,12689.7,13417.1,12365.0,13419.4
Total liabilities and stockholders' equity(figures in $M),TAP,25868.3,27619.0,27331.1,28859.8
