,2022,2021,2020,2019,2018,ticker
Current ratio,0.808,0.752,0.996,1.975,0.851,WM
Quick ratio,0.706,0.653,0.894,1.870,0.752,WM
Cash ratio,0.080,0.029,0.156,1.133,0.020,WM
Days of sales outstanding,50.994,51.826,62.936,54.768,55.678,WM
Days of inventory outstanding,4.869,4.435,4.845,4.074,4.025,WM
Operating cycle,55.863,56.261,67.781,58.842,59.703,WM
Days of payables outstanding,52.431,45.169,43.803,40.936,40.924,WM
Cash conversion cycle,3.432,11.091,23.978,17.906,18.779,WM
Gross profit margin,0.376,0.380,0.386,0.386,0.380,WM
Operating profit margin,0.171,0.165,0.160,0.175,0.187,WM
Pretax profit margin,0.148,0.131,0.124,0.136,0.159,WM
Net profit margin,0.114,0.101,0.098,0.108,0.129,WM
Effective tax rate,0.232,0.226,0.210,0.206,0.191,WM
Return on assets,0.071,0.062,0.051,0.060,0.085,WM
Return on equity,0.327,0.255,0.201,0.236,0.307,WM
Return on capital employed,0.125,0.119,0.094,0.110,0.143,WM
Net income per EBT,0.767,0.773,0.790,0.793,0.810,WM
Ebt per ebit,0.867,0.792,0.778,0.778,0.852,WM
Ebit per revenue,0.171,0.165,0.160,0.175,0.187,WM
Debt ratio,0.781,0.755,0.746,0.745,0.723,WM
Debt equity ratio,2.188,1.882,1.853,1.910,1.598,WM
Long term debt to capitalization,0.680,0.641,0.640,0.653,0.605,WM
Total debt to capitalization,0.686,0.653,0.650,0.656,0.615,WM
Interest coverage,8.902,8.123,5.727,6.584,7.457,WM
Cash flow to debt ratio,0.303,0.324,0.246,0.287,0.356,WM
Company equity multiplier,4.580,4.084,3.938,3.925,3.610,WM
Receivables turnover,7.158,7.043,5.800,6.665,6.556,WM
Payables turnover,6.961,8.081,8.333,8.916,8.919,WM
Inventory turnover,74.963,82.304,75.331,89.585,90.676,WM
Fixed asset turnover,1.253,1.244,1.076,1.199,1.249,WM
Asset turnover,0.628,0.616,0.519,0.557,0.658,WM
Operating cash flow per share,10.988,10.319,8.045,9.124,8.320,WM
Free cash flow per share,4.721,5.790,4.187,4.842,4.372,WM
Cash per share,0.850,0.281,1.307,8.387,0.142,WM
Payout ratio,0.481,0.534,0.620,0.525,0.417,WM
Operating cash flow sales ratio,0.230,0.242,0.224,0.251,0.239,WM
Free cash flow operating cash flow ratio,0.430,0.561,0.520,0.531,0.525,WM
Cash flow coverage ratios,0.303,0.324,0.246,0.287,0.356,WM
Short term coverage ratios,10.957,6.127,6.176,17.771,8.264,WM
Capital expenditure coverage ratio,-1.753,-2.278,-2.085,-2.131,-2.107,WM
Dividend paid and capex coverage ratio,-3.004,-4.645,-4.827,-4.113,-4.002,WM
Dividend payout ratio,0.481,0.534,0.620,0.525,0.417,WM
Price book value ratio,9.455,9.849,6.694,6.846,6.085,WM
Price to book ratio,9.455,9.849,6.694,6.846,6.085,WM
Price to sales ratio,3.288,3.913,3.278,3.131,2.560,WM
Price earnings ratio,28.937,38.637,33.345,28.975,19.837,WM
Price to free cash flows ratio,33.227,28.827,28.167,23.535,20.355,WM
Price to operating cash flows ratio,14.277,16.174,14.659,12.490,10.696,WM
Price cash flow ratio,14.277,16.174,14.659,12.490,10.696,WM
Price earnings to growth ratio,1.136,1.754,-3.360,-2.323,17.615,WM
Price sales ratio,3.288,3.913,3.278,3.131,2.560,WM
Dividend yield,0.017,0.014,0.019,0.018,0.021,WM
Enterprise value multiple,14.711,16.945,15.453,13.811,11.386,WM
Price fair value,9.455,9.849,6.694,6.846,6.085,WM
