,headline,final_score,datetime
1,Starbucks Joins McDonalds And Chipotle In Reporting A Remarkable Quarter Despite The Macroeconomic Challenges,86,2023-05-04 12:02:01
4,Will Chipotle (CMG) Gain on Rising Earnings Estimates?,86,2023-05-04 09:20:04
8,"Zacks.com featured highlights Arcellx, Harrow Health, PROG, Chipotle Mexican Grill and Meta",86,2023-05-04 01:59:08
10,Chipotle Mexican Grill (CMG) Is Up 14.87% in One Week: What You Should Know,86,2023-05-03 09:00:04
12,"Chipotle Mexican Grill (NYSE:CMG) jumps 15% this week, though earnings growth is still tracking behind five-year shareholder returns",86,2023-05-03 07:55:28
13,Why Chipotle Mexican Grill Stock Soared 21% in April,86,2023-05-03 06:48:09
14,"Zacks Investment Ideas feature highlights: McDonald's, Yum Brands, Chipotle, Wingstop and Ruth's Hospitality",86,2023-05-03 05:38:12
15,"If You Invested $1000 in Chipotle Mexican Grill a Decade Ago, This is How Much It'd Be Worth Now",86,2023-05-03 05:30:12
17,Chipotle and Kohl's have been highlighted as Zacks Bull and Bear of the Day,86,2023-05-03 05:15:12
20,Bull of the Day: Chipotle (CMG),60,2023-05-03 04:00:11
23,Chipotle Mexican Grill Inc. stock outperforms market on strong trading day,90,2023-05-02 20:46:00
24,Take a Bite of Chipotle Stock? Here's Where to Buy the Dip (With or Without Chips).,86,2023-05-02 10:52:00
27,"Chipotle Mexican Grill, Inc. (NYSE:CMG) Q1 2023 Earnings Call Transcript",86,2023-05-02 05:56:49
28,"Chipotle Mexican Grill Inc. stock rises Tuesday, outperforms market",90,2023-05-01 20:46:00
30,"Chipotle’s CFO on Avocado Prices, Inflation and TikTok-Inspired Menu Items",86,2023-05-01 14:31:00
31,"Chipotle Mexican Grill Inc. stock falls Monday, underperforms market",90,2023-05-01 09:45:00
32,Chipotle Is Giving Out Over $1 Million in Free Food to Healthcare Workers,86,2023-05-01 09:15:12
33,"CHIPOTLE LAUNCHES FIVE-DAY CINCO DE MAYO CELEBRATION FOR FIRST TIMERS AND FANS ON PARTIFUL, PLUS EXTENDS $0 DELIVERY FEE OFFER",86,2023-05-01 05:05:00
39,How Chipotle's secret to customer satisfaction works,86,2023-04-28 14:54:04
43,Chipotle (CMG) is an Incredible Growth Stock: 3 Reasons Why,86,2023-04-28 09:45:04
44,Is Chipotle Mexican Grill (CMG) Outperforming Other Retail-Wholesale Stocks This Year?,86,2023-04-28 06:40:01
45,Here's Why Chipotle Is a Magnificent Growth Stock,86,2023-04-28 06:37:00
49,Chipotle: High Multiples Offset High Growth,86,2023-04-27 19:57:00
51,"The AI game: Chipotle, McDonald's, Yum! Brands all lean in",86,2023-04-27 09:57:11
55,CHIPOTLE CELEBRATES THE HEALTHCARE COMMUNITY WITH MORE THAN $1 MILLION IN FREE CHIPOTLE,86,2023-04-27 05:03:00
56,"Zacks Earnings Trends Highlights: Pepsi, Chipotle Mexican Grill, United Airlines and Microsoft",86,2023-04-27 02:00:09
57,CMG Crosses Above Average Analyst Target,60,2023-04-26 23:31:00
58,Citigroup Maintains Chipotle Mexican Grill (CMG) Buy Recommendation,86,2023-04-26 18:46:56
59,BTIG Maintains Chipotle Mexican Grill (CMG) Buy Recommendation,86,2023-04-26 18:46:53
61,Chipotle Rockets To All-Time Highs After Earnings Spike 84%; McDonald's Serves Up Strong Results,86,2023-04-26 13:09:48
62,"Chipotle stock flies, hitting all-time high on earnings beat",86,2023-04-26 12:49:00
63,Chipotle has no plans for more price hikes: CFO,86,2023-04-26 11:31:14
64,Chipotle Mexican Grill stock heats up to record high after strong results,86,2023-04-26 11:24:16
65,Chipotle shares hit record as price hikes pay off,86,2023-04-26 10:59:51
66,"IBD Screen Of The Day: Dow Jones Leader Procter & Gamble Breaks Out, And Chipotle Makes Big Plans",86,2023-04-26 10:46:00
67,Why Chipotle Mexican Grill Stock Was on Fire Today,86,2023-04-26 10:02:59
68,"Chipotle Mexican Grill Inc. stock rises Wednesday, outperforms market",90,2023-04-26 09:45:00
71,"Microsoft, Chipotle rise; Activision, Old Dominion fall",86,2023-04-26 09:14:00
72,Chipotle is unleashing a secret weapon to hopefully end one of its biggest customer problems,86,2023-04-26 08:57:00
73,"Three Stock Lunch: Chipotle, Charles Schwab and Peloton",86,2023-04-26 08:46:17
74,Barclays Maintains Chipotle Mexican Grill (CMG) Equal-Weight Recommendation,86,2023-04-26 07:59:02
75,Wells Fargo Maintains Chipotle Mexican Grill (CMG) Overweight Recommendation,86,2023-04-26 07:59:01
76,Stifel Maintains Chipotle Mexican Grill (CMG) Buy Recommendation,86,2023-04-26 07:59:01
77,Evercore ISI Group Maintains Chipotle Mexican Grill (CMG) Outperform Recommendation,86,2023-04-26 07:58:58
78,Baird Maintains Chipotle Mexican Grill (CMG) Outperform Recommendation,86,2023-04-26 07:58:58
79,RBC Capital Maintains Chipotle Mexican Grill (CMG) Outperform Recommendation,86,2023-04-26 07:58:56
80,BMO Capital Maintains Chipotle Mexican Grill (CMG) Market Perform Recommendation,86,2023-04-26 07:58:56
81,Truist Securities Maintains Chipotle Mexican Grill (CMG) Buy Recommendation,86,2023-04-26 07:58:54
82,Morgan Stanley Maintains Chipotle Mexican Grill (CMG) Equal-Weight Recommendation,86,2023-04-26 07:58:54
83,Loop Capital Maintains Chipotle Mexican Grill (CMG) Hold Recommendation,86,2023-04-26 07:58:52
84,Oppenheimer Maintains Chipotle Mexican Grill (CMG) Outperform Recommendation,86,2023-04-26 07:58:52
85,"Chipotle (CMG) Q1 Earnings & Revenues Top Estimates, Stock Up",86,2023-04-26 07:39:02
86,Chipotle CFO Jack Hartung: No plans for price increases,86,2023-04-26 07:21:13
88,"Midday movers: Microsoft, Enphase Energy, Chipotle Mexican Grill and more",86,2023-04-26 06:35:51
89,"Stocks making the biggest moves midday: Microsoft, Chipotle, Boeing, First Republic Bank and more",86,2023-04-26 05:41:33
95,Chipotle Shares Hit All-Time High After Strong 1Q Earnings,86,2023-04-26 03:29:00
99,"Chipotle price target raised to $2,270 from $1,960 at Truist",86,2023-04-26 01:48:00
100,"Chipotle price target raised to $1,950 from $1,800 at BMO Capital",86,2023-04-26 01:41:00
101,"Stocks making the biggest moves premarket: Activision Blizzard, Chipotle, First Republic Bank & more",86,2023-04-26 01:19:36
102,"Chipotle price target raised to $2,050 from $1,875 at RBC Capital",86,2023-04-26 01:16:00
106,"Chipotle price target raised to $2,050 from $1,940 at Oppenheimer",86,2023-04-26 00:42:00
108,"Chipotle price target raised to $2,100 from $2,000 at Evercore ISI",86,2023-04-26 00:26:00
109,Chipotle extends earnings rally as analysts rave on upside,86,2023-04-26 00:22:00
110,"Chipotle price target raised to $1,850 from $1,700 at Loop Capital",86,2023-04-26 00:20:00
111,"Chipotle price target raised to $2,050 from $1,900 at Wells Fargo",86,2023-04-25 23:44:00
112,Chipotle price target raised to $2200 from $2050 at TD Cowen,86,2023-04-25 23:43:00
113,"Chipotle price target raised to $2,100 from $1,900 at Raymond James",86,2023-04-25 23:42:00
115,"Chipotle price target raised to $2,200 from $2,080 at Wedbush",86,2023-04-25 23:38:00
116,"Chipotle price target raised to $2,175 from $1,825 at BTIG",86,2023-04-25 23:37:00
117,"Chipotle price target raised to $2,240 from $2,140 at Citi",86,2023-04-25 23:31:00
118,"Chipotle price target raised to $2,250 from $2,050 at UBS",86,2023-04-25 23:30:00
119,Chipotle Mexican Grill Sizzles after Better-than-Expected Q1,86,2023-04-25 23:22:00
120,Chipotle price target raised to $2200 from $2000 at Baird,86,2023-04-25 23:06:00
121,BMO Capital Sticks to Their Hold Rating for Chipotle (CMG),86,2023-04-25 23:06:00
122,Chipotle (CMG) Gets a Buy from Bank of America Securities,86,2023-04-25 22:45:00
123,"Chipotle price target raised to $2,000 from $1,970 at Stephens",86,2023-04-25 22:38:00
124,"Chipotle price target raised to $2,200 from $2,050 at Credit Suisse",86,2023-04-25 22:30:00
126,"Chipotle price target raised to $2,100 from $2,000 at Stifel",86,2023-04-25 21:48:00
127,"Hot Stocks: FRC plunges again; CMG, MANH surge on earnings; ENPH drops",60,2023-04-25 21:44:00
128,"Chipotle price target raised to $1,885 from $1,550 at Barclays",86,2023-04-25 21:21:00
129,"Analysts` Opinions Are Mixed on These Services Stocks: Boyd Gaming (BYD), Chipotle (CMG) and McDonald`s (MCD)",86,2023-04-25 21:03:00
131,"Notable Wednesday Option Activity: CMG, META, NFLX",60,2023-04-25 19:37:00
135,Chipotle (CMG) Reports Q1 Earnings: What Key Metrics Have to Say,86,2023-04-25 16:30:11
136,"Chipotle Mexican Grill earnings beat on price hikes, new stores",86,2023-04-25 15:58:32
137,"Chipotle Stock Sizzles After Earnings, Revenue Beat",86,2023-04-25 15:35:00
140,Chipotle Mexican Grill (CMG) Surpasses Q1 Earnings and Revenue Estimates,86,2023-04-25 14:35:09
141,"Stocks moving in after-hours: Microsoft, Alphabet, Chipotle, Visa",86,2023-04-25 14:23:23
142,"Chipotle: Digitalization is 'a huge unlock for restaurants,' analyst says",86,2023-04-25 13:55:42
143,Chipotle stock surges on Q1 earnings beat,86,2023-04-25 13:36:59
144,Chipotle Earnings Rocket 84% On Digital Sales Spike; McDonald's Serves Up Strong Results,86,2023-04-25 13:30:48
145,"Chipotle Mexican Grill, Inc. (CMG) Q1 2023 Earnings Call Transcript",86,2023-04-25 13:23:06
146,"UPDATE 2-Chipotle Mexican Grill earnings beat on prices, new stores",86,2023-04-25 13:20:52
147,"Chipotle surges after earnings beat estimates, ‘staying the course’ on pricing",86,2023-04-25 13:16:21
148,Chipotle Mexican Grill beats comparable sales estimates on steady demand,86,2023-04-25 13:11:50
149,CHIPOTLE ANNOUNCES FIRST QUARTER 2023 RESULTS,86,2023-04-25 13:10:00
151,"Stocks making the biggest moves after hours: Enphase Energy, PacWest Bancorp, Chipotle, Microsoft and more",86,2023-04-25 10:19:11
152,Chipotle Mexican Grill Inc. stock outperforms market despite losses on the day,90,2023-04-25 09:45:00
153,"Chipotle CEO on earnings, raising prices and digital orders",86,2023-04-25 09:42:37
154,"Chipotle Mexican Grill Expects Sales to Keep Rising in 2Q, 2023",86,2023-04-25 09:34:00
155,"Chipotle plans to pause price hikes and lean into menu 'hidden gems,' as new stores and cheaper avocados boost earnings",86,2023-04-25 09:28:00
156,"Chipotle Mexican Grill 1Q Revenue, Earnings Rise",86,2023-04-25 09:27:00
157,Chipotle: Q1 Earnings Snapshot,54,2023-04-25 09:27:00
158,"Chipotle beats on EPS, says food and labor inflation are still impacting margins",86,2023-04-25 09:19:48
160,Stifel Nicolaus Remains a Buy on Chipotle (CMG),86,2023-04-25 01:15:00
161,"Chipotle plans to pause price hikes and lean into menu ���hidden gems,` as new stores and cheaper avocados boost earnings",86,2023-04-25 00:39:00
162,Chipotle (CMG) Receives a Rating Update from a Top Analyst,86,2023-04-24 22:45:00
164,"New stores, cheaper avocados help Chipotle`s results, as stock rallies",86,2023-04-24 20:30:00
165,"Chipotle gains 4% after comparable sales sizzle in Q1, margins improve",86,2023-04-24 20:25:00
166,"Chipotle jumps 5% to $1,870 after Q1 results beats estimates",86,2023-04-24 20:23:00
167,"Chipotle Mexican Grill Non-GAAP EPS of $10.50 beats by $1.55, revenue of $2.4B beats by $60M",86,2023-04-24 20:14:00
168,Chipotle sees Q2 comparable restaurant sales growth mid to high-single digits,86,2023-04-24 20:12:00
169,"Chipotle reports Q1 adjusted EPS $10.50, consensus $8.92",86,2023-04-24 20:11:00
170,Chipotle options imply 5.0% move in share price post-earnings,86,2023-04-24 18:34:00
171,"Chipotle earnings outlook: Food costs, restaurant openings, and sales growth",86,2023-04-24 13:37:32
172,"McDonald's Stock, Chipotle Peg New Highs Ahead Of Tuesday Reports",86,2023-04-24 13:04:48
174,Best Stock to Buy: McDonald's vs. Chipotle,86,2023-04-24 06:04:00
175,Why Chipotle (CMG) Might Surprise This Earnings Season,86,2023-04-24 05:32:12
177,"The Zacks Analyst Blog Highlights Chipotle Mexican Grill, McDonald's, Starbucks and BJ's Restaurants",86,2023-04-24 04:03:11
181,Can Chipotle maintain sales trends as consumers tighten belts?,86,2023-04-23 18:35:00
183,Chipotle Mexican Grill (CMG) Stock Moves 0.09%: What You Should Know,86,2023-04-21 15:00:10
185,Stock Market Sell-Off: Is Chipotle Mexican Grill a Buy?,86,2023-04-21 06:53:00
187,Chipotle Mexican Grill (CMG) Gained 23.12% in Q1,86,2023-04-21 00:58:57
188,"Chipotle price target raised to $2,000 from $1,750 at Stifel",86,2023-04-20 23:01:00
189,"Chipotle Mexican Grill Inc. stock rises Friday, still underperforms market",90,2023-04-20 20:46:00
192,Chipotle (CMG) Gears Up for Q1 Earnings: What's in Store?,86,2023-04-20 06:40:01
193,Chipotle price target raised to $2000 from $1900 at Baird,86,2023-04-19 22:22:00
196,Chipotle Mexican Grill (CMG) Outpaces Stock Market Gains: What You Should Know,86,2023-04-18 15:15:10
198,Chipotle Mexican Grill (CMG) Earnings Expected to Grow: Should You Buy?,86,2023-04-18 07:01:02
200,"Cramer's Mad Dash: I like Chipotle stock to go to $2,000",86,2023-04-17 02:59:32
201,RBC Capital Sticks to Its Buy Rating for Chipotle (CMG),86,2023-04-17 01:46:00
202,Morgan Stanley Reaffirms Their Hold Rating on Chipotle (CMG),86,2023-04-17 01:06:00
203,"Chipotle price target raised to $1,960 from $1,800 at Truist",86,2023-04-16 23:52:00
204,Chipotle`s store expansion is still going strong,86,2023-04-16 22:51:00
208,"Chipotle Mexican Grill Inc. stock rises Friday, outperforms market",90,2023-04-14 09:45:00
209,This Restaurant IPO Stock Is 3 Times Better Than Chipotle In 1 Key Metric,86,2023-04-14 03:21:00
