,2022,2021,2020,2019,2018,ticker
Current ratio,1.078,1.304,1.602,1.133,1.170,NOC
Quick ratio,0.869,1.101,1.205,0.944,0.973,NOC
Cash ratio,0.222,0.370,0.512,0.238,0.191,NOC
Days of sales outstanding,74.731,71.215,65.870,71.833,78.518,NOC
Days of inventory outstanding,12.255,10.423,9.448,10.751,10.243,NOC
Operating cycle,86.986,81.639,75.319,82.584,88.762,NOC
Days of payables outstanding,32.417,28.237,22.482,30.565,34.176,NOC
Cash conversion cycle,54.569,53.402,52.837,52.019,54.586,NOC
Gross profit margin,0.204,0.204,0.203,0.215,0.226,NOC
Operating profit margin,0.173,0.158,0.110,0.091,0.126,NOC
Pretax profit margin,0.159,0.251,0.101,0.075,0.124,NOC
Net profit margin,0.134,0.196,0.087,0.066,0.107,NOC
Effective tax rate,0.161,0.216,0.145,0.118,0.137,NOC
Return on assets,0.112,0.165,0.072,0.055,0.086,NOC
Return on equity,0.320,0.542,0.301,0.255,0.394,NOC
Return on capital employed,0.197,0.171,0.117,0.097,0.129,NOC
Net income per EBT,0.839,0.784,0.855,0.882,0.863,NOC
Ebt per ebit,0.920,1.582,0.917,0.828,0.990,NOC
Ebit per revenue,0.173,0.158,0.110,0.091,0.126,NOC
Debt ratio,0.650,0.696,0.762,0.785,0.783,NOC
Debt equity ratio,0.960,1.112,1.545,1.596,1.696,NOC
Long term debt to capitalization,0.471,0.526,0.596,0.615,0.629,NOC
Total debt to capitalization,0.490,0.527,0.607,0.615,0.629,NOC
Interest coverage,12.534,10.164,6.855,5.826,6.726,NOC
Cash flow to debt ratio,0.197,0.248,0.263,0.305,0.276,NOC
Company equity multiplier,2.858,3.294,4.204,4.659,4.599,NOC
Receivables turnover,4.884,5.125,5.541,5.081,4.649,NOC
Payables turnover,11.259,12.926,16.235,11.942,10.680,NOC
Inventory turnover,29.783,35.017,38.631,33.949,35.633,NOC
Fixed asset turnover,3.449,3.735,4.277,4.018,4.723,NOC
Asset turnover,0.837,0.838,0.828,0.824,0.799,NOC
Operating cash flow per share,18.728,22.252,25.763,25.381,22.032,NOC
Free cash flow per share,9.464,13.425,17.265,17.915,14.842,NOC
Cash per share,16.637,22.021,29.366,13.260,9.090,NOC
Payout ratio,0.215,0.140,0.299,0.391,0.254,NOC
Operating cash flow sales ratio,0.079,0.100,0.117,0.127,0.127,NOC
Free cash flow operating cash flow ratio,0.505,0.603,0.670,0.706,0.674,NOC
Cash flow coverage ratios,0.197,0.248,0.263,0.305,0.276,NOC
Short term coverage ratios,2.706,594.500,5.802,0,0,NOC
Capital expenditure coverage ratio,-2.022,-2.521,-3.032,-3.400,-3.064,NOC
Dividend paid and capex coverage ratio,-7.574,-8.257,-9.218,-11.190,-8.942,NOC
Dividend payout ratio,0.215,0.140,0.299,0.391,0.254,NOC
Price book value ratio,5.520,4.800,4.813,6.603,5.196,NOC
Price to book ratio,5.520,4.800,4.813,6.603,5.196,NOC
Price to sales ratio,2.309,1.740,1.384,1.721,1.413,NOC
Price earnings ratio,17.262,8.858,15.967,25.905,13.174,NOC
Price to free cash flows ratio,57.650,28.832,17.649,19.200,16.501,NOC
Price to operating cash flows ratio,29.133,17.395,11.828,13.552,11.116,NOC
Price cash flow ratio,29.133,17.395,11.828,13.552,11.116,NOC
Price earnings to growth ratio,-0.624,0.069,0.366,-0.907,0.216,NOC
Price sales ratio,2.309,1.740,1.384,1.721,1.413,NOC
Dividend yield,0.012,0.016,0.019,0.015,0.019,NOC
Enterprise value multiple,12.577,8.327,11.159,17.115,10.745,NOC
Price fair value,5.520,4.800,4.813,6.603,5.196,NOC
