,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),NOC,2577.0,3530.0,4907.0,2245.0
Total cash(figures in $M),NOC,2577.0,3530.0,4907.0,2245.0
Net receivables(figures in $M),NOC,1511.0,1467.0,1501.0,1326.0
Inventory(figures in $M),NOC,978.0,811.0,759.0,783.0
Other current assets(figures in $M),NOC,1439.0,0.0,0.0,0.0
Total current assets(figures in $M),NOC,12488.0,12426.0,15344.0,10685.0
"Gross property, plant and equipment(figures in $M)",NOC,17869.0,16368.0,14939.0,14273.0
Accumulated depreciation(figures in $M),NOC,-7258.0,-6819.0,-6335.0,-5850.0
"Net property, plant and equipment(figures in $M)",NOC,10611.0,9549.0,8604.0,8423.0
Goodwill(figures in $M),NOC,17516.0,17515.0,17518.0,18708.0
Intangible assets(figures in $M),NOC,384.0,578.0,783.0,1040.0
Other long-term assets(figures in $M),NOC,2594.0,2311.0,1909.0,1725.0
Total non-current assets(figures in $M),NOC,31267.0,30153.0,29125.0,30404.0
Total assets(figures in $M),NOC,43755.0,42579.0,44469.0,41089.0
Current debt(figures in $M),NOC,1072.0,6.0,742.0,0.0
Accounts payable(figures in $M),NOC,2587.0,2197.0,1806.0,2226.0
Deferred revenues(figures in $M),NOC,3609.0,3026.0,2517.0,2237.0
Other current liabilities(figures in $M),NOC,2262.0,2314.0,2518.0,3106.0
Total current liabilities(figures in $M),NOC,11587.0,9530.0,9580.0,9434.0
Long-term debt(figures in $M),NOC,11805.0,12777.0,14261.0,12770.0
Deferred tax liabilities(figures in $M),NOC,132.0,490.0,0.0,0.0
Other long-term liabilities(figures in $M),NOC,1907.0,1997.0,2208.0,1779.0
Total non-current liabilities(figures in $M),NOC,16856.0,20123.0,24310.0,22836.0
Total liabilities(figures in $M),NOC,28443.0,29653.0,33890.0,32270.0
Common stock(figures in $M),NOC,153.0,156.0,167.0,168.0
Retained earnings(figures in $M),NOC,15312.0,12913.0,10482.0,8748.0
Accumulated other comprehensive income(figures in $M),NOC,-153.0,-143.0,-128.0,-97.0
Total stockholders' equity(figures in $M),NOC,15312.0,12926.0,10579.0,8819.0
Total liabilities and stockholders' equity(figures in $M),NOC,43755.0,42579.0,44469.0,41089.0
