,2022,2021,2020,2019,2018,ticker
Current ratio,1.569,1.560,1.567,1.569,1.406,TEL
Quick ratio,0.853,0.887,0.900,0.917,0.728,TEL
Cash ratio,0.235,0.258,0.256,0.262,0.192,TEL
Days of sales outstanding,64.230,71.616,71.279,62.968,61.607,TEL
Days of inventory outstanding,88.497,91.323,84.361,74.016,73.332,TEL
Operating cycle,152.727,162.938,155.639,136.984,134.939,TEL
Days of payables outstanding,52.681,69.501,55.202,54.706,61.130,TEL
Cash conversion cycle,100.045,93.437,100.437,82.279,73.810,TEL
Gross profit margin,0.322,0.327,0.307,0.327,0.339,TEL
Operating profit margin,0.169,0.163,0.145,0.147,0.167,TEL
Pretax profit margin,0.168,0.159,0.043,0.144,0.160,TEL
Net profit margin,0.149,0.152,-0.021,0.137,0.183,TEL
Effective tax rate,0.112,0.052,1.494,-0.008,-0.154,TEL
Return on assets,0.117,0.105,-0.013,0.094,0.126,TEL
Return on equity,0.225,0.213,-0.028,0.174,0.237,TEL
Return on capital employed,0.171,0.145,0.113,0.122,0.146,TEL
Net income per EBT,0.888,0.951,-0.494,0.955,1.145,TEL
Ebt per ebit,0.992,0.977,0.297,0.976,0.961,TEL
Ebit per revenue,0.169,0.163,0.145,0.147,0.167,TEL
Debt ratio,0.476,0.499,0.507,0.463,0.469,TEL
Debt equity ratio,0.389,0.385,0.442,0.375,0.369,TEL
Long term debt to capitalization,0.234,0.252,0.269,0.243,0.219,TEL
Total debt to capitalization,0.280,0.278,0.306,0.273,0.270,TEL
Interest coverage,41.758,43.464,36.771,29.088,21.785,TEL
Cash flow to debt ratio,0.587,0.654,0.480,0.611,0.613,TEL
Company equity multiplier,1.924,2.018,2.051,1.863,1.882,TEL
Receivables turnover,5.683,5.097,5.121,5.797,5.925,TEL
Payables turnover,6.928,5.252,6.612,6.672,5.971,TEL
Inventory turnover,4.124,3.997,4.327,4.931,4.977,TEL
Fixed asset turnover,4.564,3.950,3.335,3.763,4,TEL
Asset turnover,0.783,0.695,0.633,0.683,0.686,TEL
Operating cash flow per share,7.641,8.109,6,7.166,7.003,TEL
Free cash flow per share,5.263,6.018,4.313,4.950,4.331,TEL
Cash per share,3.368,3.645,2.846,2.743,2.423,TEL
Payout ratio,0.282,0.286,-2.413,0.330,0.229,TEL
Operating cash flow sales ratio,0.152,0.179,0.164,0.180,0.175,TEL
Free cash flow operating cash flow ratio,0.689,0.742,0.719,0.691,0.619,TEL
Cash flow coverage ratios,0.587,0.654,0.480,0.611,0.613,TEL
Short term coverage ratios,2.700,5.320,2.870,4.249,2.545,TEL
Capital expenditure coverage ratio,-3.214,-3.878,-3.557,-3.234,-2.621,TEL
Dividend paid and capex coverage ratio,-29.735,-62.233,30.646,-17.177,-7.063,TEL
Dividend payout ratio,0.282,0.286,-2.413,0.330,0.229,TEL
Price book value ratio,3.300,4.470,3.374,2.965,2.841,TEL
Price to book ratio,3.300,4.470,3.374,2.965,2.841,TEL
Price to sales ratio,2.189,3.185,2.601,2.330,2.200,TEL
Price earnings ratio,14.681,21.025,-122.250,16.993,11.998,TEL
Price to free cash flows ratio,20.968,23.936,22.111,18.730,20.300,TEL
Price to operating cash flows ratio,14.443,17.764,15.895,12.938,12.556,TEL
Price cash flow ratio,14.443,17.764,15.895,12.938,12.556,TEL
Price earnings to growth ratio,1.501,0.021,1.070,-0.666,0.220,TEL
Price sales ratio,2.189,3.185,2.601,2.330,2.200,TEL
Dividend yield,0.019,0.014,0.020,0.019,0.019,TEL
Enterprise value multiple,10.282,14.544,14.081,11.570,10.757,TEL
Price fair value,3.300,4.470,3.374,2.965,2.841,TEL
