,headline,final_score,datetime
1,Lam Research Corporation (LRCX) is Attracting Investor Attention: Here is What You Should Know,90,2023-05-05 06:00:01
5,"A fantastic week for Lam Research Corporation's (NASDAQ:LRCX) 86% institutional owners, one-year returns continue to impress",90,2023-05-03 07:00:28
6,"Lam Research Corp. stock falls Wednesday, underperforms market",90,2023-05-02 21:09:00
7,Lam Research Corp. stock outperforms market despite losses on the day,90,2023-05-01 21:08:00
9,"Lam Research Corp. stock falls Monday, underperforms market",90,2023-05-01 10:07:00
10,"Lam Research Corp. stock rises Friday, outperforms market",90,2023-04-28 10:07:00
14,KLA Corp rises as Wall Street says chip equipment demand could be `stabilizing`,86,2023-04-27 01:05:00
17,Lam Research (LRCX) Reports Q3 Earnings: What Key Metrics Have to Say,86,2023-04-26 06:30:01
19,"Lam Research Corp. stock falls Tuesday, underperforms market",90,2023-04-25 10:07:00
20,Is Top Chip Stock Lam Research a Buy Now for Long-Term Dividend Investors?,86,2023-04-25 02:30:00
22,Lam Research Corporation (LRCX) Is a Trending Stock: Facts to Know Before Betting on It,90,2023-04-24 06:00:01
27,"Lam Research Corp. stock falls Friday, underperforms market",90,2023-04-21 10:07:00
28,"ASML Holding, Lam Research call for a boom in chip equipment sales to China",86,2023-04-21 08:37:46
29,Best Chip Stock to Buy Now: ASML vs. TSM vs. Lam Research,86,2023-04-21 06:44:01
33,LRCX Crosses Above Average Analyst Target,60,2023-04-20 23:16:00
34,Lam Research Q3 2023 Results: Important Takeaways,86,2023-04-20 22:50:56
38,Mizuho Maintains Lam Research (LRCX) Buy Recommendation,86,2023-04-20 13:22:35
39,Wells Fargo Maintains Lam Research (LRCX) Equal-Weight Recommendation,86,2023-04-20 13:22:33
40,Stifel Maintains Lam Research (LRCX) Hold Recommendation,86,2023-04-20 13:22:31
41,"Lam Research Corp. stock rises Thursday, outperforms market",90,2023-04-20 10:07:00
42,Lam Research: Growth Rooted In Innovation,86,2023-04-20 09:22:16
43,"ManpowerGroup, Zions fall; D.R. Horton, Lam rise",86,2023-04-20 09:17:00
44,"Lam, TSMC, chip-making equipment supplier stocks rally as shaky results point to expected recovery in 2024",86,2023-04-20 07:47:00
46,"Lam Research's (LRCX) Q3 Earnings & Revenues Beat, Down Y/Y",86,2023-04-20 05:41:12
47,"Noteworthy Thursday Option Activity: LRCX, LVS, T",60,2023-04-20 05:28:00
48,Q3 2023 Lam Research Corp Earnings Call,90,2023-04-20 05:20:00
50,Lam Research surges 8% as Wall Street debates whether bottom is in,86,2023-04-20 04:44:00
53,Lam Research price target raised to $500 from $470 at Wells Fargo,86,2023-04-20 01:18:00
54,Lam Research price target raised to $505 from $495 at Stifel,86,2023-04-20 00:59:00
55,Lam Research rises as Wall Street weighs in on Q3 results,86,2023-04-20 00:45:00
56,Analysts Offer Insights on Industrial Goods Companies: Lam Research (LRCX) and Lsi Industries (LYTS),86,2023-04-20 00:40:00
57,Analysts Offer Insights on Industrial Goods Companies: Lam Research (LRCX) and Schindler Holding AG (OtherSHLAF),86,2023-04-20 00:03:00
58,Lam Research price target lowered to $520 from $525 at Mizuho,86,2023-04-19 22:58:00
59,Lam Research (LRCX) Receives a Hold from Bernstein,86,2023-04-19 21:16:00
61,Lam Research stock jumps 7% as Wall Street debates whether bottom is in,86,2023-04-19 20:12:00
63,Lam Research pops 6% as Wall Street debates whether bottom is in,86,2023-04-19 19:32:00
64,Lam Research Jumps as Analysts Anticipate the Bottom,86,2023-04-19 19:30:00
65,"Analysts Offer Insights on Industrial Goods Companies: Baker Hughes Company (BKR), Lam Research (LRCX) and Brambles Limited (OtherBMBLF)",86,2023-04-19 19:21:00
66,Lam Research (LRCX) Q3 Earnings and Revenues Top Estimates,86,2023-04-19 14:25:09
67,Lam Research Corporation (LRCX) Q3 2023 Earnings Call Transcript,90,2023-04-19 14:23:05
68,Lam Research Sacrificed By Investors After Giving Weak Outlook,86,2023-04-19 14:14:02
69,Lam Research forecasts lower quarterly revenue as China export curbs weigh,86,2023-04-19 13:28:36
70,"Lam Research Corporation Reports Financial Results for the Quarter Ended March 26, 2023",90,2023-04-19 13:05:00
73,Lam Research quarterly earnings fall amid drop in revenue,86,2023-04-19 09:52:00
74,"Lam Research beats on earnings, but issues light Q4 outlook",86,2023-04-19 09:34:13
75,Lam Research 3Q Profit Fell as Sales Declined,86,2023-04-19 09:33:00
76,"Lam Research revenue declines, and that is not expected to change",86,2023-04-19 09:24:00
77,Lam Research: Fiscal Q3 Earnings Snapshot,86,2023-04-19 09:23:00
83,Lam Research (LRCX) Receives a Buy from Goldman Sachs,86,2023-04-19 02:25:00
84,Susquehanna Remains a Hold on Lam Research (LRCX),86,2023-04-19 02:15:00
85,Mizuho Securities Reaffirms Their Buy Rating on Lam Research (LRCX),86,2023-04-19 02:08:00
88,Lam Research slips even as Q3 results top expectations,86,2023-04-18 20:16:00
89,"Lam Research Non-GAAP EPS of $6.99 beats by $0.46, revenue of $3.87B beats by $20M",86,2023-04-18 20:10:00
90,"Lam Research sees June quarter adjusted EPS $5.00 +/- 75c, consensus $5.63",86,2023-04-18 20:08:00
91,"Lam Research reports March quarter adjusted EPS $6.99, consensus $6.54",86,2023-04-18 20:06:00
92,Lam Research options imply 3.7% move in share price post-earnings,86,2023-04-18 18:34:00
95,"Weak demand, memory markets downturn expected to weigh on Lam Research`s FQ3 results",86,2023-04-18 05:11:00
98,"Lam Research Corp. stock rises Tuesday, outperforms market",90,2023-04-17 21:08:00
99,Lam Research: A Preview Of Upcoming Earnings In Light Of Severe Headwinds,86,2023-04-17 11:19:04
100,Lam Research (LRCX) to Post Q3 Earnings: What's in the Cards?,86,2023-04-17 08:59:03
101,"Elliott Wave Technical Analysis: Lam Research Corp., April 17",90,2023-04-16 22:54:00
103,Zacks Industry Outlook Highlights ASML Holding and Lam Research,86,2023-04-14 04:50:11
104,"With the Semiconductor Downturn Nearing Its End, Is Dividend Stock Lam Research a Buy Now?",86,2023-04-14 03:10:00
106,Lam Research (LRCX) Gains But Lags Market: What You Should Know,86,2023-04-13 14:50:09
107,"Lam Research Corp. stock rises Thursday, still underperforms market",90,2023-04-13 10:07:00
109,A Look At The Fair Value Of Lam Research Corporation (NASDAQ:LRCX),90,2023-04-13 05:00:37
111,"Noteworthy Wednesday Option Activity: LRCX, FOUR, DEN",60,2023-04-11 20:43:00
112,Lam Research (LRCX) Stock Moves 0.01%: What You Should Know,86,2023-04-11 15:00:10
113,"Chip Stocks ASML, Lam Research And Breakout Stock Five Below Trigger This Bullish Indicator",86,2023-04-11 10:20:04
114,"The Zacks Analyst Blog Highlights STMicroelectronics, Microchip Technology, Analog Devices and Lam Research",86,2023-04-11 06:22:01
118,"Lam Research Corp. stock rises Monday, outperforms market",90,2023-04-10 10:06:00
120,"Lam Research AI Study Identifies Game-Changing Development Approach for Speeding Up, Slashing Cost of Chip Innovation",86,2023-04-10 06:00:00
122,We Like Lam Research's (NASDAQ:LRCX) Returns And Here's How They're Trending,86,2023-04-09 04:00:33
124,Investors Heavily Search Lam Research Corporation (LRCX): Here is What You Need to Know,90,2023-04-06 06:00:01
126,"Elliott Wave Technical Analysis: Lam Research Corp. - Wednesday, April 5",90,2023-04-05 01:40:00
129,Lam Research (LRCX) Stock Sinks As Market Gains: What You Should Know,86,2023-04-03 15:00:10
134,"At US$531, Is It Time To Put Lam Research Corporation (NASDAQ:LRCX) On Your Watch List?",90,2023-03-31 06:00:19
136,Electronic Arts becomes latest tech-sector company to announce layoffs,53,2023-03-30 19:55:00
137,Lam Research Corporation Announces March 2023 Quarter Financial Conference Call,90,2023-03-30 13:05:00
138,Elliott Wave Technical Analysis: Lam Research Corp.,90,2023-03-30 00:18:00
139,"Lam Research Corp. stock rises Wednesday, outperforms market",90,2023-03-29 10:07:00
142,"Noteworthy Tuesday Option Activity: LRCX, GFS, HRMY",60,2023-03-27 19:30:00
143,"Lam Research Corporation (NASDAQ:LRCX) insiders sold US$10m worth of stock, possibly signalling a downtrend",90,2023-03-27 06:00:18
146,Here is What to Know Beyond Why Lam Research Corporation (LRCX) is a Trending Stock,90,2023-03-23 06:00:01
147,"Lam Research Now #102 Largest Company, Surpassing Duke Energy",86,2023-03-22 20:38:00
148,"Lam Research Corp. stock falls Wednesday, still outperforms market",90,2023-03-22 10:07:00
149,See How Lam Research Ranks Among Analysts` Top Picks With Strong Buyback Activity,86,2023-03-21 18:26:00
150,Lam Research Reaches Analyst Target Price,86,2023-03-20 23:48:00
151,Here's Why We Think Lam Research (NASDAQ:LRCX) Might Deserve Your Attention Today,86,2023-03-20 04:00:44
152,Lam Research Top Dog Among Big-Cap Chip Stocks,86,2023-03-17 09:26:55
154,Lam Research (LRCX) Dips More Than Broader Markets: What You Should Know,86,2023-03-15 14:50:09
156,Bernstein Downgrades Lam Research (LRCX),86,2023-03-14 13:15:48
158,Lam Research Anguish From China Sanctions,86,2023-03-14 09:42:44
162,Lam Research Named as One of Ethisphere's 2023 World's Most Ethical Companies®,86,2023-03-13 21:00:00
165,"Lam Research slips on Bernstein downgrade, citing valuation concerns",86,2023-03-13 02:12:00
