,headline,final_score,datetime
2,"Public Service Enterprise Group Inc. stock rises Thursday, outperforms market",90,2023-05-04 10:17:00
3,Public Service Enterprise Group Inc. stock outperforms market on strong trading day,90,2023-05-03 10:17:00
5,Q1 2023 Public Service Enterprise Group Inc Earnings Call,90,2023-05-03 03:15:12
6,Public Service Enterprise Group First Quarter 2023 Earnings: Beats Expectations,86,2023-05-03 03:11:10
7,Analysts Conflicted on These Utilities Names: Public Service Enterprise (PEG) and MEG Energy (OtherMEGEF),86,2023-05-02 23:20:00
9,Public Service Enterprise Group Incorporated (PEG) Q1 2023 Earnings Call Transcript,90,2023-05-02 10:22:04
10,Public Service Enterprise Group Inc. stock outperforms market despite losses on the day,90,2023-05-02 10:16:00
11,"PSEG (PEG) Q1 Earnings Beat Estimates, Revenues Rise Y/Y",57,2023-05-02 07:20:02
12,PSEG (PEG) Surpasses Q1 Earnings and Revenue Estimates,57,2023-05-02 05:45:12
14,Public Service Enterprise Group Incorporated 2023 Q1 - Results - Earnings Call Presentation,90,2023-05-02 03:14:41
16,Public Service Enterprise Swings to 1Q Profit as Generation Rev Rises,86,2023-05-02 00:53:00
18,Public Service beats Q1 top and bottom line estimates; reaffirms FY23 outlook,86,2023-05-01 23:40:00
21,Public Service Enterprise Group Inc. stock underperforms Monday when compared to competitors,90,2023-05-01 10:16:00
22,Utility Stocks Reporting Q1 Earnings on May 2: EIX & PEG,60,2023-05-01 07:43:02
23,Public Service Enterprise Q1 2023 Earnings Preview,79,2023-05-01 05:49:00
25,Utility Stocks Reporting Q1 Earnings On May 2: Edison International & Public Service Enterprise Group,86,2023-04-30 21:30:00
26,Public Service Enterprise Group Inc. stock outperforms competitors despite losses on the day,90,2023-04-28 10:16:00
28,"Public Service Enterprise Group Inc. stock rises Thursday, still underperforms market",90,2023-04-27 10:18:00
29,PSEG (PEG) to Report Q1 Earnings: What's in the Cards?,57,2023-04-27 09:27:04
30,Public Service Enterprise Group Inc. stock underperforms Wednesday when compared to competitors,90,2023-04-26 10:16:00
32,"Public Service Enterprise Group Inc. stock falls Tuesday, still outperforms market",90,2023-04-25 10:16:00
33,Analysts Estimate PSEG (PEG) to Report a Decline in Earnings: What to Look Out for,57,2023-04-25 07:01:02
34,"Analysts Are Bullish on These Utilities Stocks: Public Service Enterprise (PEG), Range Resources (RRC)",86,2023-04-25 01:51:00
35,Guggenheim Maintains Public Service Enterprise Group (PEG) Buy Recommendation,86,2023-04-24 10:43:40
36,"Public Service Enterprise Group Inc. stock rises Monday, outperforms market",90,2023-04-24 10:17:00
38,"Public Service Enterprise Group Inc. stock rises Friday, outperforms market",90,2023-04-21 10:16:00
39,Morgan Stanley Maintains Public Service Enterprise Group (PEG) Overweight Recommendation,86,2023-04-20 15:18:06
40,"Public Service Enterprise Group Inc. stock falls Thursday, still outperforms market",90,2023-04-20 10:16:00
41,PEG December 15th Options Begin Trading,60,2023-04-20 03:04:00
42,Public Service Enterprise Group (PEG) Declares $0.57 Dividend,86,2023-04-19 17:45:59
43,What Public Service Enterprise Group Incorporated's (NYSE:PEG) ROE Can Tell Us,90,2023-04-19 12:29:36
44,"Public Service Enterprise Group Inc. stock rises Wednesday, outperforms market",90,2023-04-19 10:16:00
46,Public Service Enterprise Group Inc. stock outperforms competitors on strong trading day,90,2023-04-18 10:16:00
48,Public Service declares $0.57 dividend,60,2023-04-18 03:17:00
49,"Public Service Enterprise Group Inc. stock rises Monday, still underperforms market",90,2023-04-17 10:16:00
51,BMO Capital Maintains Public Service Enterprise Group (PEG) Market Perform Recommendation,86,2023-04-14 16:27:11
53,BMO Capital Sticks to Their Hold Rating for Public Service Enterprise (PEG),86,2023-04-13 23:16:00
57,"Public Service Enterprise Group Inc. stock falls Monday, underperforms market",90,2023-04-10 10:16:00
58,"Public Service Enterprise Group Now #239 Largest Company, Surpassing AMETEK",86,2023-04-04 20:40:00
59,Video: S&P 500 Analyst Moves: PEG,60,2023-04-04 04:15:00
60,"Public Service Enterprise Group Achieves #105 Analyst Rank, Surpassing MGM Resorts International",86,2023-04-04 04:06:00
61,Ladenburg Thalmann Initiates Coverage of Public Service Enterprise Group (PEG) with Neutral Recommendation,86,2023-04-03 16:18:11
63,"Public Service Enterprise Group (NYSE:PEG) shareholders notch a 14% CAGR over 3 years, yet earnings have been shrinking",86,2023-04-03 07:45:54
65,"Public Service Enterprise Group Inc. stock rises Friday, still underperforms market",90,2023-03-31 10:20:00
66,J.P. Morgan Remains a Buy on Public Service Enterprise (PEG),86,2023-03-31 00:17:00
67,Public Service Enterprise Group (PEG) Shares Cross Above 200 DMA,86,2023-03-29 03:52:00
