,headline,final_score,datetime
3,Apple (AAPL) Outpaces Stock Market Gains: What You Should Know,86,2023-04-24 14:45:09
4,Apple Wins Appeal in App Store Case Brought by Fortnite Maker Epic Games,86,2023-04-24 14:14:00
5,"Apple cannot ban links to outside App Store payments, U.S. appeals court says",57,2023-04-24 14:01:09
6,Appeals court upholds Apple's control of iPhone app store,86,2023-04-24 13:38:19
8,"UPDATE 4-Apple cannot ban links to outside App Store payments, U.S. appeals court says",57,2023-04-24 10:48:02
9,U.S. appeals court upholds lower court order forcing Apple to allow third-party App Store payments,57,2023-04-24 10:31:38
12,Corporations grapple with foreign exchange headwinds,70,2023-04-24 08:12:39
13,Apple declares 'resounding victory' after decision reached in Epic Games appeal ,57,2023-04-24 07:27:19
15,Does Apple (NASDAQ:AAPL) Have A Healthy Balance Sheet?,86,2023-04-24 07:00:20
17,Apple Pushes Back Into Overvalued Territory,86,2023-04-24 06:05:41
20,Will Apple (AAPL) be Able to Bounce Back?,86,2023-04-24 03:59:37
21,Tesla Borrows a Page From Apple's Playbook. Genius Move or Red Flag?,86,2023-04-24 03:51:00
22,Should You Buy Apple for Its Fintech Ambitions?,86,2023-04-24 03:45:00
25,Apple's VR headset will reportedly run hundreds of thousands of iPad apps,57,2023-04-24 02:05:19
27,Can Apple really help fix banking?,86,2023-04-23 21:00:12
29,Apple Is Still Sorting Out its Mixed-Reality Headset Strategy,86,2023-04-23 16:00:12
30,"U.K.’s Largest Charity Exits Meta Stock, Sells Apple, Microsoft",86,2023-04-23 05:00:00
32,"Apple said to be working on app for mental, physical health",86,2023-04-23 04:01:00
38,Apple: Dead Money? I Disagree,86,2023-04-22 23:05:58
44,Apple Should Buy This Car Supplier If It Wants to Get Into Autos,86,2023-04-22 10:15:00
46,Apple (AAPL): New Buy Recommendation for This Technology Giant,86,2023-04-22 05:16:00
48,"Apple Entering India a ‘Strategic Poker Move,’ Says Top Analyst",86,2023-04-22 04:00:00
50,It’s not just a store: Apple’s retail debut in India says a lot about the company’s future ambitions,57,2023-04-22 03:00:00
51,"Apple: Don't Give Up Because Of Valuation, Look Long Term (Technical Analysis)",57,2023-04-22 02:44:50
52,"Apple: Don`t Give Up Because Of Valuation, Look Long Term (Technical Analysis)",57,2023-04-22 01:51:00
55,Eye On Apple,68,2023-04-21 23:38:00
56,"Apple Entering India a ���Strategic Poker Move,` Says Top Analyst",86,2023-04-21 23:00:00
57,Taiwan's Apple supplier Quanta plans Vietnam factory,86,2023-04-21 21:54:24
65,Will Apple take a big bite out of the banks?,86,2023-04-21 11:17:24
68,Leaked: Apple's Secret Health Play Could Push Out Smaller Apps,86,2023-04-21 10:02:00
79,Apple: Owning It Today Isn't Crazy,86,2023-04-21 04:13:31
82,"Rivian working on Apple Watch as car key support, 9to5Mac reports",86,2023-04-21 03:21:00
83,Apple: Owning It Today Isn`t Crazy,86,2023-04-21 03:16:00
85,Apple Pay’s Long Road to Paying Off Is Getting Shorter,86,2023-04-21 02:30:00
86,Apple Plans iPhone Journaling App in Expansion of Health Initiatives,86,2023-04-21 02:30:00
94,"Apple plans to create journaling app, interest in mental health, WSJ reports",57,2023-04-20 22:30:00
96,Apple (NASDAQ:AAPL) Stock: Here`s What Technical Indicators Reveal,86,2023-04-20 21:41:00
98,"Apple`s new savings account is more bad news for banks, Moody`s says",86,2023-04-20 20:50:00
99,"Apple Inc. stock falls Friday, underperforms market",90,2023-04-20 20:33:00
104,Apple Inc. stock outperforms competitors despite losses on the day,90,2023-04-20 09:31:00
106,"Apple to expand its presence in India, set to open a second store",86,2023-04-20 07:33:40
114,"When Apple Comes Calling, ‘It’s the Kiss of Death’",86,2023-04-20 05:24:00
118,Apple Inc.'s (NASDAQ:AAPL) institutional shareholders had a great week as one-year returns increased after a 4.7% gain last week,60,2023-04-20 05:00:16
120,Apple's Savings Account Changes Everything,86,2023-04-20 04:30:00
121,Apple: Positioned To Win In Search And In Financial Services,86,2023-04-20 04:24:46
124,Taiwan Semiconductor Just Issued a Warning to Apple Shareholders,86,2023-04-20 03:00:00
130,David Rolfe Comments on Apple,86,2023-04-20 02:06:00
134,"Apple may triple investment in India, deputy technology minister says",86,2023-04-20 01:55:00
137,"India sees Apple nearly tripling investment, exports in coming years",86,2023-04-20 00:50:31
139,Apple`s CEO is Bullish on India,86,2023-04-19 22:27:00
140,"India confident Apple can nearly triple investment, exports in coming years - minister",57,2023-04-19 21:56:50
142,"Apple CEO is Bullish on India, to Ramp-Up Investments",86,2023-04-19 21:43:00
145,Meta Platforms Inc. stock underperforms Thursday when compared to competitors,57,2023-04-19 20:32:00
148,Apple says carbon emissions reduced by 45% since 2015,86,2023-04-19 18:05:00
150,"Apple bets big on India, but will still rely on China for 'years' to come",57,2023-04-19 15:04:10
151,JP Morgan Maintains Apple (AAPL) Overweight Recommendation,86,2023-04-19 11:23:16
