,2022,2021,2020,2019,2018,ticker
Current ratio,2.200,1.781,2.094,2.371,2.061,EXPD
Quick ratio,2.016,1.486,1.863,2.179,1.888,EXPD
Cash ratio,0.990,0.464,0.807,1.053,0.696,EXPD
Days of sales outstanding,45.063,84.168,72.089,58.714,70.931,EXPD
Days of inventory outstanding,0,0,0,0,0,EXPD
Operating cycle,45.063,84.168,72.089,58.714,70.931,EXPD
Days of payables outstanding,27.166,51.159,46.344,37.408,46.266,EXPD
Cash conversion cycle,17.897,33.009,25.745,21.306,24.665,EXPD
Gross profit margin,0.127,0.131,0.115,0.122,0.125,EXPD
Operating profit margin,0.107,0.116,0.093,0.094,0.098,EXPD
Pretax profit margin,0.108,0.116,0.095,0.097,0.101,EXPD
Net profit margin,0.080,0.086,0.069,0.072,0.076,EXPD
Effective tax rate,0.259,0.263,0.270,0.256,0.243,EXPD
Return on assets,0.243,0.186,0.141,0.160,0.187,EXPD
Return on equity,0.436,0.405,0.262,0.269,0.311,EXPD
Return on capital employed,0.516,0.492,0.310,0.304,0.401,EXPD
Net income per EBT,0.739,0.735,0.728,0.742,0.755,EXPD
Ebt per ebit,1.006,1.008,1.017,1.038,1.027,EXPD
Ebit per revenue,0.107,0.116,0.093,0.094,0.098,EXPD
Debt ratio,0.443,0.540,0.460,0.405,0.400,EXPD
Debt equity ratio,0.167,0.134,0.165,0.178,0,EXPD
Long term debt to capitalization,0.120,0.099,0.120,0.129,0,EXPD
Total debt to capitalization,0.143,0.118,0.141,0.151,0,EXPD
Interest coverage,78.377,216.796,-66.921,-27.899,41.589,EXPD
Cash flow to debt ratio,4.108,1.857,1.495,1.971,0,EXPD
Company equity multiplier,1.798,2.178,1.853,1.682,1.668,EXPD
Receivables turnover,8.100,4.337,5.063,6.217,5.146,EXPD
Payables turnover,13.436,7.135,7.876,9.757,7.889,EXPD
Inventory turnover,0,0,0,0,0,EXPD
Fixed asset turnover,16.912,17.448,10.772,9.192,16.144,EXPD
Asset turnover,3.054,2.171,2.053,2.214,2.455,EXPD
Operating cash flow per share,13.065,5.135,3.891,4.517,3.289,EXPD
Free cash flow per share,12.532,4.920,3.609,4.242,3.017,EXPD
Cash per share,12.479,10.220,9.076,7.200,5.305,EXPD
Payout ratio,0.158,0.138,0.251,0.289,0.254,EXPD
Operating cash flow sales ratio,0.125,0.053,0.065,0.094,0.070,EXPD
Free cash flow operating cash flow ratio,0.959,0.958,0.927,0.939,0.917,EXPD
Cash flow coverage ratios,4.108,1.857,1.495,1.971,0,EXPD
Short term coverage ratios,22.272,10.589,8.851,11.809,0,EXPD
Capital expenditure coverage ratio,-24.529,-23.960,-13.777,-16.416,-12.066,EXPD
Dividend paid and capex coverage ratio,16.772,5.444,5.142,6.249,5.237,EXPD
Dividend payout ratio,0.158,0.138,0.251,0.289,0.254,EXPD
Price book value ratio,5.447,6.500,6.020,6.074,5.968,EXPD
Price to book ratio,5.447,6.500,6.020,6.074,5.968,EXPD
Price to sales ratio,0.992,1.375,1.583,1.631,1.457,EXPD
Price earnings ratio,12.480,16.047,22.998,22.584,19.179,EXPD
Price to free cash flows ratio,8.292,27.293,26.356,18.393,22.570,EXPD
Price to operating cash flows ratio,7.954,26.154,24.443,17.273,20.699,EXPD
Price cash flow ratio,7.954,26.154,24.443,17.273,20.699,EXPD
Price earnings to growth ratio,-26.114,0.157,1.150,-8.017,0.639,EXPD
Price sales ratio,0.992,1.375,1.583,1.631,1.457,EXPD
Dividend yield,0.013,0.009,0.011,0.013,0.013,EXPD
Enterprise value multiple,8.062,10.828,14.960,15.281,12.285,EXPD
Price fair value,5.447,6.500,6.020,6.074,5.968,EXPD
