,headline,final_score,datetime
0,BMO Capital Maintains Eli Lilly And (LLY) Outperform Recommendation,86,2023-05-04 15:38:05
1,"Eli Lilly & Co. stock falls Thursday, still outperforms market",90,2023-05-04 10:07:00
5,Credit Suisse Maintains Eli Lilly And (LLY) Outperform Recommendation,86,2023-05-04 09:17:20
6,JP Morgan Maintains Eli Lilly And (LLY) Overweight Recommendation,86,2023-05-04 09:17:19
8,Here's the Best Reason to Buy Eli Lilly Stock Right Now,86,2023-05-04 06:23:00
9,Eli Lilly and Company (LLY) is Attracting Investor Attention: Here is What You Should Know,86,2023-05-04 06:00:01
10,Eli Lilly's Alzheimer's Breakthrough: A Game Changer For Investors And Patients,86,2023-05-04 03:55:34
13,Good results from Alzheimer`s drug trial seen as ���potentially very important`,60,2023-05-04 02:30:00
14,Should You Buy Eli Lilly Stock Now?,86,2023-05-04 02:13:00
15,Eli Lilly price target raised to $505 from $430 at BMO Capital,86,2023-05-04 01:52:00
17,"Analysts Conflicted on These Healthcare Names: Eli Lilly & Co (LLY), United Therapeutics (UTHR) and Bausch + Lomb Corporation (BLCO)",60,2023-05-04 00:51:00
18,Credit Suisse Reaffirms Their Buy Rating on Eli Lilly & Co (LLY),90,2023-05-04 00:26:00
19,BMO Capital Sticks to Its Buy Rating for Eli Lilly & Co (LLY),90,2023-05-03 23:35:00
20,Eli Lilly price target raised to $475 from $430 at JPMorgan,86,2023-05-03 23:10:00
21,Eli Lilly price target raised to $490 from $420 at Credit Suisse,86,2023-05-03 23:02:00
25,Eli Lilly's Alzhiemer's Drug Shows Potential in Final Trials,86,2023-05-03 17:00:05
26,Lilly's New Donanemab Data For Alzheimer's,86,2023-05-03 15:35:00
28,Eli Lilly: Positive results on its new Alzheimer's drug,86,2023-05-03 13:58:23
30,Eli Lilly says its new Alzheimer's drug can stop the disease's progression,86,2023-05-03 13:08:00
31,Eli Lilly Hits A Record-Smashing $400 Billion Market Cap Following Its Alzheimer's Win,86,2023-05-03 10:22:56
32,Eli Lilly stock soars following data suggesting its Alzheimer's drug can slow illness,86,2023-05-03 13:05:23
33,FDA commissioner praises Eli Lilly Alzheimer's treatment results,86,2023-05-03 11:56:57
34,"Obesity drug could be a 'big upside' for Eli Lilly, says Wells Fargo's Mohit Bansal",86,2023-05-03 11:55:16
35,Why Eli Lilly Stock Is Bolting Higher Today,86,2023-05-03 10:59:00
36,Eli Lilly Drug Slows Alzheimer’s in Large Study,86,2023-05-03 10:30:00
37,Eli Lilly & Co. stock outperforms competitors on strong trading day,90,2023-05-03 10:07:00
43,SNY or LLY: Which Is the Better Value Stock Right Now?,60,2023-05-03 08:40:03
44,Eli Lilly Stock Has Soared $100 Since March: Ride the Wave After Drug Results?,86,2023-05-03 08:02:00
45,Eli Lilly to seek US approval after Alzheimer’s drug trial success,86,2023-05-03 08:00:02
46,Eli Lilly says experimental drug slows Alzheimer's worsening,86,2023-05-03 07:49:37
47,Eli Lilly Drug Aids Alzheimer’s Patients but Safety Is an Issue,86,2023-05-03 07:48:00
50,Good results from Alzheimer’s drug trial seen as 'potentially very important',60,2023-05-03 07:07:00
51,"Stocks making the biggest moves midday: CVS Health, Eli Lilly, Clorox, Yum and more",86,2023-05-03 05:44:04
53,BRIEF-Eli Lilly CEO David Ricks Says Expect Full Approval For Donanemab By End Of The Year - CNBC Interview,86,2023-05-03 05:05:59
54,Eli Lilly stock jumps 5% after Alzheimer`s treatment slows disease progression in major trial,86,2023-05-03 04:01:00
56,Eli Lilly drug slows progression of Alzheimer's disease - study,86,2023-05-03 03:48:00
57,Lilly to Participate in Bank of America Securities 2023 Healthcare Conference,86,2023-05-03 03:00:00
58,Lilly`s New Donanemab Data For Alzheimer`s,86,2023-05-03 02:39:00
