,2022,2021,2020,2019,2018,ticker
Current ratio,0.505,100.727,443.473,294.222,0.035,L
Quick ratio,9.341,321.038,443.473,294.222,1.061,L
Cash ratio,0.096,3.393,3.705,1.816,0.008,L
Days of sales outstanding,233.908,8.659 K,197.186,177.965,196.331,L
Days of inventory outstanding,0,0,0,0,0,L
Days of payables outstanding,0,0,0,0,0,L
Gross profit margin,1,1,1,1,0,L
Operating profit margin,0.046,6.616,-0.043,0.119,0,L
Pretax profit margin,0.098,5.819,-0.106,0.075,0.059,L
Net profit margin,0.072,4.208,-0.094,0.062,0.045,L
Effective tax rate,0.201,0.220,0.118,0.222,0.153,L
Return on assets,0.013,0.019,-0.016,0.011,0.008,L
Return on equity,0.069,0.088,-0.072,0.049,0.034,L
Return on capital employed,0.009,0.030,-0.007,0.022,0,L
Net income per EBT,0.733,0.723,0.882,0.833,0.763,L
Ebt per ebit,2.118,0.879,2.486,0.632,0,L
Ebit per revenue,0.046,6.616,-0.043,0.119,0,L
Debt ratio,0.795,0.765,0.761,0.733,0.727,L
Debt equity ratio,0.618,0.509,0.566,0.603,0.614,L
Long term debt to capitalization,0.359,0.335,0.361,0.375,0.380,L
Total debt to capitalization,0.382,0.337,0.361,0.376,0.381,L
Interest coverage,1.725,5.851,-1.144,2.997,0,L
Cash flow to debt ratio,0.367,0.289,0.173,0.151,0.371,L
Company equity multiplier,5.172,4.574,4.492,4.302,4.229,L
Receivables turnover,1.560,0.042,1.851,2.051,1.859,L
Payables turnover,0,0,0,0,0,L
Inventory turnover,0,0,0,0,0,L
Fixed asset turnover,1.401,0.038,1.320,0.959,0.907,L
Asset turnover,0.186,0.005,0.172,0.182,0.180,L
Operating cash flow per share,13.647,10.101,6.225,5.752,13.233,L
Free cash flow per share,10.929,8.245,3.692,2.313,10.114,L
Cash per share,177.132,191.990,177.497,155.768,137.328,L
Payout ratio,0.060,0.041,-0.054,0.082,0.126,L
Operating cash flow sales ratio,0.236,6.995,0.127,0.117,0.300,L
Free cash flow operating cash flow ratio,0.801,0.816,0.593,0.402,0.764,L
Cash flow coverage ratios,0.367,0.289,0.173,0.151,0.371,L
Short term coverage ratios,3.881,28.204,47.162,22.610,248.353,L
Capital expenditure coverage ratio,-5.021,-5.442,-2.458,-1.672,-4.243,L
Dividend paid and capex coverage ratio,-5.533,-6.290,-2.727,-1.804,-4.614,L
Dividend payout ratio,0.060,0.041,-0.054,0.082,0.126,L
Price book value ratio,0.970,0.840,0.707,0.831,0.784,L
Price to book ratio,0.970,0.840,0.707,0.831,0.784,L
Price to sales ratio,1.009,39.996,0.915,1.064,1.033,L
Price earnings ratio,13.996,9.505,-9.775,17.048,22.836,L
Price to free cash flows ratio,5.337,7.005,12.193,22.698,4.501,L
Price to operating cash flows ratio,4.274,5.718,7.232,9.126,3.440,L
Price cash flow ratio,4.274,5.718,7.232,9.126,3.440,L
Price earnings to growth ratio,-0.446,0.041,0.039,0.311,-0.537,L
Price sales ratio,1.009,39.996,0.915,1.064,1.033,L
Dividend yield,0.004,0.004,0.006,0.005,0.006,L
Enterprise value multiple,19.510,7.829,153.455,9.980,11.331,L
Price fair value,0.970,0.840,0.707,0.831,0.784,L
