,2019,2018,2017,2016,2015,ticker
Current ratio,1.083,0.519,0.528,0.678,5.352,FTR
Quick ratio,0.495,0.421,0.471,0.597,0.796,FTR
Cash ratio,0.271,0.138,0.144,0.214,0.494,FTR
Days of sales outstanding,28.319,30.646,32.749,38.486,37.377,FTR
Days of inventory outstanding,0,0,0,0,0,FTR
Operating cycle,28.319,30.646,32.749,38.486,37.377,FTR
Days of payables outstanding,52.177,54.111,57.907,75.892,88.456,FTR
Cash conversion cycle,-23.858,-23.464,-25.158,-37.406,-51.079,FTR
Gross profit margin,0.623,0.612,0.611,0.623,0.654,FTR
Operating profit margin,-0.616,0.096,-0.181,0.101,0.134,FTR
Pretax profit margin,-0.804,-0.082,-0.349,-0.070,-0.065,FTR
Net profit margin,-0.729,-0.075,-0.198,-0.042,-0.035,FTR
Effective tax rate,0,0.088,0.434,0.401,0.457,FTR
Return on assets,-0.347,-0.027,-0.072,-0.013,-0.007,FTR
Return on equity,1.345,-0.402,-0.793,-0.083,-0.035,FTR
Return on capital employed,-0.351,0.039,-0.074,0.034,0.030,FTR
Net income per EBT,0.906,0.912,0.566,0.599,0.543,FTR
Ebt per ebit,1.306,-0.851,1.925,-0.691,-0.485,FTR
Ebit per revenue,-0.616,0.096,-0.181,0.101,0.134,FTR
Debt ratio,1.286,0.932,0.909,0.844,0.793,FTR
Debt equity ratio,-4.980,13.787,9.943,5.420,3.824,FTR
Long term debt to capitalization,1.364,0.911,0.882,0.796,0.735,FTR
Total debt to capitalization,1.364,0.911,0.882,0.796,0.735,FTR
Interest coverage,3.252,0.539,-1.080,0.589,0.669,FTR
Cash flow to debt ratio,0.092,0.110,0.109,0.095,0.085,FTR
Company equity multiplier,-3.873,14.787,10.943,6.420,4.824,FTR
Receivables turnover,12.889,11.910,11.145,9.484,9.765,FTR
Payables turnover,6.995,6.745,6.303,4.809,4.126,FTR
Inventory turnover,0,0,0,0,0,FTR
Fixed asset turnover,0.616,0.607,0.635,0.597,0.657,FTR
Asset turnover,0.476,0.364,0.367,0.307,0.206,FTR
Operating cash flow per share,14.491,20.204,23.798,21.596,18.186,FTR
Free cash flow per share,2.710,6.913,8.516,3.544,6.251,FTR
Cash per share,7.303,3.947,4.657,6.726,12.945,FTR
Payout ratio,0,-0.166,-0.266,-1.895,-2.939,FTR
Operating cash flow sales ratio,0.186,0.210,0.203,0.188,0.236,FTR
Free cash flow operating cash flow ratio,0.187,0.342,0.358,0.164,0.344,FTR
Cash flow coverage ratios,0.092,0.110,0.109,0.095,0.085,FTR
Short term coverage ratios,0,0,0,0,0,FTR
Capital expenditure coverage ratio,-1.230,-1.520,-1.603,-1.331,-1.852,FTR
Dividend paid and capex coverage ratio,-1.230,-1.670,-2.745,-3.036,-9.813,FTR
Dividend payout ratio,0,-0.166,-0.266,-1.895,-2.939,FTR
Price book value ratio,-0.009,0.022,0.013,0.007,0.005,FTR
Price to book ratio,-0.009,0.022,0.013,0.007,0.005,FTR
Price to sales ratio,0.005,0.004,0.003,0.003,0.005,FTR
Price earnings ratio,-0.007,-0.054,-0.017,-0.081,-0.144,FTR
Price to free cash flows ratio,0.144,0.056,0.046,0.110,0.062,FTR
Price to operating cash flows ratio,0.027,0.019,0.016,0.018,0.021,FTR
Price cash flow ratio,0.027,0.019,0.016,0.018,0.021,FTR
Price earnings to growth ratio,0.000,-0.001,0.000,0.001,0.001,FTR
Price sales ratio,0.005,0.004,0.003,0.003,0.005,FTR
Dividend yield,0,3.059,15.833,23.359,20.426,FTR
Enterprise value multiple,-2.956,6.087,32.793,5.981,7.246,FTR
Price fair value,-0.009,0.022,0.013,0.007,0.005,FTR
