,2019,2018,2017,2016,2015,ticker
Current ratio,1.999,1.678,3.395,2.214,2.486,FII
Quick ratio,1.639,1.383,3.071,2.129,2.389,FII
Cash ratio,1.080,0.865,2.456,0.645,1.084,FII
Days of sales outstanding,17.740,19.315,8.605,14.301,13.196,FII
Days of inventory outstanding,0,0,0,0,0,FII
Operating cycle,17.740,19.315,8.605,14.301,13.196,FII
Days of payables outstanding,73.944,0,0,0,0,FII
Cash conversion cycle,-56.204,19.315,8.605,14.301,13.196,FII
Gross profit margin,0.743,0.962,0.974,0.976,0.969,FII
Operating profit margin,0.262,0.291,0.310,0.294,0.302,FII
Pretax profit margin,0.275,0.261,0.319,0.298,0.297,FII
Net profit margin,0.205,0.194,0.264,0.183,0.183,FII
Effective tax rate,0.241,0.249,0.162,0.350,0.374,FII
Return on assets,0.145,0.143,0.237,0.181,0.143,FII
Return on equity,0.262,0.257,0.383,0.351,0.262,FII
Return on capital employed,0.211,0.242,0.310,0.338,0.272,FII
Net income per EBT,0.746,0.744,0.828,0.613,0.618,FII
Ebt per ebit,1.050,0.897,1.031,1.015,0.984,FII
Ebit per revenue,0.262,0.291,0.310,0.294,0.302,FII
Debt ratio,0.446,0.445,0.382,0.485,0.454,FII
Debt equity ratio,0.806,0.801,0.618,0.942,0.833,FII
Long term debt to capitalization,0.094,0.136,0.183,0.218,0.228,FII
Total debt to capitalization,0.104,0.136,0.183,0.218,0.228,FII
Interest coverage,69.074,56.126,71.563,80.446,64.992,FII
Cash flow to debt ratio,2.765,1.528,1.591,1.525,1.219,FII
Company equity multiplier,1.806,1.801,1.618,1.942,1.833,FII
Receivables turnover,20.575,18.897,42.419,25.522,27.660,FII
Payables turnover,4.936,0,0,0,0,FII
Inventory turnover,0,0,0,0,0,FII
Fixed asset turnover,25.653,21.348,29.255,29.094,25.955,FII
Asset turnover,0.706,0.736,0.896,0.990,0.781,FII
Operating cash flow per share,3.444,2.129,2.776,2.551,2.320,FII
Free cash flow per share,2.692,1.950,2.676,2.422,2.261,FII
Cash per share,3.225,1.966,3.795,3.038,3.451,FII
Payout ratio,0.401,0.485,0.348,0.984,0.616,FII
Operating cash flow sales ratio,0.252,0.182,0.245,0.221,0.252,FII
Free cash flow operating cash flow ratio,0.782,0.916,0.964,0.949,0.974,FII
Cash flow coverage ratios,2.765,1.528,1.591,1.525,1.219,FII
Short term coverage ratios,24.673,0,0,0,0,FII
Capital expenditure coverage ratio,-22.263,-11.943,-27.595,-19.690,-38.699,FII
Dividend paid and capex coverage ratio,3.561,2.302,2.949,1.312,2.366,FII
Dividend payout ratio,0.401,0.485,0.348,0.984,0.616,FII
Price book value ratio,3.044,3.002,4.617,4.712,4.445,FII
Price to book ratio,3.044,3.002,4.617,4.712,4.445,FII
Price to sales ratio,2.389,2.265,3.186,2.451,3.107,FII
Price earnings ratio,11.639,11.678,12.064,13.416,16.957,FII
Price to free cash flows ratio,12.105,13.612,13.485,11.677,12.673,FII
Price to operating cash flows ratio,9.463,12.471,12.996,11.086,12.347,FII
Price cash flow ratio,9.463,12.471,12.996,11.086,12.347,FII
Price earnings to growth ratio,0.502,-0.487,0.288,0.542,1.208,FII
Price sales ratio,2.389,2.265,3.186,2.451,3.107,FII
Dividend yield,0.034,0.042,0.029,0.073,0.036,FII
Enterprise value multiple,7.729,8.043,9.258,8.445,10.204,FII
Price fair value,3.044,3.002,4.617,4.712,4.445,FII
