,headline,final_score,datetime
0,Q1 2023 Intercontinental Exchange Inc Earnings Call,87,2023-05-04 19:23:05
1,Intercontinental Exchange Inc. stock outperforms competitors on strong trading day,87,2023-05-04 10:01:00
2,"Intercontinental (ICE) Q1 Earnings & Revenues Top, Fall Y/Y",86,2023-05-04 09:34:04
3,NYSE-parent ICE tops profit views as market volatility spurs trading,60,2023-05-04 06:41:50
4,UPDATE 2-NYSE-parent ICE tops profit views as market volatility spurs trading,60,2023-05-04 04:57:38
5,"Intercontinental Exchange, Inc. (ICE) Q1 2023 Earnings Call Transcript",90,2023-05-04 04:49:09
6,NYSE-parent ICE reports drop in first-quarter profit ,60,2023-05-04 04:36:57
7,Intercontinental Exchange Approves Second Quarter Dividend of $0.42 per Share,86,2023-05-04 04:35:00
8,Intercontinental Exchange Reports Strong First Quarter 2023,86,2023-05-04 04:30:00
9,Investors in Intercontinental Exchange (NYSE:ICE) have seen notable returns of 56% over the past five years,86,2023-05-04 04:00:32
10,"Intercontinental Exchange Q1 earnings beat by a penny, stock gains",86,2023-05-04 03:13:00
11,IntercontinentalExchange declares $0.42 dividend,78,2023-05-04 03:07:00
12,"Intercontinental Exchange, Inc. 2023 Q1 - Results - Earnings Call Presentation",90,2023-05-04 01:29:42
13,"IntercontinentalExchange reports 1Q EPS $1.41, consensus $1.40",75,2023-05-04 00:13:00
14,"Intercontinental Exchange Non-GAAP EPS of $1.41 beats by $0.01, revenue of $1.9B in-line",86,2023-05-03 23:45:00
16,"IntercontinentalExchange Non-GAAP EPS of $1.41 beats by $0.01, revenue of $1.9B in-line",78,2023-05-03 23:39:00
17,"Intercontinental Exchange Inc. stock falls Wednesday, underperforms market",87,2023-05-03 10:01:00
18,Intercontinental Exchange Reports April 2023 Statistics,86,2023-05-03 05:30:00
19,IntercontinentalExchange Q1 2023 Earnings Preview,78,2023-05-03 04:22:00
20,Intercontinental Exchange reports 4% ADV growth in April,86,2023-05-03 02:03:00
21,Intercontinental Exchange Inc. stock underperforms Tuesday when compared to competitors,87,2023-05-02 10:00:00
22,"Intercontinental Exchange Inc. stock falls Monday, underperforms market",87,2023-05-01 10:00:00
23,Intercontinental (ICE) to Report Q1 Earnings: What's in Store?,86,2023-05-01 03:25:10
28,"Intercontinental Exchange Inc. stock rises Friday, outperforms market",87,2023-04-28 10:00:00
