,headline,final_score,datetime
0,Need To Know: Analysts Are Much More Bullish On Range Resources Corporation (NYSE:RRC) Revenues,90,2023-05-04 03:05:43
1,Range Resources call volume above normal and directionally bullish,86,2023-05-03 19:25:00
2,Range Resources: Home On The Range,86,2023-05-03 07:08:46
4,Range Resources Has Long-Term Value Potential,86,2023-04-28 05:44:53
5,Stifel Maintains Range Resources (RRC) Buy Recommendation,86,2023-04-27 14:16:27
6,Range Resources price target lowered to $29 from $30 at Stifel,86,2023-04-27 00:22:00
7,RBC Capital Reiterates Range Resources (RRC) Outperform Recommendation,86,2023-04-26 14:09:31
8,Truist Securities Maintains Range Resources (RRC) Hold Recommendation,86,2023-04-26 14:09:31
9,Goldman Sachs Reaffirms Their Sell Rating on Range Resources (RRC),86,2023-04-25 23:35:00
10,Analysts Offer Insights on Utilities Companies: Range Resources (RRC) and Vista Oil & Gas SAB de CV (VIST),86,2023-04-25 23:02:00
11,Q1 2023 Range Resources Corp Earnings Call,90,2023-04-25 21:43:24
12,Stephens & Co. Initiates Coverage of Range Resources (RRC) with Overweight Recommendation,86,2023-04-25 11:11:15
13,Benchmark Upgrades Range Resources (RRC),86,2023-04-25 11:11:15
14,Range Resources (RRC) Q1 Earnings Beat on Higher Production,86,2023-04-25 09:36:04
15,Range Resources Corporation (RRC) Q1 2023 Earnings Call Transcript,90,2023-04-25 06:19:02
16,Range Resources raised to Buy at Benchmark but stock slips after earnings,86,2023-04-25 04:32:00
18,"Analysts Are Bullish on These Utilities Stocks: Public Service Enterprise (PEG), Range Resources (RRC)",86,2023-04-25 01:51:00
20,"Analysts` Top Utilities Picks: Cheniere Energy (LNG), Range Resources (RRC)",86,2023-04-25 00:21:00
21,Range Resources upgraded to Buy at Benchmark after Q1 beat expectations,86,2023-04-24 22:38:00
22,Siebert Williams Shank & Co Reaffirms Their Buy Rating on Range Resources (RRC),86,2023-04-24 22:36:00
23,Range Resources upgraded to Buy from Hold at Benchmark,86,2023-04-24 22:13:00
24,Range Resources (RRC) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates,86,2023-04-24 18:00:01
25,Range Resources (RRC) Q1 Earnings and Revenues Surpass Estimates,86,2023-04-24 15:05:10
