,2022,2021,2020,2019,2018,ticker
Current ratio,1.724,1.607,2.029,1.924,1.614,MCO
Quick ratio,1.478,1.451,1.857,1.752,1.479,MCO
Cash ratio,0.745,0.726,1.169,0.958,0.803,MCO
Days of sales outstanding,110.274,100.965,97.179,107.255,105.745,MCO
Days of inventory outstanding,0,0,0,0,0,MCO
Operating cycle,110.274,100.965,97.179,107.255,105.745,MCO
Days of payables outstanding,11.767,10.480,9.651,10,8.821,MCO
Cash conversion cycle,98.507,90.485,87.528,97.255,96.924,MCO
Gross profit margin,0.705,0.737,0.725,0.713,0.720,MCO
Operating profit margin,0.344,0.457,0.445,0.414,0.421,MCO
Pretax profit margin,0.322,0.443,0.415,0.375,0.376,MCO
Net profit margin,0.251,0.356,0.331,0.294,0.295,MCO
Effective tax rate,0.219,0.196,0.203,0.210,0.210,MCO
Return on assets,0.096,0.151,0.143,0.139,0.137,MCO
Return on equity,0.545,0.759,1.009,1.711,2.848,MCO
Return on capital employed,0.157,0.233,0.234,0.239,0.252,MCO
Net income per EBT,0.781,0.804,0.798,0.786,0.784,MCO
Ebt per ebit,0.935,0.969,0.933,0.906,0.894,MCO
Ebit per revenue,0.344,0.457,0.445,0.414,0.421,MCO
Debt ratio,1,0.801,0.858,0.919,0.931,MCO
Debt equity ratio,0.188,0.228,0.349,0.798,12.342,MCO
Long term debt to capitalization,0.127,0.161,0.228,0.409,0.919,MCO
Total debt to capitalization,0.158,0.186,0.259,0.444,0.925,MCO
Interest coverage,7.654,14.149,11.056,8.880,8.098,MCO
Cash flow to debt ratio,3.110,3.015,3.489,2.526,0.257,MCO
Company equity multiplier,5.696,5.034,7.039,12.353,20.714,MCO
Receivables turnover,3.310,3.615,3.756,3.403,3.452,MCO
Payables turnover,31.019,34.830,37.821,36.500,41.379,MCO
Inventory turnover,0,0,0,0,0,MCO
Fixed asset turnover,6.448,7.921,8.004,6.456,13.866,MCO
Asset turnover,0.381,0.424,0.433,0.470,0.466,MCO
Operating cash flow per share,8.015,10.756,11.439,8.848,7.626,MCO
Free cash flow per share,6.476,10.011,10.890,8.484,7.154,MCO
Cash per share,10.109,10.204,14.371,10.195,9.486,MCO
Payout ratio,0.375,0.209,0.236,0.266,0.257,MCO
Operating cash flow sales ratio,0.270,0.322,0.400,0.347,0.329,MCO
Free cash flow operating cash flow ratio,0.808,0.931,0.952,0.959,0.938,MCO
Cash flow coverage ratios,3.110,3.015,3.489,2.526,0.257,MCO
Short term coverage ratios,13.906,19.095,22.830,18.820,3.248,MCO
Capital expenditure coverage ratio,-5.208,-14.424,-20.835,-24.275,-16.163,MCO
Dividend paid and capex coverage ratio,6.353,6.188,6.770,5.421,5.920,MCO
Dividend payout ratio,0.375,0.209,0.236,0.266,0.257,MCO
Price book value ratio,20.341,24.967,30.884,54.081,58.342,MCO
Price to book ratio,20.341,24.967,30.884,54.081,58.342,MCO
Price to sales ratio,9.371,11.709,10.138,9.307,6.039,MCO
Price earnings ratio,37.291,32.884,30.624,31.605,20.488,MCO
Price to free cash flows ratio,43.021,39.016,26.652,27.984,19.575,MCO
Price to operating cash flows ratio,34.761,36.311,25.372,26.831,18.364,MCO
Price cash flow ratio,34.761,36.311,25.372,26.831,18.364,MCO
Price earnings to growth ratio,-1.005,1.299,1.167,3.226,0.671,MCO
Price sales ratio,9.371,11.709,10.138,9.307,6.039,MCO
Dividend yield,0.010,0.006,0.008,0.008,0.013,MCO
Enterprise value multiple,20.888,22.173,19.241,18.748,14.792,MCO
Price fair value,20.341,24.967,30.884,54.081,58.342,MCO
