,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),MCO,1769.0,1811.0,2597.0,1832.0
Other short-term investments(figures in $M),MCO,90.0,91.0,99.0,98.0
Total cash(figures in $M),MCO,1859.0,1902.0,2696.0,1930.0
Net receivables(figures in $M),MCO,1652.0,1720.0,1430.0,1419.0
Other current assets(figures in $M),MCO,4094.0,177.0,167.0,180.0
Total current assets(figures in $M),MCO,4094.0,4011.0,4509.0,3679.0
"Gross property, plant and equipment(figures in $M)",MCO,1971.0,1795.0,1599.0,1587.0
Accumulated depreciation(figures in $M),MCO,-1123.0,-1010.0,-928.0,-839.0
"Net property, plant and equipment(figures in $M)",MCO,848.0,785.0,671.0,748.0
Equity and other investments(figures in $M),MCO,517.0,443.0,135.0,117.0
Goodwill(figures in $M),MCO,5839.0,5999.0,4556.0,3722.0
Intangible assets(figures in $M),MCO,2210.0,2467.0,1824.0,1498.0
Other long-term assets(figures in $M),MCO,9989.0,345.0,217.0,166.0
Total non-current assets(figures in $M),MCO,10255.0,10669.0,7900.0,6586.0
Total assets(figures in $M),MCO,14349.0,14680.0,12409.0,10265.0
Accounts payable(figures in $M),MCO,52.0,47.0,39.0,38.0
Taxes payable(figures in $M),MCO,86.0,115.0,128.0,73.0
Accrued liabilities(figures in $M),MCO,480.0,531.0,507.0,412.0
Deferred revenues(figures in $M),MCO,1258.0,1349.0,1131.0,1078.0
Other current liabilities(figures in $M),MCO,1364.0,12.0,41.0,0.0
Total current liabilities(figures in $M),MCO,2375.0,2496.0,2222.0,1912.0
Long-term debt(figures in $M),MCO,7389.0,7413.0,6422.0,5581.0
Deferred tax liabilities(figures in $M),MCO,457.0,488.0,404.0,357.0
Deferred revenues(figures in $M),MCO,75.0,86.0,98.0,112.0
Other long-term liabilities(figures in $M),MCO,372.0,9268.0,8424.0,7522.0
Total non-current liabilities(figures in $M),MCO,9285.0,9268.0,8424.0,7522.0
Total liabilities(figures in $M),MCO,14349.0,11764.0,10646.0,9434.0
Common stock(figures in $M),MCO,3.0,3.0,3.0,3.0
Retained earnings(figures in $M),MCO,13618.0,12762.0,11011.0,9656.0
Accumulated other comprehensive income(figures in $M),MCO,-643.0,-410.0,-432.0,-439.0
Total stockholders' equity(figures in $M),MCO,2519.0,2916.0,1763.0,831.0
Total liabilities and stockholders' equity(figures in $M),MCO,14349.0,14680.0,12409.0,10265.0
