,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),ETR,224.164,442.559,1759.099,425.722
Total cash(figures in $M),ETR,224.164,442.559,1759.099,425.722
Net receivables(figures in $M),ETR,757.696,718.258,715.684,588.105
Inventory(figures in $M),ETR,1330.94,1196.09,1135.119,970.465
Other current assets(figures in $M),ETR,190.611,0.0,0.0,0.0
Total current assets(figures in $M),ETR,4095.026,3623.595,4559.899,3045.992
"Gross property, plant and equipment(figures in $M)",ETR,68233.835,67506.238,63478.072,59148.365
Accumulated depreciation(figures in $M),ETR,-25288.047,-24767.051,-24067.745,-23136.356
"Net property, plant and equipment(figures in $M)",ETR,42945.788,42739.187,39410.327,36012.009
Equity and other investments(figures in $M),ETR,4121.864,5536.02,7253.215,6404.03
Goodwill(figures in $M),ETR,377.172,377.172,377.172,377.172
Other long-term assets(figures in $M),ETR,693.759,269.873,245.339,288.301
Total non-current assets(figures in $M),ETR,54500.165,55830.647,53679.313,48677.92
Total assets(figures in $M),ETR,58595.191,59454.242,58239.212,51723.912
Current debt(figures in $M),ETR,3136.658,2240.506,2791.504,2741.739
Accounts payable(figures in $M),ETR,1777.59,2610.132,2739.437,1499.861
Accrued liabilities(figures in $M),ETR,195.264,191.151,201.791,194.129
Deferred revenues(figures in $M),ETR,424.723,395.184,401.512,409.171
Other current liabilities(figures in $M),ETR,306.276,204.613,206.64,201.78
Total current liabilities(figures in $M),ETR,6369.447,6190.742,7060.506,5620.463
Long-term debt(figures in $M),ETR,23623.512,24841.572,21205.761,17078.643
Deferred tax liabilities(figures in $M),ETR,5030.057,4918.772,4574.266,4608.303
Other long-term liabilities(figures in $M),ETR,688.72,815.284,807.219,852.749
Total non-current liabilities(figures in $M),ETR,39160.852,41558.106,40217.564,35844.774
Total liabilities(figures in $M),ETR,45530.299,47748.848,47278.07,41465.237
Common stock(figures in $M),ETR,2.797,2.72,2.7,2.7
Retained earnings(figures in $M),ETR,10502.041,10240.552,9897.182,9257.609
Accumulated other comprehensive income(figures in $M),ETR,-191.754,-332.528,-449.207,-446.92
Total stockholders' equity(figures in $M),ETR,12966.985,11637.284,10926.142,10223.675
Total liabilities and stockholders' equity(figures in $M),ETR,58595.191,59454.242,58239.212,51723.912
