,2022,2021,2020,2019,2018,ticker
Current ratio,0.643,0.585,0.646,0.542,0.543,ETR
Quick ratio,0.270,0.337,0.431,0.291,0.293,ETR
Cash ratio,0.035,0.071,0.249,0.076,0.088,ETR
Days of sales outstanding,39.651,42.594,46.402,40.551,36.946,ETR
Days of inventory outstanding,57.227,63.538,73.260,52.870,40.515,ETR
Operating cycle,96.878,106.132,119.662,93.421,77.461,ETR
Days of payables outstanding,76.432,138.654,176.803,81.711,69.658,ETR
Cash conversion cycle,20.446,-32.522,-57.141,11.709,7.803,ETR
Gross profit margin,0.383,0.415,0.441,0.384,0.288,ETR
Operating profit margin,0.149,0.157,0.175,0.182,0.043,ETR
Pretax profit margin,0.077,0.112,0.127,0.100,-0.016,ETR
Net profit margin,0.080,0.095,0.139,0.116,0.078,ETR
Effective tax rate,-0.037,0.146,-0.095,-0.156,5.950,ETR
Return on assets,0.019,0.019,0.024,0.024,0.018,ETR
Return on equity,0.085,0.096,0.129,0.123,0.098,ETR
Return on capital employed,0.039,0.035,0.035,0.043,0.011,ETR
Net income per EBT,1.037,0.854,1.095,1.156,-4.950,ETR
Ebt per ebit,0.516,0.710,0.726,0.551,-0.371,ETR
Ebit per revenue,0.149,0.157,0.175,0.182,0.043,ETR
Debt ratio,0.777,0.803,0.812,0.802,0.817,ETR
Debt equity ratio,2.064,2.327,2.196,1.939,2.048,ETR
Long term debt to capitalization,0.646,0.681,0.660,0.626,0.637,ETR
Total debt to capitalization,0.674,0.699,0.687,0.660,0.672,ETR
Interest coverage,2.076,2.211,2.252,2.661,0.664,ETR
Cash flow to debt ratio,0.097,0.085,0.112,0.142,0.132,ETR
Company equity multiplier,4.519,5.109,5.330,5.059,5.458,ETR
Receivables turnover,9.205,8.569,7.866,9.001,9.879,ETR
Payables turnover,4.776,2.632,2.064,4.467,5.240,ETR
Inventory turnover,6.378,5.745,4.982,6.904,9.009,ETR
Fixed asset turnover,0.321,0.275,0.257,0.302,0.337,ETR
Asset turnover,0.235,0.198,0.174,0.210,0.228,ETR
Operating cash flow per share,12.646,11.450,13.442,14.430,13.148,ETR
Free cash flow per share,-13.222,-20.510,-12.328,-9.298,-10.396,ETR
Cash per share,1.096,3.551,8.791,2.181,2.651,ETR
Payout ratio,0.784,0.709,0.545,0.579,0.767,ETR
Operating cash flow sales ratio,0.188,0.196,0.266,0.259,0.217,ETR
Free cash flow operating cash flow ratio,-1.046,-1.791,-0.917,-0.644,-0.791,ETR
Cash flow coverage ratios,0.097,0.085,0.112,0.142,0.132,ETR
Short term coverage ratios,0.824,1.027,0.964,1.027,0.920,ETR
Capital expenditure coverage ratio,-0.489,-0.358,-0.522,-0.608,-0.558,ETR
Dividend paid and capex coverage ratio,-0.584,-0.409,-0.613,-0.722,-0.661,ETR
Dividend payout ratio,0.784,0.709,0.545,0.579,0.767,ETR
Price book value ratio,1.774,1.945,1.829,2.287,1.765,ETR
Price to book ratio,1.774,1.945,1.829,2.287,1.765,ETR
Price to sales ratio,1.671,1.928,1.975,2.150,1.418,ETR
Price earnings ratio,20.964,20.234,14.203,18.585,18.102,ETR
Price to free cash flows ratio,-8.509,-5.492,-8.098,-12.885,-8.279,ETR
Price to operating cash flows ratio,8.896,9.839,7.427,8.302,6.546,ETR
Price cash flow ratio,8.896,9.839,7.427,8.302,6.546,ETR
Price earnings to growth ratio,-6.869,-1.025,1.557,0.518,0.173,ETR
Price sales ratio,1.671,1.928,1.975,2.150,1.418,ETR
Dividend yield,0.037,0.035,0.038,0.031,0.042,ETR
Enterprise value multiple,12.384,10.757,9.967,10.288,12.918,ETR
Price fair value,1.774,1.945,1.829,2.287,1.765,ETR
