,headline,final_score,datetime
3,Lockheed realigns space business to boost efficiency,86,2023-05-04 10:54:30
4,"Lockheed Martin Corp. stock falls Thursday, still outperforms market",90,2023-05-04 10:07:00
6,"Raytheon Technologies, Lockheed Martin JV awarded $1.02 Army contract",86,2023-05-03 22:01:00
8,Lockheed Martin Corp. stock outperforms competitors despite losses on the day,90,2023-05-03 10:07:00
10,Lockheed Martin (LMT) Shares Cross Below 200 DMA,86,2023-05-02 19:54:00
11,Lockheed Martin Corp. stock underperforms Tuesday when compared to competitors,90,2023-05-02 10:06:00
13,Lockheed Martin Secures $1.4B Contract for F-35 Warfighting Capability Development,86,2023-05-01 21:27:00
14,Lockheed Martin awarded $1.44B Navy contract,86,2023-05-01 21:16:00
15,Lockheed Martin Corp. stock outperforms competitors on strong trading day,90,2023-05-01 10:06:00
17,Lockheed Martin Is Best Of Breed And Worth Considering,86,2023-05-01 06:13:28
19,Lockheed Martin bags $194.12M Army contract,86,2023-05-01 05:39:00
20,Lockheed Martin Corporation's (NYSE:LMT) institutional investors lost 3.4% over the past week but have profited from longer-term gains,90,2023-05-01 05:00:28
26,Pentagon awards $7.8 billion F-35 contract to Lockheed Martin,86,2023-04-28 15:05:58
28,"Lockheed Martin Corp. stock falls Friday, underperforms market",90,2023-04-28 10:06:00
29,Get An Even Better Deal On LMT Than Director Donovan Did,60,2023-04-28 03:12:00
30,Lockheed Martin awarded a $615.95M modification contract for production of High Mobility Artillery Rocket,86,2023-04-27 21:45:00
31,Lockheed Martin awarded $194.12M Army contract,86,2023-04-27 21:24:00
32,Lockheed Martin awarded $7.8B modification contract for 126 F-35 aircraft production and delivery by U.S. government,86,2023-04-27 21:21:00
33,Lockheed Martin awarded $615.96M Army contract modification,86,2023-04-27 21:20:00
34,Lockheed Martin awarded $7.8B Navy contract modification,86,2023-04-27 21:18:00
36,Lockheed Martin (LMT) Declares $3.00 Dividend,86,2023-04-27 18:15:08
40,Lockheed Martin wins ~$5B US Contracts for Guided Multiple Launch Rocket System and THAAD Interceptors,86,2023-04-26 21:28:00
41,Lockheed Martin awarded $180.36M Missile Defense Agency contract modification,86,2023-04-26 21:16:00
42,Lockheed Martin awarded $4.79B Army contract modification,86,2023-04-26 21:13:00
43,Lockheed Martin management to meet virtually with Seaport Global,86,2023-04-26 20:55:00
