,headline,final_score,datetime
3,U.S. Bancorp stock outperforms competitors despite losses on the day,86,2023-05-04 10:30:00
5,Q&A: How a New U.S. Bank Lending Program Is Helping Diverse Business Owners,51,2023-05-04 06:10:00
7,USB June 23rd Options Begin Trading,60,2023-05-04 03:09:00
10,See Which Of The Latest 13F Filers Holds US Bancorp,86,2023-05-03 18:57:00
11,U.S. Bank Increases Prime Lending Rate to 8.25 Percent,51,2023-05-03 14:30:00
12,U.S. Bancorp stock underperforms Wednesday when compared to competitors,86,2023-05-03 10:30:00
13,U.S. Bank Names Beth Ann Bovino as Chief Economist,51,2023-05-03 06:00:00
15,"U.S. Bancorp raises prime lending rate to 8.25% from 8.00%, effective May 4",86,2023-05-02 21:31:00
16,"U.S. Bancorp stock falls Tuesday, underperforms market",86,2023-05-02 10:29:00
18,Will Insiders Be Tempted To Buy More USB At The New 52-Week Low?,60,2023-05-02 05:15:00
20,US Bancorp`s Series K Preferred Stock Shares Cross 6% Yield Mark,86,2023-05-01 18:09:00
21,Unusual Call Option Trade in U.S. Bancorp (USB)  Worth $487.50K,86,2023-05-01 17:46:35
23,"U.S. Bancorp stock falls Monday, underperforms market",86,2023-05-01 10:29:00
27,"U.S. Bancorp director Wine buys 30,438 common shares",86,2023-04-30 21:34:00
33,"U.S. Bancorp: 5.6% Yield, 3 Big Risks (Short Seller Edition)",86,2023-04-29 05:10:00
36,"U.S. Bancorp’s Newest Director, Alan Colberg, Bought Stock",86,2023-04-28 10:52:00
37,U.S. Bancorp stock outperforms competitors on strong trading day,86,2023-04-28 10:29:00
38,"U.S. Bank expands lending opportunities for women-, minority-, and veteran-owned businesses",51,2023-04-28 08:00:00
41,US Bancorp put volume heavy and directionally bearish,86,2023-04-28 03:15:00
43,"U.S. Bancorp stock rises Thursday, outperforms market",86,2023-04-27 10:31:00
44,"US Bancorp Moves Up In Market Cap Rank, Passing Keurig Dr Pepper",86,2023-04-26 21:12:00
46,"U.S. Bancorp stock falls Wednesday, underperforms market",86,2023-04-26 10:29:00
49,U.S. Bancorp stock underperforms Tuesday when compared to competitors,86,2023-04-25 10:29:00
51,What to Make of the Short-Sale Thesis Against U.S. Bancorp,86,2023-04-25 05:30:00
52,Top Buys by Directors: Colberg`s $341.4K Bet on USB,60,2023-04-25 03:20:00
53,"Yacktman Fund Boosts Charles Schwab, Exits Stake in Buffett`s US Bancorp",86,2023-04-24 20:37:00
54,Moody`s revises macro outlook on U.S. banks to ���strong+` from ���very strong-��� as credit strength ebbs,51,2023-04-24 03:37:00
55,US Bancorp is Oversold,86,2023-04-24 03:30:00
56,Moody's revises macro outlook on U.S. banks to 'strong+' from 'very strong-' as credit strength ebbs,51,2023-04-24 01:02:00
57,Moody`s downgrades U.S. banks to ���strong+` from ���very strong-��� as credit strength ebbs,51,2023-04-24 00:03:00
59,U.S. Bancorp: Lean Into The Fear,86,2023-04-23 01:08:42
62,U.S. Bancorp (NYSE:USB) stock falls 4.1% in past week as five-year earnings and shareholder returns continue downward trend,57,2023-04-22 05:00:32
