,headline,final_score,datetime
0,"Cintas Corp. stock falls Thursday, still outperforms market",90,2023-05-03 20:49:00
1,Georgia Custodian Sweeps the 2023 Cintas Custodian of the Year Contest,86,2023-05-03 14:20:00
3,Cintas Corp. stock outperforms competitors despite losses on the day,90,2023-05-02 20:49:00
5,"Elliott Wave Technical Analysis: Cintas Corp. - Tuesday, May 2",90,2023-05-02 00:15:00
6,Cintas Corp. stock outperforms competitors on strong trading day,90,2023-05-01 09:47:00
7,"Cintas Corp. stock rises Friday, outperforms market",90,2023-04-28 09:47:00
8,Why Is Cintas (CTAS) Down 3.6% Since Last Earnings Report?,86,2023-04-28 08:30:03
9,Citigroup Initiates Coverage of Cintas (CTAS) with Buy Recommendation,86,2023-04-27 11:41:24
11,Cintas initiated with a Buy at Citi,86,2023-04-26 23:17:00
12,"Cintas Corp. stock falls Wednesday, underperforms market",90,2023-04-26 09:47:00
13,What Does Cintas Corporation's (NASDAQ:CTAS) Share Price Indicate?,90,2023-04-26 04:15:22
14,"Elliott Wave Technical Analysis: Cintas Corp. - Wednesday, April 26",90,2023-04-26 03:00:00
15,"Cintas Corp. stock falls Tuesday, underperforms market",90,2023-04-25 09:47:00
18,Cintas Corp. stock underperforms Friday when compared to competitors despite daily gains,90,2023-04-21 09:47:00
19,Cintas (CTAS) Crossed Above the 20-Day Moving Average: What That Means for Investors,86,2023-04-21 06:35:01
21,"Zacks.com featured highlights include Bloomin' Brands, Adobe, W.W. Grainger and Cintas",86,2023-04-19 05:58:12
22,Elliott Wave Technical Analysis: Cintas Corp.,90,2023-04-19 00:42:00
24,Redaptive Partners With Cintas to Reduce Energy Consumption at Cintas Facilities,86,2023-04-18 03:00:00
25,"Cintas Corp. stock rises Monday, outperforms market",90,2023-04-17 09:47:00
27,Cintas’ Fire Protection Division Celebrates 20 Years of Impact,86,2023-04-17 06:30:00
28,"Cintas Corp. stock falls Friday, underperforms market",90,2023-04-14 09:47:00
29,"Cintas Corp. stock rises Thursday, still underperforms market",90,2023-04-12 20:48:00
30,Cintas (CTAS) Declares $1.15 Dividend,86,2023-04-12 18:05:01
32,Cintas Corp. stock outperforms market on strong trading day,90,2023-04-11 20:48:00
33,"Cintas Corporation Expands Board of Directors, Appoints Martin Mucci as Director",90,2023-04-11 13:00:00
34,IN BRIEF: Cintas appoints Payches Chair Martin Mucci to board,86,2023-04-11 09:47:00
35,Cintas Corporation Announces Quarterly Cash Dividend,90,2023-04-11 05:47:00
36,Cintas declares $1.15 dividend,86,2023-04-11 00:51:00
37,Cintas Corp. stock underperforms Tuesday when compared to competitors despite daily gains,60,2023-04-10 20:48:00
38,Here's How Much a $1000 Investment in Cintas Made 10 Years Ago Would Be Worth Today,86,2023-04-10 05:30:12
39,Stifel Nicolaus Sticks to Their Hold Rating for Cintas (CTAS),86,2023-04-10 02:07:00
40,Cintas Corp. stock underperforms Monday when compared to competitors,90,2023-04-09 20:48:00
41,Cintas Corporation (NASDAQ:CTAS) Q3 2023 Earnings Call Transcript,90,2023-04-09 17:08:11
43,Cintas Corp. stock underperforms Thursday when compared to competitors,90,2023-04-06 09:47:00
44,"Cintas Corporation EVP & Chief Administration Officer Michael L. Thompson to Retire; Jim Rozakis Promoted to EVP & COO, June 1, 2023",60,2023-04-06 09:00:00
45,Here's Why Hold Strategy is Apt for Cintas (CTAS) Stock Now,86,2023-04-06 07:18:02
46,Cintas Chief Administration Officer Michael Thompson to retire in August,86,2023-04-06 05:03:00
47,"Cintas CAO Michael Thompson to retire, Jim Rozakis named COO",86,2023-04-06 04:04:00
50,"A fantastic week for Cintas Corporation's (NASDAQ:CTAS) 65% institutional owners, one-year returns continue to impress",60,2023-04-03 12:58:33
51,Cintas Calls for Nominations for 2023 America’s Best Restroom® Nationwide Contest,86,2023-04-03 11:21:00
52,Jefferies Downgrades Cintas (CTAS),86,2023-03-31 13:37:47
53,Shares of Cintas Are Uniformly Crisp,86,2023-03-31 08:05:00
56,Jefferies downgrades Cintas citing valuation concerns,86,2023-03-31 01:22:00
57,GLOBAL BROKER RATINGS: Jefferies cuts Cintas; Exane BNP raises Pearson,86,2023-03-30 23:43:00
58,Cintas downgraded to Hold from Buy at Jefferies,86,2023-03-30 21:45:00
60,"Is Cintas (CTAS) a Solid Growth Stock? 3 Reasons to Think ""Yes""",86,2023-03-30 09:45:04
63,"Analysts Are Neutral on These Services Stocks: Cintas (CTAS), Hilton Worldwide Holdings (HLT)",57,2023-03-30 04:31:00
64,RBC Capital Sticks to Their Buy Rating for Cintas (CTAS),86,2023-03-30 04:25:00
65,Cintas price target raised to $523 from $513 at BofA,86,2023-03-30 01:20:00
66,Cintas price target raised to $510 from $500 at Argus,86,2023-03-29 23:59:00
67,Cintas price target raised to $512 from $503 at Stifel,86,2023-03-29 23:52:00
68,Cintas price target raised to $512 from $500 at Baird,86,2023-03-29 22:57:00
69,"Analysts Offer Insights on Services Companies: Cintas (CTAS), Vail Resorts (MTN) and Benson Hill (BHIL)",57,2023-03-29 22:40:00
70,"Analysts Offer Insights on Services Companies: Cintas (CTAS), Clean Harbors (CLH) and Starbucks (SBUX)",57,2023-03-29 22:31:00
71,"Cintas Corp. stock rises Wednesday, outperforms market",90,2023-03-29 09:47:00
72,"Cintas Gains On Q3 Earnings Beat, FY23 Guidance Boost",86,2023-03-29 09:45:10
73,"Cintas (CTAS) Q3 Earnings & Revenues Beat, FY23 View Raised",86,2023-03-29 09:19:04
74,"Lululemon, Cintas rise; UniFirst, Progress Software fall",86,2023-03-29 09:13:00
75,Cintas (CTAS) Surpasses Q3 Earnings and Revenue Estimates,86,2023-03-29 06:45:01
76,Cintas Corporation (CTAS) Q3 2023 Earnings Call Transcript,90,2023-03-29 05:43:07
77,Cintas Corporation Announces Fiscal 2023 Third Quarter Results,90,2023-03-29 05:30:00
78,"Cintas 3Q Earnings, Sales Top Expectations -- Earnings Review",86,2023-03-29 02:05:00
80,Cintas: Fiscal Q3 Earnings Snapshot,86,2023-03-29 01:37:00
81,"Cintas reports Q3 EPS $3.14, consensus $3.04",86,2023-03-29 00:47:00
82,Cintas raises FY23 EPS view to $12.70-$12.90 from $12.50-$12.80,86,2023-03-29 00:41:00
83,Cintas beats Q3 top and bottom line estimates; raises FY23 outlook,86,2023-03-29 00:40:00
84,"Cintas reports Q4 EPS $3.14, consensus $3.04",86,2023-03-29 00:38:00
88,Cintas Expected to Report Uptick in Revenue -- Earnings Preview,86,2023-03-28 03:30:00
89,"Analysts Offer Insights on Services Companies: Carnival (CCL), Cintas (CTAS) and Blink Charging Co (BLNK)",57,2023-03-27 22:32:00
90,Cintas Q3 2023 Earnings Preview,86,2023-03-27 20:16:00
91,"Cintas: Richly Priced Ahead Of Earnings, Technicals Mixed",86,2023-03-27 02:08:01
95,Cintas Corp: Most Timely Cap-Gain Wealth Builder Apparel Stock Prospect,90,2023-03-24 22:11:00
100,"Cintas Corp. stock falls Thursday, underperforms market",90,2023-03-23 09:47:00
101,Cintas Spotlight: Pursuing Greater Water Reuse,86,2023-03-23 07:40:00
102,"Cintas: Checks All The Boxes, Except For One",86,2023-03-22 15:44:24
103,Cintas Corp. stock outperforms market despite losses on the day,90,2023-03-22 09:47:00
104,Water Stewardship at Cintas,86,2023-03-22 07:30:00
105,"Cintas Corp. stock rises Tuesday, still underperforms market",90,2023-03-21 09:47:00
106,Cintas (CTAS) to Report Q3 Earnings: What's in the Offing?,86,2023-03-21 06:57:01
108,Cintas (NASDAQ:CTAS) Is Very Good At Capital Allocation,86,2023-03-20 11:49:46
109,Cintas Corp. stock underperforms Friday when compared to competitors,90,2023-03-17 09:47:00
110,Cintas Corporation Announces Webcast for Third Quarter Fiscal Year 2023 Results,90,2023-03-15 07:46:00
111,The Polls are Open! Cintas Announces Top 10 Finalists in Nationwide 2023 Cintas Custodian of the Year Contest,57,2023-03-14 07:30:00
112,Cintas Canada Calls for Nominations for the 2023 Canada’s Best Restroom Contest,86,2023-03-13 06:30:00
114,Cintas Recognized as an LGBTQ+ Corporate Change Champion,86,2023-03-10 10:25:00
115,Cintas' LED Lighting Transition Nears Completion,86,2023-03-09 11:45:00
116,Cintas Almost Done With Company Transition to LED Lighting,86,2023-03-09 06:28:00
117,Cintas’ LED Lighting Transition Nears Completion,86,2023-03-09 06:00:00
118,Cintas` LED Lighting Transition Nears Completion,86,2023-03-08 17:47:00
119,Cintas Honored with Multiple Workplace and Employment Practices Awards,86,2023-03-08 13:00:00
120,Cintas Partner Business Resource Groups: Supporting Employee-Partner Development,86,2023-03-07 13:15:00
121,Cintas (NASDAQ:CTAS) Ticks All The Boxes When It Comes To Earnings Growth,86,2023-03-06 10:01:09
