,2022,2021,2020,2019,2018,ticker
Current ratio,2.056,1.814,1.552,2.435,1.590,PH
Quick ratio,0.589,1.060,0.907,1.844,1.041,PH
Cash ratio,0.091,0.237,0.218,1.022,0.257,PH
Days of sales outstanding,66.394,63.851,55.948,62.236,63.135,PH
Days of inventory outstanding,70.984,73.025,64.389,57.226,54.983,PH
Operating cycle,137.378,136.876,120.337,119.462,118.118,PH
Days of payables outstanding,55.514,58.258,39.449,48.190,48.506,PH
Cash conversion cycle,81.864,78.618,80.888,71.272,69.612,PH
Gross profit margin,0.282,0.272,0.249,0.253,0.247,PH
Operating profit margin,0.118,0.174,0.133,0.148,0.132,PH
Pretax profit margin,0.102,0.157,0.110,0.135,0.119,PH
Net profit margin,0.083,0.122,0.088,0.106,0.074,PH
Effective tax rate,0.185,0.223,0.202,0.217,0.377,PH
Return on assets,0.051,0.086,0.061,0.086,0.069,PH
Return on equity,0.149,0.208,0.197,0.254,0.181,PH
Return on capital employed,0.093,0.145,0.110,0.147,0.155,PH
Net income per EBT,0.815,0.777,0.798,0.782,0.623,PH
Ebt per ebit,0.863,0.900,0.831,0.910,0.904,PH
Ebit per revenue,0.118,0.174,0.133,0.148,0.132,PH
Debt ratio,0.658,0.586,0.690,0.660,0.617,PH
Debt equity ratio,1.297,0.784,1.384,1.192,0.846,PH
Long term debt to capitalization,0.524,0.439,0.556,0.522,0.424,PH
Total debt to capitalization,0.565,0.439,0.581,0.544,0.458,PH
Interest coverage,7.324,9.987,5.909,11.169,8.801,PH
Cash flow to debt ratio,0.213,0.391,0.245,0.243,0.323,PH
Company equity multiplier,2.932,2.422,3.228,2.948,2.614,PH
Receivables turnover,5.497,5.716,6.524,5.865,5.781,PH
Payables turnover,6.575,6.265,9.252,7.574,7.525,PH
Inventory turnover,5.142,4.998,5.669,6.378,6.638,PH
Fixed asset turnover,7.472,6.330,5.973,8.098,7.705,PH
Asset turnover,0.611,0.705,0.694,0.815,0.934,PH
Operating cash flow per share,18.996,19.961,16.127,13.309,12.032,PH
Free cash flow per share,17.206,18.334,14.315,11.808,10.170,PH
Cash per share,4.385,5.986,5.889,25.929,6.429,PH
Payout ratio,0.433,0.272,0.376,0.273,0.344,PH
Operating cash flow sales ratio,0.154,0.179,0.151,0.121,0.112,PH
Free cash flow operating cash flow ratio,0.906,0.918,0.888,0.887,0.845,PH
Cash flow coverage ratios,0.213,0.391,0.245,0.243,0.323,PH
Short term coverage ratios,1.416,911.828,2.558,2.947,2.506,PH
Capital expenditure coverage ratio,-10.614,-12.264,-8.904,-8.868,-6.461,PH
Dividend paid and capex coverage ratio,7.186,9.709,9.360,7.959,13.605,PH
Dividend payout ratio,0.433,0.272,0.376,0.273,0.344,PH
Price book value ratio,3.574,4.717,3.849,3.706,3.537,PH
Price to book ratio,3.574,4.717,3.849,3.706,3.537,PH
Price to sales ratio,1.994,2.761,1.718,1.543,1.449,PH
Price earnings ratio,24.040,22.689,19.510,14.611,19.541,PH
Price to free cash flows ratio,14.300,16.751,12.802,14.395,15.325,PH
Price to operating cash flows ratio,12.953,15.385,11.364,12.772,12.953,PH
Price cash flow ratio,12.953,15.385,11.364,12.772,12.953,PH
Price earnings to growth ratio,-0.986,0.508,-1.056,0.333,2.361,PH
Price sales ratio,1.994,2.761,1.718,1.543,1.449,PH
Dividend yield,0.018,0.012,0.019,0.019,0.018,PH
Enterprise value multiple,17.438,14.704,13.277,10.151,10.439,PH
Price fair value,3.574,4.717,3.849,3.706,3.537,PH
