,2023,2022,2021,2020,2019,ticker
Current ratio,0,0.924,0.879,0.982,1.019,IBM
Quick ratio,0,0.758,0.685,0.816,0.866,IBM
Cash ratio,0,0.250,0.198,0.331,0.217,IBM
Days of sales outstanding,0,91.343,100.365,92.901,112.580,IBM
Days of inventory outstanding,0,20.346,23.271,17.643,14.534,IBM
Days of payables outstanding,0,53.105,55.814,47.087,43.952,IBM
Gross profit margin,0,0.540,0.549,0.483,0.473,IBM
Operating profit margin,0,0.039,0.104,0.080,0.149,IBM
Pretax profit margin,0,0.019,0.084,0.063,0.132,IBM
Net profit margin,0,0.027,0.100,0.076,0.122,IBM
Effective tax rate,0,-0.542,0.026,-0.186,0.072,IBM
Return on assets,0,0.013,0.043,0.036,0.062,IBM
Return on equity,0,0.075,0.304,0.271,0.453,IBM
Return on capital employed,0,0.025,0.061,0.051,0.101,IBM
Net income per EBT,0,1.418,1.187,1.206,0.928,IBM
Ebt per ebit,0,0.487,0.807,0.783,0.883,IBM
Ebit per revenue,0,0.039,0.104,0.080,0.149,IBM
Debt ratio,0,0.827,0.856,0.867,0.862,IBM
Debt equity ratio,0,2.461,2.917,3.227,3.270,IBM
Long term debt to capitalization,0,0.688,0.715,0.738,0.736,IBM
Total debt to capitalization,0,0.711,0.745,0.763,0.766,IBM
Interest coverage,0,1.951,5.188,4.600,8.564,IBM
Cash flow to debt ratio,0,0.193,0.232,0.274,0.217,IBM
Company equity multiplier,0,5.799,6.984,7.573,7.302,IBM
Receivables turnover,0,3.996,3.637,3.929,3.242,IBM
Payables turnover,0,6.873,6.540,7.752,8.305,IBM
Inventory turnover,0,17.940,15.685,20.688,25.114,IBM
Fixed asset turnover,0,7.371,6.432,4.999,5.141,IBM
Asset turnover,0,0.476,0.434,0.472,0.507,IBM
Operating cash flow per share,0,11.560,14.281,20.438,16.647,IBM
Free cash flow per share,0,9.500,11.624,17.021,13.976,IBM
Cash per share,0,9.680,8.092,15.513,9.995,IBM
Payout ratio,0,3.629,1.022,1.037,0.605,IBM
Operating cash flow sales ratio,0,0.172,0.223,0.247,0.191,IBM
Free cash flow operating cash flow ratio,0,0.822,0.814,0.833,0.840,IBM
Cash flow coverage ratios,0,0.193,0.232,0.274,0.217,IBM
Short term coverage ratios,0,1.852,1.649,2.131,1.451,IBM
Capital expenditure coverage ratio,0,-5.610,-5.374,-5.982,-6.232,IBM
Dividend paid and capex coverage ratio,0,2.553,3.669,6.605,4.426,IBM
Dividend payout ratio,0,3.629,1.022,1.037,0.605,IBM
Price book value ratio,0,5.795,6.336,5.441,5.706,IBM
Price to book ratio,0,5.795,6.336,5.441,5.706,IBM
Price to sales ratio,0,2.101,2.088,1.522,1.542,IBM
Price earnings ratio,0,77.594,20.857,20.050,12.610,IBM
Price to free cash flows ratio,0,14.831,11.499,7.395,9.591,IBM
Price to operating cash flows ratio,0,12.187,9.359,6.159,8.052,IBM
Price cash flow ratio,0,12.187,9.359,6.159,8.052,IBM
Price earnings to growth ratio,0,-1.084,10.075,-0.490,1.138,IBM
Price sales ratio,0,2.101,2.088,1.522,1.542,IBM
Enterprise value multiple,0,24.157,13.560,13.101,10.183,IBM
Price fair value,0,5.795,6.336,5.441,5.706,IBM
