,headline,final_score,datetime
1,"Dover Corp. stock falls Thursday, underperforms market",90,2023-05-04 09:50:00
2,Dover Corp. stock outperforms market despite losses on the day,90,2023-05-03 09:50:00
3,Dover President and Chief Executive Officer to Speak at Goldman Sachs Industrials and Materials Conference,60,2023-05-02 13:15:00
4,"Dover Corp. stock falls Tuesday, still outperforms market",90,2023-05-02 09:50:00
5,IDEX Corporation: Strong Growth Doesn't Change The Picture,63,2023-05-01 21:12:26
6,IDEX Corporation: Strong Growth Doesn`t Change The Picture,63,2023-05-01 20:14:00
7,Credit Suisse Maintains Dover (DOV) Outperform Recommendation,86,2023-05-01 10:27:33
8,Dover Corp. stock outperforms market on strong trading day,90,2023-05-01 09:49:00
11,Dover Corp. stock underperforms Friday when compared to competitors despite daily gains,60,2023-04-28 09:49:00
12,Analysts` Opinions Are Mixed on These Industrial Goods Stocks: ASM International (OtherASMIY) and Dover (DOV),60,2023-04-28 01:21:00
14,Oppenheimer Reiterates Dover (DOV) Outperform Recommendation,86,2023-04-27 18:07:55
15,Morgan Stanley Maintains Dover (DOV) Equal-Weight Recommendation,86,2023-04-27 18:07:53
16,RBC Capital Maintains Dover (DOV) Sector Perform Recommendation,86,2023-04-27 18:07:51
17,Baird Maintains Dover (DOV) Outperform Recommendation,86,2023-04-27 18:07:49
18,Citigroup Maintains Dover (DOV) Buy Recommendation,86,2023-04-27 18:07:49
19,"Analysts Are Bullish on Top Industrial Goods Stocks: Dover (DOV), Element Solutions (ESI)",60,2023-04-27 03:10:00
20,Q1 2023 Dover Corp Earnings Call,90,2023-04-26 22:56:43
21,"Dover Corp. stock falls Wednesday, underperforms market",90,2023-04-26 09:49:00
22,"Dover (DOV) Earnings Meet Estimates in Q1, Increase Y/Y",86,2023-04-26 07:08:02
23,"Dover Q1 Earnings Beat On Strong Demand In Attractive Industrial Markets, Outlook Reaffirmed",60,2023-04-26 06:57:30
24,Dover Corporation (DOV) Q1 Earnings: Taking a Look at Key Metrics Versus Estimates,60,2023-04-26 06:30:01
25,Dover Corporation (DOV) Q1 2023 Earnings Call Transcript,90,2023-04-26 05:23:07
26,Dover Corporation (DOV) Matches Q1 Earnings Estimates,90,2023-04-26 04:55:11
27,Dover Reports First Quarter 2023 Results,86,2023-04-26 03:30:00
28,Dover (DOV) Receives a Buy from Oppenheimer,86,2023-04-26 00:46:00
29,Dover 1Q Sales Edge Higher as Demand Holds up,86,2023-04-25 23:56:00
30,"Dover backs FY23 adjusted EPS view $8.85-$9.05, consensus $8.94",86,2023-04-25 22:41:00
31,"Dover reports Q1 adjusted EPS $1.94, consensus $1.92",86,2023-04-25 22:39:00
32,Dover beats Q1 top and bottom line estimates; updates FY23 outlook,86,2023-04-25 22:36:00
33,Analysts Offer Insights on Industrial Goods Companies: Dover (DOV) and Masco (MAS),60,2023-04-25 21:11:00
34,Robert W. Baird Remains a Buy on Dover (DOV),86,2023-04-25 20:26:00
35,Dover price target lowered to $170 from $176 at Baird,86,2023-04-25 20:15:00
37,Dover Corp. stock outperforms competitors despite losses on the day,90,2023-04-25 09:49:00
39,Dover Q1 2023 Earnings Preview,86,2023-04-24 18:06:00
41,Dover Corp. stock outperforms competitors on strong trading day,90,2023-04-24 09:50:00
42,Is There Now An Opportunity In Dover Corporation (NYSE:DOV)?,90,2023-04-23 07:12:58
47,Dover Announces Winners of the 2023 Scholarship Program,86,2023-04-19 13:15:00
49,Dover Corporation (DOV) Earnings Expected to Grow: Should You Buy?,90,2023-04-19 07:01:02
