,2022,2021,2020,2019,2018,ticker
Current ratio,3.026,3.232,3.446,3.078,3.637,TER
Quick ratio,1.857,2.405,2.759,2.363,2.956,TER
Cash ratio,1.145,1.408,1.304,1.436,1.946,TER
Days of sales outstanding,56.819,54.288,58.174,57.632,50.606,TER
Days of inventory outstanding,92.113,59.360,60.715,75.164,63.655,TER
Operating cycle,148.933,113.648,118.890,132.797,114.261,TER
Days of payables outstanding,39.598,37.356,36.525,48.386,41.743,TER
Cash conversion cycle,109.334,76.292,82.365,84.411,72.517,TER
Gross profit margin,0.592,0.596,0.572,0.584,0.581,TER
Operating profit margin,0.264,0.326,0.297,0.241,0.226,TER
Pretax profit margin,0.266,0.316,0.289,0.236,0.223,TER
Net profit margin,0.227,0.276,0.251,0.209,0.215,TER
Effective tax rate,0.149,0.127,0.130,0.114,0.034,TER
Return on assets,0.204,0.268,0.215,0.171,0.167,TER
Return on equity,0.292,0.397,0.355,0.321,0.297,TER
Return on capital employed,0.302,0.401,0.315,0.245,0.212,TER
Net income per EBT,0.851,0.873,0.870,0.886,0.966,TER
Ebt per ebit,1.010,0.967,0.970,0.977,0.987,TER
Ebit per revenue,0.264,0.326,0.297,0.241,0.226,TER
Debt ratio,0.300,0.325,0.396,0.466,0.438,TER
Debt equity ratio,0.054,0.072,0.214,0.308,0.250,TER
Long term debt to capitalization,0.026,0.054,0.160,0.228,0.200,TER
Total debt to capitalization,0.051,0.067,0.176,0.236,0.200,TER
Interest coverage,223.700,30.397,33.893,42.982,15.152,TER
Cash flow to debt ratio,4.349,5.951,1.838,1.258,1.255,TER
Company equity multiplier,1.428,1.482,1.655,1.874,1.778,TER
Receivables turnover,6.424,6.723,6.274,6.333,7.213,TER
Payables turnover,9.218,9.771,9.993,7.544,8.744,TER
Inventory turnover,3.963,6.149,6.012,4.856,5.734,TER
Fixed asset turnover,6.407,8.120,6.946,6.075,7.508,TER
Asset turnover,0.901,0.972,0.855,0.821,0.776,TER
Operating cash flow per share,3.648,6.658,5.231,3.396,2.541,TER
Free cash flow per share,2.617,5.855,4.117,2.606,1.932,TER
Cash per share,5.645,8.283,8.647,5.347,5.951,TER
Payout ratio,0.097,0.065,0.085,0.128,0.149,TER
Operating cash flow sales ratio,0.183,0.297,0.278,0.252,0.227,TER
Free cash flow operating cash flow ratio,0.718,0.879,0.787,0.767,0.760,TER
Cash flow coverage ratios,4.349,5.951,1.838,1.258,1.255,TER
Short term coverage ratios,8.411,28.049,16.116,29.716,0,TER
Capital expenditure coverage ratio,-3.540,-8.291,-4.698,-4.298,-4.169,TER
Dividend paid and capex coverage ratio,-6.178,-16.518,-7.333,-7.892,-10.134,TER
Dividend payout ratio,0.097,0.065,0.085,0.128,0.149,TER
Price book value ratio,5.646,10.502,9.024,7.790,3.868,TER
Price to book ratio,5.646,10.502,9.024,7.790,3.868,TER
Price to sales ratio,4.386,7.285,6.380,5.064,2.803,TER
Price earnings ratio,19.342,26.425,25.398,24.253,13.035,TER
Price to free cash flows ratio,33.374,27.928,29.119,26.168,16.246,TER
Price to operating cash flows ratio,23.946,24.560,22.920,20.080,12.349,TER
Price cash flow ratio,23.946,24.560,22.920,20.080,12.349,TER
Price earnings to growth ratio,-0.730,0.872,0.351,1.771,0.153,TER
Price sales ratio,4.386,7.285,6.380,5.064,2.803,TER
Dividend yield,0.005,0.002,0.003,0.005,0.011,TER
Enterprise value multiple,13.426,19.497,18.691,17.121,8.725,TER
Price fair value,5.646,10.502,9.024,7.790,3.868,TER
