,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),UNH,23365.0,21375.0,16921.0,10985.0
Other short-term investments(figures in $M),UNH,4546.0,2532.0,2860.0,3260.0
Total cash(figures in $M),UNH,27911.0,23907.0,19781.0,14245.0
Net receivables(figures in $M),UNH,17681.0,14216.0,12870.0,11822.0
Other current assets(figures in $M),UNH,23477.0,23635.0,21067.0,16567.0
Total current assets(figures in $M),UNH,69069.0,61758.0,53718.0,42634.0
"Gross property, plant and equipment(figures in $M)",UNH,17058.0,14961.0,13856.0,13699.0
Accumulated depreciation(figures in $M),UNH,-6930.0,-5992.0,-5230.0,-4995.0
"Net property, plant and equipment(figures in $M)",UNH,10128.0,8969.0,8626.0,8704.0
Equity and other investments(figures in $M),UNH,43728.0,43114.0,41242.0,37209.0
Goodwill(figures in $M),UNH,93352.0,75795.0,71337.0,65659.0
Intangible assets(figures in $M),UNH,14401.0,10044.0,10856.0,10349.0
Other long-term assets(figures in $M),UNH,132908.0,107334.0,102329.0,94046.0
Total non-current assets(figures in $M),UNH,176636.0,150448.0,143571.0,131255.0
Total assets(figures in $M),UNH,245705.0,212206.0,197289.0,173889.0
Current debt(figures in $M),UNH,3110.0,3620.0,4819.0,3870.0
Accounts payable(figures in $M),UNH,29056.0,24483.0,21872.0,21690.0
Deferred revenues(figures in $M),UNH,3075.0,2571.0,2842.0,2622.0
Other current liabilities(figures in $M),UNH,57071.0,50189.0,45729.0,36222.0
Total current liabilities(figures in $M),UNH,89237.0,78292.0,72420.0,61782.0
Long-term debt(figures in $M),UNH,54513.0,42383.0,38648.0,36808.0
Deferred tax liabilities(figures in $M),UNH,2769.0,3265.0,3367.0,2993.0
Other long-term liabilities(figures in $M),UNH,15608.0,15052.0,15682.0,13137.0
Total non-current liabilities(figures in $M),UNH,70121.0,57435.0,54330.0,49945.0
Total liabilities(figures in $M),UNH,159358.0,135727.0,126750.0,111727.0
Common stock(figures in $M),UNH,9.0,10.0,10.0,9.0
Retained earnings(figures in $M),UNH,86156.0,77134.0,69295.0,61178.0
Accumulated other comprehensive income(figures in $M),UNH,-8393.0,-5384.0,-3814.0,-3578.0
Total stockholders' equity(figures in $M),UNH,81450.0,75045.0,68328.0,60436.0
Total liabilities and stockholders' equity(figures in $M),UNH,245705.0,212206.0,197289.0,173889.0
