,2022,2021,2020,2019,2018,ticker
Current ratio,1.177,1.132,1.010,1.026,1.140,AES
Quick ratio,0.601,0.548,0.508,0.571,0.699,AES
Cash ratio,0.212,0.199,0.203,0.202,0.265,AES
Days of sales outstanding,52.044,46.456,49.120,52.982,54.226,AES
Days of inventory outstanding,38.244,26.152,24.152,22.673,25.800,AES
Operating cycle,90.287,72.608,73.272,75.655,80.026,AES
Days of payables outstanding,62.712,49.922,60.563,61.035,59.425,AES
Cash conversion cycle,27.575,22.686,12.709,14.620,20.602,AES
Gross profit margin,0.202,0.243,0.279,0.231,0.240,AES
Operating profit margin,0.203,0.287,0.271,0.240,0.221,AES
Pretax profit margin,-0.013,-0.096,0.051,0.098,0.188,AES
Net profit margin,-0.034,-0.084,0.028,0.064,0.112,AES
Effective tax rate,-1.568,0.125,0.443,0.352,0.351,AES
Return on assets,-0.011,-0.028,0.008,0.019,0.037,AES
Return on equity,-0.178,-0.333,0.103,0.217,0.375,AES
Return on capital employed,0.081,0.113,0.089,0.086,0.084,AES
Net income per EBT,2.568,0.875,0.557,0.648,0.596,AES
Ebt per ebit,-0.066,-0.333,0.187,0.410,0.850,AES
Ebit per revenue,0.203,0.287,0.271,0.240,0.221,AES
Debt ratio,0.883,0.861,0.864,0.845,0.828,AES
Debt equity ratio,9.642,6.683,7.548,6.733,6.015,AES
Long term debt to capitalization,0.899,0.861,0.875,0.859,0.846,AES
Total debt to capitalization,0.906,0.870,0.883,0.871,0.857,AES
Interest coverage,2.298,3.505,2.520,2.328,2.248,AES
Cash flow to debt ratio,0.116,0.102,0.139,0.122,0.121,AES
Company equity multiplier,15.742,11.781,13.137,11.231,10.137,AES
Receivables turnover,7.013,7.857,7.431,6.889,6.731,AES
Payables turnover,5.820,7.311,6.027,5.980,6.142,AES
Inventory turnover,9.544,13.957,15.113,16.099,14.147,AES
Fixed asset turnover,0.548,0.560,0.423,0.451,0.502,AES
Asset turnover,0.329,0.338,0.279,0.303,0.330,AES
Operating cash flow per share,4.132,2.856,4.143,3.714,3.545,AES
Free cash flow per share,-2.794,-0.321,1.286,0.092,0.336,AES
Cash per share,3.202,1.764,2.141,2.152,2.238,AES
Payout ratio,-0.972,-0.431,1.401,0.558,0.286,AES
Operating cash flow sales ratio,0.215,0.171,0.285,0.242,0.218,AES
Free cash flow operating cash flow ratio,-0.676,-0.113,0.310,0.025,0.095,AES
Cash flow coverage ratios,0.116,0.102,0.139,0.122,0.121,AES
Short term coverage ratios,1.544,1.391,1.927,1.320,1.412,AES
Capital expenditure coverage ratio,-0.597,-0.899,-1.450,-1.025,-1.105,AES
Dividend paid and capex coverage ratio,-0.658,-1.109,-1.814,-1.207,-1.319,AES
Dividend payout ratio,-0.972,-0.431,1.401,0.558,0.286,AES
Price book value ratio,7.755,5.784,5.933,4.410,2.979,AES
Price to book ratio,7.755,5.784,5.933,4.410,2.979,AES
Price to sales ratio,1.498,1.453,1.618,1.297,0.890,AES
Price earnings ratio,-43.547,-17.383,57.454,20.360,7.945,AES
Price to free cash flows ratio,-10.294,-75.625,18.278,216.616,43.054,AES
Price to operating cash flows ratio,6.961,8.509,5.672,5.358,4.079,AES
Price cash flow ratio,6.961,8.509,5.672,5.358,4.079,AES
Price earnings to growth ratio,-0.824,0.039,-0.988,-0.441,0.039,AES
Price sales ratio,1.498,1.453,1.618,1.297,0.890,AES
Dividend yield,0.022,0.025,0.024,0.027,0.036,AES
Enterprise value multiple,11.332,7.988,9.343,9.274,6.974,AES
Price fair value,7.755,5.784,5.933,4.410,2.979,AES
