,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),TSLA,22185.0,17576.0,19384.0,6268.0
Other short-term investments(figures in $M),TSLA,5932.0,131.0,0.0,0.0
Total cash(figures in $M),TSLA,22185.0,17707.0,19384.0,6268.0
Net receivables(figures in $M),TSLA,2952.0,1913.0,1886.0,1324.0
Inventory(figures in $M),TSLA,12839.0,5757.0,4101.0,3552.0
Other current assets(figures in $M),TSLA,2941.0,0.0,0.0,0.0
Total current assets(figures in $M),TSLA,40917.0,27100.0,26717.0,12103.0
"Gross property, plant and equipment(figures in $M)",TSLA,36635.0,31176.0,23375.0,20199.0
Accumulated depreciation(figures in $M),TSLA,-10459.0,-7918.0,-6072.0,-11726.0
"Net property, plant and equipment(figures in $M)",TSLA,36635.0,31176.0,23375.0,20199.0
Goodwill(figures in $M),TSLA,194.0,200.0,207.0,198.0
Intangible assets(figures in $M),TSLA,593.0,1717.0,313.0,339.0
Other long-term assets(figures in $M),TSLA,4193.0,2138.0,1536.0,1077.0
Total non-current assets(figures in $M),TSLA,41421.0,35031.0,25431.0,22206.0
Total assets(figures in $M),TSLA,82338.0,62131.0,52148.0,34309.0
Current debt(figures in $M),TSLA,1502.0,1589.0,2132.0,1785.0
Accounts payable(figures in $M),TSLA,15255.0,10025.0,6051.0,3771.0
Accrued liabilities(figures in $M),TSLA,7142.0,5719.0,3855.0,2905.0
Deferred revenues(figures in $M),TSLA,2810.0,2372.0,2210.0,1889.0
Other current liabilities(figures in $M),TSLA,354.0,294.0,241.0,317.0
Total current liabilities(figures in $M),TSLA,26709.0,19705.0,14248.0,10667.0
Long-term debt(figures in $M),TSLA,1597.0,5245.0,9607.0,11634.0
Deferred tax liabilities(figures in $M),TSLA,82.0,24.0,151.0,0.0
Deferred revenues(figures in $M),TSLA,2804.0,2052.0,1284.0,1207.0
Other long-term liabilities(figures in $M),TSLA,5330.0,3546.0,3330.0,2691.0
Total non-current liabilities(figures in $M),TSLA,9731.0,10843.0,14221.0,15532.0
Total liabilities(figures in $M),TSLA,36440.0,30548.0,28469.0,26199.0
Common stock(figures in $M),TSLA,3.0,1.0,1.0,0.0
Retained earnings(figures in $M),TSLA,12885.0,331.0,-5399.0,-6083.0
Accumulated other comprehensive income(figures in $M),TSLA,-361.0,54.0,363.0,-36.0
Total stockholders' equity(figures in $M),TSLA,44704.0,30189.0,22225.0,6618.0
Total liabilities and stockholders' equity(figures in $M),TSLA,82338.0,62131.0,52148.0,34309.0
