,2022,2021,2020,2019,2018,ticker
Current ratio,4.884,0,0,15.507,11.256,ZION
Quick ratio,11.321,0,0,15.507,3.675,ZION
Cash ratio,1.581,0,0,1.448,0.274,ZION
Days of sales outstanding,44.699,40.833,41.879,43.017,42.903,ZION
Days of inventory outstanding,0,0,0,0,0,ZION
Days of payables outstanding,0,0,0,0,0,ZION
Gross profit margin,1,1,1,1,0,ZION
Operating profit margin,0.424,0.515,0.296,0.517,0,ZION
Pretax profit margin,0.365,0.495,0.241,0.372,0.411,ZION
Net profit margin,0.288,0.386,0.193,0.288,0.318,ZION
Effective tax rate,0.213,0.219,0.198,0.225,0.227,ZION
Return on assets,0.010,0.012,0.007,0.012,0.013,ZION
Return on equity,0.185,0.151,0.068,0.111,0.117,ZION
Return on capital employed,0.015,0.016,0.010,0.021,0,ZION
Net income per EBT,0.787,0.781,0.802,0.775,0.773,ZION
Ebt per ebit,0.862,0.961,0.815,0.719,0,ZION
Ebit per revenue,0.424,0.515,0.296,0.517,0,ZION
Debt ratio,0.945,0.920,0,0.894,0.890,ZION
Debt equity ratio,0.391,0.136,0.169,0.370,0.689,ZION
Long term debt to capitalization,0.117,0.119,0.145,0.190,0.087,ZION
Total debt to capitalization,0.281,0.119,0.145,0.270,0.408,ZION
Interest coverage,7.227,25.508,5.392,3.562,0,ZION
Cash flow to debt ratio,0.768,0.622,0.538,0.256,0.225,ZION
Company equity multiplier,18.301,12.488,10.332,9.407,9.072,ZION
Receivables turnover,8.166,8.939,8.716,8.485,8.508,ZION
Payables turnover,0,0,0,0,0,ZION
Inventory turnover,0,0,0,0,0,ZION
Fixed asset turnover,2.239,2.216,2.307,2.482,2.475,ZION
Asset turnover,0.035,0.031,0.034,0.041,0.040,ZION
Operating cash flow per share,9.796,3.842,4.391,3.961,6.075,ZION
Free cash flow per share,8.530,2.583,3.347,3.296,5.408,ZION
Cash per share,92.707,213.305,105.950,86.218,83.744,ZION
Payout ratio,0.297,0.231,0.481,0.319,0.267,ZION
Operating cash flow sales ratio,0.466,0.215,0.258,0.246,0.423,ZION
Free cash flow operating cash flow ratio,0.871,0.672,0.762,0.832,0.890,ZION
Cash flow coverage ratios,0.768,0.622,0.538,0.256,0.225,ZION
Short term coverage ratios,1.164,0,0,0.697,0.261,ZION
Capital expenditure coverage ratio,-7.737,-3.053,-4.205,-5.957,-9.116,ZION
Dividend paid and capex coverage ratio,18.608,11.436,8.170,4.874,10.991,ZION
Dividend payout ratio,0.297,0.231,0.481,0.319,0.267,ZION
Price book value ratio,1.508,1.386,0.902,1.243,1.041,ZION
Price to book ratio,1.508,1.386,0.902,1.243,1.041,ZION
Price to sales ratio,2.340,3.538,2.550,3.224,2.835,ZION
Price earnings ratio,8.134,9.160,13.196,11.197,8.922,ZION
Price to free cash flows ratio,5.763,24.448,12.979,15.754,7.533,ZION
Price to operating cash flows ratio,5.018,16.441,9.893,13.109,6.706,ZION
Price cash flow ratio,5.018,16.441,9.893,13.109,6.706,ZION
Price earnings to growth ratio,-0.653,0.073,-0.431,9.764,0.147,ZION
Price sales ratio,2.340,3.538,2.550,3.224,2.835,ZION
Dividend yield,0.036,0.025,0.036,0.028,0.030,ZION
Enterprise value multiple,4.168,0.319,7.499,5.697,7.484,ZION
Price fair value,1.508,1.386,0.902,1.243,1.041,ZION
