,2022,2021,2020,2019,2018,ticker
Current ratio,67.187,1.741,1.617,1.410,0,NU
Quick ratio,256.866,1.741,1.617,1.410,0,NU
Cash ratio,111.927,0.747,0.744,0.473,0,NU
Days of sales outstanding,1.106 K,1.547 K,2.950 K,2.829 K,2.850 K,NU
Days of inventory outstanding,0,0,0,0,0,NU
Days of payables outstanding,822.893,0,0,0,0,NU
Gross profit margin,-0.053,1,1,1,0,NU
Operating profit margin,0.417,0.172,0.061,-0.055,0,NU
Pretax profit margin,-0.104,-0.149,-0.537,-0.360,-0.161,NU
Net profit margin,-0.123,-0.144,-0.476,-0.257,-0.137,NU
Effective tax rate,-0.180,0.028,0.112,0.284,0.144,NU
Return on assets,-0.012,-0.008,-0.017,-0.014,-0.010,NU
Return on equity,-0.075,-0.037,-0.391,-0.151,-0.096,NU
Return on capital employed,0.042,0.013,0.003,-0.005,0,NU
Net income per EBT,1.180,0.972,0.888,0.716,0.856,NU
Ebt per ebit,-0.249,-0.861,-8.822,6.596,0,NU
Ebit per revenue,0.417,0.172,0.061,-0.055,0,NU
Debt ratio,0.837,0.776,0.957,0.909,0.893,NU
Debt equity ratio,0.128,0.037,0.432,0.526,0.389,NU
Long term debt to capitalization,0.110,0.036,0.302,0.345,0.280,NU
Total debt to capitalization,0.114,0.036,0.302,0.345,0.280,NU
Interest coverage,0.800,0.538,0.102,-0.179,0,NU
Cash flow to debt ratio,1.206,-17.737,5.164,0.857,-0.047,NU
Company equity multiplier,6.117,4.472,23.177,11.041,9.388,NU
Receivables turnover,0.330,0.236,0.124,0.129,0.128,NU
Payables turnover,0.444,0,0,0,0,NU
Inventory turnover,0,0,0,0,0,NU
Fixed asset turnover,63.946,55.768,17.548,13.902,31.031,NU
Asset turnover,0.099,0.058,0.035,0.053,0.075,NU
Operating cash flow per share,0.162,-1.825,0.212,0.060,-0.001,NU
Free cash flow per share,0.137,-1.843,0.210,0.059,-0.003,NU
Cash per share,1.486,2.275,0.538,0.306,0.101,NU
Payout ratio,0,0,0,0,0,NU
Operating cash flow sales ratio,0.254,-2.554,2.715,0.768,-0.026,NU
Free cash flow operating cash flow ratio,0.849,1.010,0.992,0.983,2.172,NU
Cash flow coverage ratios,1.206,-17.737,5.164,0.857,-0.047,NU
Short term coverage ratios,37.038,0,0,0,0,NU
Capital expenditure coverage ratio,-6.610,102.615,-122.360,-59.016,0.854,NU
Dividend paid and capex coverage ratio,-6.610,102.615,-122.360,-59.016,0.854,NU
Dividend payout ratio,0,0,0,0,0,NU
Price book value ratio,3.892,3.384,108.666,77.758,160.440,NU
Price to book ratio,3.892,3.384,108.666,77.758,160.440,NU
Price to sales ratio,6.407,13.123,132.274,132.417,228.917,NU
Price earnings ratio,-52.204,-90.894,-277.611,-514.506,-1.666 K,NU
Price to free cash flows ratio,29.684,-5.089,49.122,175.378,-4.026 K,NU
Price to operating cash flows ratio,25.193,-5.139,48.720,172.406,-8.742 K,NU
Price cash flow ratio,25.193,-5.139,48.720,172.406,-8.742 K,NU
Price earnings to growth ratio,-2.373,0.538,3.263,2.296,0,NU
Price sales ratio,6.407,13.123,132.274,132.417,228.917,NU
Dividend yield,0,0,0,0,0,NU
Enterprise value multiple,9.956,53.744,1.545 K,-3.202 K,3.612 K,NU
Price fair value,3.892,3.384,108.666,77.758,160.440,NU
