,2023,2022,2021,2020,2019,ticker
Current ratio,1.418,1.267,1.547,1.407,1.955,GPS
Quick ratio,0.478,0.313,0.711,0.614,1.259,GPS
Cash ratio,0.373,0.215,0.512,0.425,0.997,GPS
Days of sales outstanding,7.947,8.736,9.601,7.040,6.208,GPS
Days of inventory outstanding,85.014,109.795,98.363,76.775,75.825,GPS
Operating cycle,92.961,118.531,107.964,83.815,82.033,GPS
Days of payables outstanding,46.973,70.977,69.950,41.806,40.065,GPS
Cash conversion cycle,45.988,47.554,38.015,42.009,41.968,GPS
Gross profit margin,0.343,0.398,0.341,0.374,0.381,GPS
Operating profit margin,-0.004,0.068,-0.062,0.035,0.082,GPS
Pretax profit margin,-0.009,0.019,-0.080,0.032,0.080,GPS
Net profit margin,-0.013,0.015,-0.048,0.021,0.060,GPS
Effective tax rate,-0.453,0.207,0.397,0.335,0.241,GPS
Return on assets,-0.018,0.020,-0.048,0.026,0.125,GPS
Return on equity,-0.090,0.094,-0.254,0.106,0.282,GPS
Return on capital employed,-0.008,0.131,-0.087,0.055,0.232,GPS
Net income per EBT,1.453,0.793,0.603,0.665,0.759,GPS
Ebt per ebit,2.014,0.285,1.278,0.920,0.971,GPS
Ebit per revenue,-0.004,0.068,-0.062,0.035,0.082,GPS
Debt ratio,0.804,0.787,0.810,0.758,0.559,GPS
Debt equity ratio,2.696,2.296,2.932,2.315,0.352,GPS
Long term debt to capitalization,0.706,0.670,0.723,0.671,0.260,GPS
Total debt to capitalization,0.729,0.697,0.746,0.698,0.260,GPS
Interest coverage,-0.784,6.796,-4.490,7.553,18.658,GPS
Cash flow to debt ratio,0.101,0.129,0.031,0.184,1.106,GPS
Company equity multiplier,5.099,4.688,5.267,4.125,2.265,GPS
Receivables turnover,45.929,41.779,38.017,51.845,58.794,GPS
Payables turnover,7.770,5.142,5.218,8.731,9.110,GPS
Inventory turnover,4.293,3.324,3.711,4.754,4.814,GPS
Fixed asset turnover,2.664,2.484,1.955,1.922,5.694,GPS
Asset turnover,1.372,1.306,1.002,1.198,2.060,GPS
Operating cash flow per share,1.654,2.152,0.634,3.753,3.587,GPS
Free cash flow per share,-0.213,0.306,-0.414,0.973,1.756,GPS
Cash per share,3.311,2.332,6.412,4.399,6.377,GPS
Payout ratio,-1.089,0.883,0,1.037,0.372,GPS
Operating cash flow sales ratio,0.039,0.049,0.017,0.086,0.083,GPS
Free cash flow operating cash flow ratio,-0.129,0.142,-0.654,0.259,0.490,GPS
Cash flow coverage ratios,0.101,0.129,0.031,0.184,1.106,GPS
Short term coverage ratios,0.910,1.102,0.285,1.534,0,GPS
Capital expenditure coverage ratio,-0.886,-1.166,-0.605,-1.350,-1.959,GPS
Dividend paid and capex coverage ratio,-1.305,-1.729,-0.605,-2.072,-4.160,GPS
Dividend payout ratio,-1.089,0.883,0,1.037,0.372,GPS
Price book value ratio,2.169,2.455,2.897,1.974,2.709,GPS
Price to book ratio,2.169,2.455,2.897,1.974,2.709,GPS
Price to sales ratio,0.310,0.401,0.549,0.400,0.581,GPS
Price earnings ratio,-23.982,26.100,-11.389,18.650,9.596,GPS
Price to free cash flows ratio,-62.108,58.100,-48.861,17.886,14.238,GPS
Price to operating cash flows ratio,7.981,8.259,31.956,4.639,6.970,GPS
Price cash flow ratio,7.981,8.259,31.956,4.639,6.970,GPS
Price earnings to growth ratio,0.133,0.189,0.039,-0.290,0.461,GPS
Price sales ratio,0.310,0.401,0.549,0.400,0.581,GPS
Dividend yield,0.045,0.034,0,0.056,0.039,GPS
Enterprise value multiple,20.487,7.355,-44.611,11.370,4.413,GPS
Price fair value,2.169,2.455,2.897,1.974,2.709,GPS
