,headline,final_score,datetime
0,"McCormick & Co. Inc. stock rises Thursday, outperforms market",86,2023-05-04 10:10:00
2,McCormick & Co. Inc. stock outperforms market despite losses on the day,86,2023-05-03 10:10:00
3,Is McCormick & Company (MKC) Stock Outpacing Its Consumer Staples Peers This Year?,86,2023-05-03 06:40:01
5,"McCormick & Co. Inc. stock falls Tuesday, still outperforms market",86,2023-05-02 10:09:00
7,"McCormick & Co. Inc. stock rises Monday, outperforms market",86,2023-05-01 10:09:00
8,"McCormick & Company, Incorporated (NYSE:MKC) is a favorite amongst institutional investors who own 86%",86,2023-04-30 06:07:58
9,"McCormick & Co. Inc. stock rises Friday, still underperforms market",86,2023-04-28 10:09:00
11,Can McCormick Get Margins Back On Track In 2023?,86,2023-04-28 04:30:00
12,McCormick (MKC) Up 4.7% Since Last Earnings Report: Can It Continue?,86,2023-04-27 08:30:03
13,"McCormick & Co. Inc. stock falls Wednesday, underperforms market",86,2023-04-26 10:09:00
14,"McCormick & Co. Inc. stock rises Tuesday, outperforms market",86,2023-04-25 10:09:00
15,"McCormick Releases 2022 Purpose-led Performance Progress Report Highlighting Positive Impact of Farmer Resiliency, Sustainable Sourcing and Climate Initiatives",57,2023-04-25 05:30:00
16,"McCormick & Co. Inc. stock falls Monday, underperforms market",86,2023-04-24 10:10:00
18,"McCormick & Co. Inc. stock rises Friday, outperforms market",86,2023-04-20 21:11:00
19,"McCormick & Co. Inc. stock rises Wednesday, outperforms market",86,2023-04-18 21:11:00
20,"McCormick & Co. Inc. stock falls Tuesday, underperforms market",86,2023-04-17 21:11:00
22,Stifel Reiterates McCormick (MKC) Hold Recommendation,86,2023-04-14 14:55:07
23,"McCormick & Co. Inc. stock falls Friday, underperforms market",86,2023-04-14 10:09:00
25,"McCormick & Co. Inc. stock rises Thursday, still underperforms market",86,2023-04-13 10:09:00
26,McCormick resumed with a Hold at Stifel,86,2023-04-12 20:30:00
27,"McCormick & Co. Inc. stock falls Wednesday, still outperforms market",86,2023-04-12 10:09:00
31,Better Dividend Stock: Procter & Gamble vs. McCormick,86,2023-04-09 05:48:00
36,McCormick (MKC) Looks Tempting: Stock Up 15% Since Q1 Results,86,2023-04-05 04:26:11
37,Why McCormick Stock Gained 12% Last Month,86,2023-04-04 15:35:45
39,Better Dividend Stock: McCormick vs. PepsiCo,86,2023-04-04 06:37:00
40,Is McCormick Stock a Buy?,68,2023-04-04 03:50:00
43,McCormick files automatic mixed securities shelf,86,2023-04-03 00:29:00
44,McCormick's (NYSE:MKC) Dividend Will Be Increased To $0.39,86,2023-04-02 05:19:38
47,McCormick & (MKC) Declares $0.39 Dividend,86,2023-03-31 13:29:22
48,Why McCormick Stock Was Up This Week,86,2023-03-31 05:36:00
49,"McCormick & Co. Inc. stock falls Thursday, underperforms market",86,2023-03-30 10:09:00
50,"McCormick & Company, Incorporated (NYSE:MKC) Q1 2023 Earnings Call Transcript",86,2023-03-30 03:08:20
52,McCormick declares $0.39 dividend,86,2023-03-29 22:14:00
53,McCormick Roars After Earnings,86,2023-03-29 13:39:23
54,McCormick Declares $0.39 Quarterly Dividend,86,2023-03-29 13:20:00
55,"McCormick & Co. Inc. stock rises Wednesday, still underperforms market",86,2023-03-29 10:09:00
57,McCormick price target raised to $75 from $69 at Deutsche Bank,86,2023-03-29 02:02:00
59,"Analysts Have Conflicting Sentiments on These Consumer Goods Companies: Coca Cola Femsa SAB De CV (KOF), Lululemon Athletica (LULU) and McCormick & Company (MKC)",60,2023-03-29 00:32:00
60,McCormick price target raised to $75 from $73 at BofA,86,2023-03-28 22:41:00
61,McCormick Reaches Analyst Target Price,86,2023-03-28 22:40:00
62,"Analysts Offer Insights on Consumer Goods Companies: McCormick & Company (MKC), Wayfair (W) and Lucid Group (LCID)",86,2023-03-28 22:40:00
63,McCormick & Company stock jumps after earnings beat,86,2023-03-28 12:54:55
64,"Rallies from Walgreens, PVH and McCormick could be a good sign for earnings season, Cramer says",86,2023-03-28 12:53:57
66,Where Will McCormick Stock Be In 4 Years?,86,2023-03-28 09:42:52
67,"Walgreens, McCormick rise; Invesco Mortgage, CytomX fall",86,2023-03-28 09:15:00
68,"Three-Stock Lunch: Lululemon, Walgreens Boots and McCormick",86,2023-03-28 08:52:19
69,Why McCormick Stock Soared Tuesday,86,2023-03-28 08:33:45
70,"McCormick Needs More Spice, It's Fundamentally Flawed",86,2023-03-28 08:15:00
71,"McCormick Q1 Highlights: 3% Sales Growth, Earnings Beat, Reaffirms FY23 Outlook & More",86,2023-03-28 08:10:38
72,"McCormick (MKC) Q1 Earnings Top Estimates, Sales Increase Y/Y",86,2023-03-28 07:34:02
73,"Stocks making the biggest moves midday: Micron, Paramount, McCormick and more",86,2023-03-28 06:04:56
74,"McCormick & Company, Incorporated (MKC) Q1 2023 Earnings Call Transcript",86,2023-03-28 05:36:03
75,McCormick (MKC) Tops Q1 Earnings and Revenue Estimates,86,2023-03-28 05:05:12
76,"McCormick beats quarterly estimates on higher prices, reiterates outlook",86,2023-03-28 04:59:37
