,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),CAT,7004.0,9254.0,0.0,0.0
Total cash(figures in $M),CAT,7004.0,9254.0,9352.0,8284.0
Net receivables(figures in $M),CAT,17869.0,17375.0,16780.0,17904.0
Inventory(figures in $M),CAT,16270.0,14038.0,11402.0,11266.0
Total current assets(figures in $M),CAT,43785.0,43455.0,39464.0,39193.0
"Gross property, plant and equipment(figures in $M)",CAT,26508.0,28871.0,29271.0,29217.0
Accumulated depreciation(figures in $M),CAT,-16036.0,-16781.0,-16870.0,-16313.0
"Net property, plant and equipment(figures in $M)",CAT,12028.0,12090.0,12401.0,12904.0
Goodwill(figures in $M),CAT,5288.0,6324.0,6394.0,6196.0
Intangible assets(figures in $M),CAT,758.0,1042.0,1308.0,1565.0
Other long-term assets(figures in $M),CAT,4593.0,4131.0,3827.0,3340.0
Total non-current assets(figures in $M),CAT,38158.0,39338.0,38860.0,39260.0
Total assets(figures in $M),CAT,81943.0,82793.0,78324.0,78453.0
Current debt(figures in $M),CAT,11279.0,11756.0,11164.0,11376.0
Accounts payable(figures in $M),CAT,8689.0,8154.0,6128.0,5957.0
Accrued liabilities(figures in $M),CAT,6393.0,5999.0,4738.0,5379.0
Deferred revenues(figures in $M),CAT,1860.0,1087.0,1108.0,1187.0
Other current liabilities(figures in $M),CAT,2690.0,2256.0,2017.0,2155.0
Total current liabilities(figures in $M),CAT,31531.0,29847.0,25717.0,26621.0
Long-term debt(figures in $M),CAT,25714.0,26033.0,25999.0,26281.0
Other long-term liabilities(figures in $M),CAT,4604.0,4805.0,4358.0,4323.0
Total non-current liabilities(figures in $M),CAT,34521.0,36430.0,37229.0,37203.0
Total liabilities(figures in $M),CAT,66052.0,66277.0,62946.0,63824.0
Common stock(figures in $M),CAT,6560.0,6398.0,6230.0,5935.0
Retained earnings(figures in $M),CAT,43514.0,39282.0,35167.0,34437.0
Accumulated other comprehensive income(figures in $M),CAT,-2457.0,-1553.0,-888.0,-1567.0
Total stockholders' equity(figures in $M),CAT,15869.0,16484.0,15331.0,14588.0
Total liabilities and stockholders' equity(figures in $M),CAT,81943.0,82793.0,78324.0,78453.0
