,headline,final_score,datetime
0,Stifel Maintains DENTSPLY Sirona (XRAY) Hold Recommendation,86,2023-05-05 03:00:32
1,Barrington Research Reiterates DENTSPLY Sirona (XRAY) Outperform Recommendation,86,2023-05-05 03:00:32
2,Morgan Stanley Maintains DENTSPLY Sirona (XRAY) Overweight Recommendation,86,2023-05-04 09:27:04
3,Baird Maintains DENTSPLY Sirona (XRAY) Neutral Recommendation,86,2023-05-04 09:27:01
4,Analysts` Opinions Are Mixed on These Healthcare Stocks: Amedisys (AMED) and DENTSPLY SIRONA (XRAY),86,2023-05-04 04:30:00
5,Dentsply Sirona price target raised to $41 from $37 at Stifel,86,2023-05-04 01:55:00
6,Dentsply Sirona price target raised to $51 from $43 at Barrington,86,2023-05-04 01:07:00
7,Dentsply Sirona price target raised to $46 from $36 at Baird,86,2023-05-03 22:29:00
8,Dentsply Sirona Inc. stock underperforms Wednesday when compared to competitors,90,2023-05-03 10:34:00
10,DENTSPLY SIRONA (XRAY) Q1 Earnings & Revenues Beat Estimates,86,2023-05-03 07:49:02
11,"Compared to Estimates, Dentsply (XRAY) Q1 Earnings: A Look at Key Metrics",86,2023-05-03 06:30:01
12,"DENTSPLY SIRONA, Inc. (XRAY) Q1 2023 Earnings Call Transcript",86,2023-05-03 06:08:08
13,Dentsply Sirona Reports First Quarter 2023 Results,86,2023-05-03 03:00:00
14,Dentsply Boosts Low End of '23 Adjusted EPS View on Strong Demand,86,2023-05-02 23:27:00
15,Dentsply Sirona Posts 1Q Loss on One-Off Costs Despite Higher Sales,86,2023-05-02 23:17:00
16,Dentsply Sirona beats Q1 top and bottom line estimates; raises FY23 outlook,86,2023-05-02 22:12:00
17,Dentsply Sirona narrows FY23 adjusted EPS view to $1.85-$2.00 from $1.80-$2.00,86,2023-05-02 22:05:00
18,"Dentsply Sirona reports Q1 adjuted EPS 39c, consensus 34c",86,2023-05-02 22:02:00
19,Dentsply Sirona Inc. stock outperforms competitors despite losses on the day,90,2023-05-02 10:33:00
21,Dentsply Sirona Q1 2023 Earnings Preview,86,2023-05-02 04:52:00
22,Dentsply Sirona Inc. stock outperforms competitors on strong trading day,90,2023-05-01 10:33:00
23,Dentsply Sirona Inc. stock underperforms Friday when compared to competitors despite daily gains,90,2023-04-28 10:33:00
24,What's in Store for DENTSPLY SIRONA (XRAY) in Q1 Earnings?,86,2023-04-28 07:06:02
25,"Dentsply Sirona Inc. stock rises Thursday, still underperforms market",90,2023-04-27 10:35:00
26,"Dentsply Sirona Inc. stock falls Wednesday, still outperforms market",90,2023-04-26 10:33:00
27,"Dentsply Sirona, FDI World Dental Federation and Smile Train deliver the first-ever global protocols for digital cleft treatment",86,2023-04-26 05:00:00
28,"Dentsply Sirona Inc. stock falls Tuesday, still outperforms market",90,2023-04-25 10:33:00
29,DENTSPLY SIRONA Reaches Analyst Target Price,86,2023-04-24 23:40:00
30,First Week of XRAY June 16th Options Trading,60,2023-04-24 02:44:00
31,Dentsply Sirona Inc. stock underperforms Monday when compared to competitors despite daily gains,90,2023-04-23 21:35:00
33,Dentsply Sirona Inc. stock outperforms market on strong trading day,90,2023-04-20 10:33:00
34,A Look At The Fair Value Of DENTSPLY SIRONA Inc. (NASDAQ:XRAY),90,2023-04-20 04:29:59
35,Dentsply Sirona Inc. stock underperforms Wednesday when compared to competitors despite daily gains,90,2023-04-19 10:33:00
36,"Analysts Are Bullish on These Healthcare Stocks: DENTSPLY SIRONA (XRAY), Sonnet BioTherapeutics Holdings (SONN)",86,2023-04-19 04:31:00
37,"Analysts Are Bullish on Top Healthcare Stocks: DENTSPLY SIRONA (XRAY), Viemed Healthcare (VMD)",86,2023-04-19 01:20:00
38,"Dentsply Sirona Inc. stock falls Tuesday, underperforms market",90,2023-04-18 10:33:00
39,Dentsply Sirona Inc. stock underperforms Monday when compared to competitors,90,2023-04-17 10:33:00
40,"Dentsply Sirona Inc. stock falls Friday, still outperforms market",90,2023-04-14 10:33:00
41,"Dentsply Sirona Inc. stock falls Wednesday, underperforms market",90,2023-04-12 10:33:00
42,"Dentsply Sirona Inc. stock rises Tuesday, outperforms market",90,2023-04-11 10:33:00
44,"Dentsply Sirona Inc. stock rises Thursday, outperforms market",90,2023-04-06 10:33:00
45,Dentsply Sirona to Host First Quarter Conference Call on May 3rd,86,2023-04-05 13:30:00
46,Dentsply Sirona Inc. stock underperforms Tuesday when compared to competitors,90,2023-04-04 10:33:00
47,"Dentsply Sirona Inc. stock rises Friday, outperforms market",90,2023-03-31 10:39:00
49,"Ex-Dividend Reminder: DENTSPLY SIRONA, Stryker and Danaher",86,2023-03-28 02:45:00
50,"Dentsply Sirona Inc. stock rises Monday, outperforms market",90,2023-03-27 10:33:00
51,Here's Why You Should Retain DENTSPLY SIRONA (XRAY) Stock Now,86,2023-03-27 04:29:11
52,"Analysts Offer Insights on Healthcare Companies: Halozyme (HALO), Iovance Biotherapeutics (IOVA) and DENTSPLY SIRONA (XRAY)",86,2023-03-27 00:41:00
53,DENTSPLY SIRONA Inc. (NASDAQ:XRAY) Will Pay A US$0.14 Dividend In Four Days,90,2023-03-25 06:51:27
55,"Dentsply Sirona Inc. stock rises Monday, still underperforms market",90,2023-03-20 10:33:00
56,"Dentsply Sirona Inc. stock falls Friday, underperforms market",90,2023-03-17 10:33:00
57,"Dentsply Sirona Inc. stock rises Tuesday, still underperforms market",90,2023-03-14 10:34:00
58,DENTSPLY SIRONA Inc. (NASDAQ:XRAY) Q4 2022 Earnings Call Transcript,90,2023-03-09 23:17:17
59,"Dentsply Sirona Inc. stock falls Thursday, underperforms market",90,2023-03-08 20:35:00
60,Dentsply Sirona Shines In Today's Bearish Environment,86,2023-03-07 20:29:49
61,Dentsply Sirona Shines In Today`s Bearish Environment,86,2023-03-07 19:36:00
