,headline,final_score,datetime
0,Franklin Resources Inc. stock outperforms market despite losses on the day,90,2023-05-03 20:41:00
1,Franklin Templeton’s CEO Sees Fed Stoking Private Credit Demand,86,2023-05-03 11:50:59
2,Franklin Templeton Expands U.S. Wealth Management Alternatives Distribution Team with Addition of Candice Kemeny and Jared Abert,86,2023-05-03 06:00:00
3,Credit Suisse Maintains Franklin Resources (BEN) Neutral Recommendation,86,2023-05-02 20:27:14
5,Franklin Resources Inc. stock underperforms Tuesday when compared to competitors,90,2023-05-02 09:40:00
6,Franklin Templeton Acquires Managed Options Capabilities for Advisors Serving Wealth Management and Institutional Clients,86,2023-05-02 06:00:00
7,Future of Finance: Franklin Templeton’s Bayston and Kaul on embracing blockchains as ‘emerging digital nation states’,86,2023-05-02 03:30:00
8,"Analysts Just Made A Notable Upgrade To Their Franklin Resources, Inc. (NYSE:BEN) Forecasts",86,2023-05-02 03:12:38
9,Franklin Resources acquires volScout to add managed options capabilities,86,2023-05-02 01:46:00
10,"Franklin Resources acquires managed option firm volScout, no terms",86,2023-05-02 01:10:00
11,Franklin Resources (BEN) Gets a Hold from Credit Suisse,86,2023-05-02 00:26:00
12,Franklin Resources price target raised to $20 from $19 at BMO Capital,86,2023-05-01 23:19:00
13,Franklin Resources (BEN) Gets a Hold from BMO Capital,86,2023-05-01 23:05:00
14,Q2 2023 Franklin Resources Inc Earnings Call,90,2023-05-01 21:55:51
15,"Franklin Resources Inc. stock falls Monday, underperforms market",90,2023-05-01 09:40:00
16,"Franklin (BEN) Q2 Earnings Surpass Estimates, Revenues Fall",86,2023-05-01 08:26:03
17,"Compared to Estimates, Franklin Resources (BEN) Q2 Earnings: A Look at Key Metrics",86,2023-05-01 07:00:02
18,"Franklin Resources, Inc. (BEN) Q2 2023 Earnings Call Transcript",86,2023-05-01 06:55:05
19,Franklin Resources (BEN) Surpasses Q2 Earnings and Revenue Estimates,86,2023-05-01 06:45:01
20,"Franklin Resources, Inc. Announces Second Quarter Results",86,2023-05-01 05:30:00
21,Franklin Resources 2Q Net Down Amid Outflows,86,2023-05-01 01:54:00
22,Franklin Resources: Fiscal Q2 Earnings Snapshot,86,2023-05-01 01:35:00
23,Franklin Resources fiscal Q2 earnings climb past consensus on better net flows,86,2023-05-01 01:22:00
24,Franklin Resources fiscal Q2 earnings climb past consensus on positive net flows,86,2023-05-01 01:16:00
25,"Franklin Resources reports Q2 EPS 61c, consensus 56c",86,2023-05-01 00:41:00
26,Franklin Resources reports Q2 results,86,2023-05-01 00:35:00
27,Franklin Resources Inc. stock underperforms Friday when compared to competitors despite daily gains,90,2023-04-28 09:40:00
28,Franklin Resources FQ2 2023 Earnings Preview,86,2023-04-28 04:12:00
31,"Bens Creek delivers 44,000 of coal to ""largest"" Indian steel producer",60,2023-04-27 23:56:00
33,Franklin Templeton CEO: The Future of the Crypto Industry Is Regulated,86,2023-04-26 12:24:02
34,Franklin Templeton eyes top-10 ETF spot in Europe,86,2023-04-26 12:01:00
36,Franklin Templeton Money Market Fund Launches on Polygon Blockchain,86,2023-04-26 11:00:00
39,Key Factors Set to Affect Franklin's (BEN) Earnings in Q2,86,2023-04-26 07:07:02
41,"Franklin Resources Inc. stock falls Tuesday, underperforms market",90,2023-04-25 09:40:00
42,Franklin Resources Inc. stock outperforms competitors on strong trading day,90,2023-04-24 09:40:00
43,Franklin Templeton Says Its Money-Market Fund Is Attracting Crypto Assets,86,2023-04-24 07:31:19
44,Franklin Resources (BEN) Expected to Beat Earnings Estimates: Should You Buy?,86,2023-04-24 07:00:02
46,Franklin Templeton Announces the Franklin OnChain U.S. Government Money Fund Surpasses $270 Million in Assets Under Management,86,2023-04-24 05:30:00
47,"Franklin Resources Inc. stock falls Friday, underperforms market",90,2023-04-21 09:40:00
49,Franklin Resources Inc. stock underperforms Thursday when compared to competitors,90,2023-04-20 09:40:00
50,June 16th Options Now Available For Franklin Resources (BEN),86,2023-04-20 03:07:00
51,"Franklin Resources Inc. stock rises Wednesday, outperforms market",90,2023-04-19 09:40:00
53,"Franklin Resources Inc. stock rises Monday, outperforms market",90,2023-04-17 09:40:00
54,Franklin Resources Inc. stock underperforms Friday when compared to competitors,90,2023-04-14 09:40:00
55,IN BRIEF: Largest shareholder in Bens Creek to sell portion of stake,57,2023-04-13 22:38:00
56,Evercore ISI Group Maintains Franklin Resources (BEN) Underperform Recommendation,86,2023-04-13 14:35:39
57,Franklin Resources Inc. stock outperforms market on strong trading day,90,2023-04-13 09:40:00
58,Franklin Resources price target lowered to $24 from $27 at Evercore ISI,86,2023-04-13 00:28:00
59,"Franklin Resources, Inc. to Announce Second Quarter Results on May 1, 2023",86,2023-04-12 13:02:00
60,"Franklin Resources, Inc. Announces Month-End Assets Under Management",86,2023-04-12 13:01:00
