,ticker,2022-12-31,2021-12-31,2020-12-31,2019-12-31
Cash and cash equivalents(figures in $M),PPL,356.0,3571.0,708.0,815.0
Total cash(figures in $M),PPL,356.0,3571.0,708.0,815.0
Net receivables(figures in $M),PPL,1046.0,641.0,881.0,792.0
Inventory(figures in $M),PPL,443.0,322.0,361.0,332.0
Other current assets(figures in $M),PPL,427.0,166.0,226.0,177.0
Total current assets(figures in $M),PPL,2824.0,5007.0,2768.0,2767.0
"Gross property, plant and equipment(figures in $M)",PPL,38636.0,31999.0,47888.0,44646.0
Accumulated depreciation(figures in $M),PPL,-8398.0,-6529.0,-8996.0,-8164.0
"Net property, plant and equipment(figures in $M)",PPL,30238.0,25470.0,38892.0,36482.0
Goodwill(figures in $M),PPL,2248.0,716.0,3274.0,3198.0
Intangible assets(figures in $M),PPL,313.0,343.0,764.0,743.0
Other long-term assets(figures in $M),PPL,395.0,451.0,398.0,386.0
Total non-current assets(figures in $M),PPL,35013.0,28216.0,45348.0,42913.0
Total assets(figures in $M),PPL,37837.0,33223.0,48116.0,45680.0
Current debt(figures in $M),PPL,1339.0,543.0,3236.0,2323.0
Accounts payable(figures in $M),PPL,1201.0,679.0,965.0,956.0
Accrued liabilities(figures in $M),PPL,97.0,81.0,303.0,294.0
Deferred revenues(figures in $M),PPL,0.0,0.0,300.0,261.0
Other current liabilities(figures in $M),PPL,1249.0,1101.0,1776.0,1621.0
Total current liabilities(figures in $M),PPL,3789.0,2323.0,5977.0,4900.0
Long-term debt(figures in $M),PPL,12889.0,10666.0,21553.0,20721.0
Deferred tax liabilities(figures in $M),PPL,3124.0,3270.0,3690.0,3212.0
Total non-current liabilities(figures in $M),PPL,20130.0,17177.0,28766.0,27789.0
Total liabilities(figures in $M),PPL,23919.0,19500.0,34743.0,32689.0
Common stock(figures in $M),PPL,12325.0,12311.0,12278.0,12222.0
Retained earnings(figures in $M),PPL,2681.0,2572.0,5315.0,5127.0
Accumulated other comprehensive income(figures in $M),PPL,-124.0,-157.0,-4220.0,-4358.0
Total stockholders' equity(figures in $M),PPL,13915.0,13723.0,13373.0,12991.0
Total liabilities and stockholders' equity(figures in $M),PPL,37837.0,33223.0,48116.0,45680.0
