,headline,final_score,datetime
1,"Progressive Insurance®, Hello Alice Now Accepting Applications for $250,000 Grant Program for Black Small Business Owners",86,2023-05-04 09:29:00
2,Progressive (PGR) Q1 2023 Earnings Call Transcript,86,2023-05-04 02:30:32
4,B of A Securities Maintains Progressive (PGR) Buy Recommendation,86,2023-05-04 01:22:13
6,"Analysts Have Conflicting Sentiments on These Financial Companies: Progressive (PGR), Western Alliance (WAL) and Plymouth Industrial Reit (PLYM)",86,2023-05-04 00:51:00
7,Q1 2023 Progressive Corp Earnings Call,86,2023-05-03 23:51:58
8,"Progressive Corp. stock rises Thursday, outperforms market",86,2023-05-03 21:19:00
10,"Progressive Corp. stock falls Wednesday, underperforms market",86,2023-05-03 10:18:00
11,Citigroup Maintains Progressive (PGR) Sell Recommendation,86,2023-05-03 08:49:50
12,Progressive Corp (PGR) Q1 2023 Earnings Call Transcript,86,2023-05-03 08:21:05
13,Progressive First Quarter 2023 Earnings: EPS Misses Expectations,86,2023-05-03 03:14:28
14,Progressive price target raised to $197 from $188 at BofA,86,2023-05-03 01:28:00
15,BMO Capital downgrades Progressive (PGR) to a Hold,86,2023-05-02 23:25:00
16,Progressive price target lowered to $121 from $124 at Citi,86,2023-05-02 22:36:00
17,Progressive Corp. stock underperforms Tuesday when compared to competitors,86,2023-05-02 10:17:00
18,Progressive FQ2 2023 Earnings Preview,86,2023-05-02 05:49:00
19,"Progressive `unsurprisingly` prioritizing profitability, says Keefe Bruyette",86,2023-05-02 04:25:00
20,Progressive: Achieving profit margin takes precedence over growing premiums,86,2023-05-02 04:01:00
21,"Progressive GAAP EPS of $0.75 misses by $0.66, revenue of $14.3B misses by $410M",86,2023-05-01 21:15:00
22,Progressive (PGR) Shares Cross Below 200 DMA,86,2023-05-01 20:00:00
23,"Progressive slowdown in growth likely to weigh on shares, says UBS",86,2023-05-01 19:01:00
24,Wells Fargo Keeps Their Buy Rating on Progressive (PGR),86,2023-05-01 18:26:00
25,"Progressive Corp. stock falls Monday, underperforms market",86,2023-05-01 10:17:00
30,Progressive Corp. stock underperforms Friday when compared to competitors despite daily gains,86,2023-04-28 10:17:00
31,The Progressive Corporation: Long-Term Sound But Valuation Is Expensive,86,2023-04-28 02:01:54
32,BMO Capital Downgrades Progressive (PGR),86,2023-04-27 20:06:18
33,"Progressive Corp. stock rises Thursday, still underperforms market",86,2023-04-27 10:18:00
35,BMO downgrades Progressive after factoring in higher-for-longer inflation,86,2023-04-27 02:55:00
37,Progressive downgraded to Market Perform from Outperform at BMO Capital,86,2023-04-26 21:58:00
38,Progressive Announces Investor Relations Call,86,2023-04-26 12:57:00
39,Progressive Corp. stock outperforms competitors despite losses on the day,86,2023-04-26 10:17:00
41,Progressive Corp. stock underperforms Monday when compared to competitors,86,2023-04-24 10:17:00
43,"The Zacks Analyst Blog Highlights Novo Nordisk, Salesforce, Comcast, Honeywell International  and The Progressive",86,2023-04-21 05:14:12
46,Progressive Corp. stock underperforms Thursday when compared to competitors,86,2023-04-20 10:17:00
48,June 16th Options Now Available For Progressive (PGR),86,2023-04-20 03:17:00
50,David Rolfe Comments on Progressive,86,2023-04-20 02:06:00
51,Progressive Corp. stock outperforms market on strong trading day,86,2023-04-19 10:17:00
53,"Progressive Corp. stock rises Tuesday, outperforms market",86,2023-04-18 10:17:00
